QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""Darling, you know I can t _ _ _  care of myself."" Adrianne touched her tongue to her top lip. Her mouth was wide and generous, as her mother's had been. ""Aren't you wondering why your alarm didn't sound?"" [4 Letters T _ _ _ ]",take,TAKE,Take
"Alex h _ _ _  her hand in both of his hands, cupping her frigid fingers in his warmth. 'Have you ever talked to anyone about this dream?' [4 Letters H _ _ _ ]",held,HELD,Held
Little by little the very worst of the pain p _ _ _ _ d and I was able to get to my feet. [6 Letters P _ _ _ _ _ D],passed,PASSED,Passed
"""You g _ _  money problems, woman, Rush and Tabby got rooms at my house and I got food in the cupboards. They're more than welcome to move in with me."" [3 Letters G _ _ _ ]",got,GOT,Got
"Other pretenses awaited, the light h _ _ _  her, and other worries, but she was home, and that counted for much. She could almost forget about that beacon shining in the west. Almost. [4 Letters H _ _ _ ]",help,HELP,Help
"""No."" Her eyes r _ _ _ _ _ d in anger but he carried on. ""I'm not going to let you go, Julia. I thought I explained that to you. My patience has finally run out. I warned you."" [7 Letters R _ _ _ _ _ D]",rounded,ROUNDED,Rounded
"WHILE NATE was meandering through Montana, thinking of Rachel, Hark Gettys filed a motion to d _ _ _ _ _ s her answer to the will contest. [7 Letters D _ _ _ _ _ S]",dismiss,DISMISS,Dismiss
"stone n _ _ _ _ d. ""Language skills came with the territory. And that's why we have to leave. Now."" [6 Letters N _ _ _ _ _ D]",nodded,NODDED,Nodded
"The voice c _ _ _ _ _ g from below startled him. ""Sean, get your butt down here. Jorst is back."" [7 Letters C _ _ _ _ _ G]",calling,CALLING,Calling
"""It's green,"" he whispered. ""Green."" The soldiers muttered to themselves; Tallanvor gave them a sharp look over his shoulder and they f _ _ _  silent. [4 Letters F _ _ _ ]",fell,FELL,Fell
"""Please, Darren,"" said Alisha. ""Please."" She g _ _ _ _ _ d his arm tightly. [7 Letters G _ _ _ _ _ D]",gripped,GRIPPED,Gripped
"However, she was increasingly interested in Spirit. It was rare to f _ _ _  someone politically skilled enough to hold her attention, but in Arelon she had found two. In a way, Spirit was even more fascinating than the gyorn. [4 Letters F _ _ _ ]",find,FIND,Find
"Three days later the carts returned from So Habor, heavy laden, and Balwer entered Perrin's tent with a tall unshaven man, wearing a dirty woolen coat and a sword that l _ _ _ _ d much better cared for. [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"Who the people were, Kit w _ _ _ _ d to the bathroom door and knocked softly. ""Max, I'm sorry if I sounded mad,"" he said. His voice was gentle, concerned. ""I was mad. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"Voyles placed the cigar in his mouth, but did not light it. He paced and analyzed better with one between his teeth. ""I'll m _ _ _  you a deal."" [4 Letters M _ _ _ ]",make,MAKE,Make
"I s _ _ _ k my head and snapped out of the reverie, looking up to the sunlit sky outside my grave. Winter's hold was definitely weakening. The sky was grey clouds interspersed with streaks of summer blue sky. [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"Don DeLillo is the author of thirteen novels and two earlier plays. He has w _ _  the national book award, the PEN/Faulkner Award for Fiction, and the Jerusalem Prize, along with many other awards and honors. [3 Letters W _ _ _ ]",won,WON,Won
And pictures with the woman s _ _ _ _ _ g dead in a pool of her own blood in a compact car at the curb. [7 Letters S _ _ _ _ _ G],sitting,SITTING,Sitting
"Tyler rose, his face f _ _ _ _ _ d. ""No,"" he snapped. ""My dad would not have wanted it that way. He would have wanted me to be a part of it."" [7 Letters F _ _ _ _ _ D]",flushed,FLUSHED,Flushed
"On a bad day, she pictured herself sharing office space with another struggling lawyer, waiting for the phone to ring, hoping to defend someone over a s _ _ _ _ _ _ g ticket. [8 Letters S _ _ _ _ _ G]",speeding,SPEEDING,Speeding
