QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
sent here tonight to b _ _ _ g you up to date on recent events and to in- [5 Letters B _ _ _ _ _ G],bring,BRING,Bring
"""Give him the magazine, he might f _ _ _  it interesting."" Then he said in [4 Letters F _ _ _ ]",find,FIND,Find
"So you're going to want to straighten your ass up-and cover your tits, for God's sake-or we're going to t _ _ _  the rest of this downtown."" [4 Letters T _ _ _ ]",take,TAKE,Take
"Every White man there f _ _ _  something warm and wet and sticky on his hands. Some of them cried out when they saw. From elbow to hands, they dripped with blood. Some tried to wipe it off on their shirts. [4 Letters F _ _ _ ]",felt,FELT,Felt
"Whenever someone spoke to him, Sachs was seized by the same odd compulsion to h _ _ _  his tongue. [4 Letters H _ _ _ ]",hold,HOLD,Hold
"""Just f _ _ _ _ _ _ _ g orders. But this one's for me."" He kissed her again, lingering over it. With a satisfied sigh, he sat back, stretched out his long legs and crossed them at the ankles. ""Nice night, huh?"" [9 Letters F _ _ _ _ _ G]",following,FOLLOWING,Following
"""I just want you to m _ _ _  certain we don't lose the young woman's trust. To see to it that she is with us in Moscow. The method is entirely up to you."" [4 Letters M _ _ _ ]",make,MAKE,Make
"And I do not believe, not for one second, that the man I f _ _ _  in love with and married who died way too young would not encourage both his friend and me to find happiness even if it meant with each other."" [4 Letters F _ _ _ ]",fell,FELL,Fell
She stopped biting her lip when he l _ _ _ _ d both hands to frame her face and her eyes came to his. [6 Letters L _ _ _ _ _ D],lifted,LIFTED,Lifted
"I tried to answer, but my body had not yet rebuilt the larynx I had lost, and so all I could do was shake my head slowly and p _ _  a finger to her lips, to silence her. [3 Letters P _ _ _ ]",put,PUT,Put
"She did not know they had w _ _ _ _ d on water, but she did guess the worth of the jewel they gave her, and that was miracle enough to warrant the best treatment. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"""This is ridiculous,"" Father said wearily as we l _ _  in the grass. [3 Letters L _ _ _ ]",lay,LAY,Lay
"He rummaged in the pouch h _ _ _  around his neck, and pulled [4 Letters H _ _ _ ]",hung,HUNG,Hung
"Gennady Iosifovich, this is the most exciting thing I've done since I won my wings! This place will c _ _ _ _ e the world. [6 Letters C _ _ _ _ _ E]",change,CHANGE,Change
The ambulance p _ _ _ _ d in and skirted the wrecked Chevy to stop between it and the station door. The red light on top made crazy sweeping circles. It was full dark now. [6 Letters P _ _ _ _ _ D],pulled,PULLED,Pulled
"Leland Gaunt stood at the window of the front room above Needful Things with his hands c _ _ _ _ _ d behind his back, looking out across the town of Castle Rock. [7 Letters C _ _ _ _ _ D]",clasped,CLASPED,Clasped
"""I didn't mean to."" Remus g _ _ _  me a look that I couldn't interpret, then went back to stand by the door. [4 Letters G _ _ _ ]",gave,GAVE,Gave
Winthrop stared at her com as if it were a rat c _ _ _  to life in her hand. [4 Letters C _ _ _ ],come,COME,Come
"She stepped off the elevator, checked the names on the doors along the corridor, then opened the one m _ _ _ _ d COMPASS TRAVEL. [6 Letters M _ _ _ _ _ D]",marked,MARKED,Marked
"I didnt do it, said Bag Man. You think I g _ _  the power to do this? Drop dead, fool, this aint my style. He grinned when he said it, but this time Byron refused to be placated. [3 Letters G _ _ _ ]",got,GOT,Got
