QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Remy introduced himself. ""I'm Hunter's dad, and this is Hunter's cousin,"" he said, i _ _ _ _ _ _ _ g his head toward me. ""Sookie's standing in for Hunter's mom tonight, since she's passed away."" [9 Letters I _ _ _ _ _ G]",inclining,INCLINING,Inclining
"Aloft, the Gulfstream climbed out to its c _ _ _ _ _ _ g altitude of forty-one thousand feet on a heading of zero-two-six, inbound to New Orleans. The pilot eased off on the throttle somewhat, coached by the men in the back. [8 Letters C _ _ _ _ _ G]",cruising,CRUISING,Cruising
"Brock m _ _ _ d to the window and yanked hard on the cord to the blinds to expose the glass. He stood in it, arms crossed, feet planted. [5 Letters M _ _ _ _ _ D]",moved,MOVED,Moved
"The woods rustled, and the carriers emerged. Their sedan chair's shroud had been shredded by cat claws. The carriers themselves were scratched and dented. One w _ _ _ _ d with a limp, his leg bent backward at the knee. Another had a car fender wrapped around his neck. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"It was a human skin. Once I found the shape of it, I couldn't stop seeing it. I knew that when I c _ _ _ _ d my eyes tonight that it would haunt me. That thin stretched thing that used to be a person. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"No one was d _ _ _ g business on the graveled square outside the Cyclone fence, so he parked his fine blue Pathfinder there and put his arm around his wife, whom he loved more deeply and completely than ever. [5 Letters D _ _ _ _ _ G]",doing,DOING,Doing
"-into your breast and tearing out your heart, for me and family happiness. It's one thing to s _ _  you lose your heart to somebody but another actually to do it."" [3 Letters S _ _ _ ]",say,SAY,Say
"Dalinar froze, the hammer's head resting on broken stone. He turned to see Navani standing beside the trough, wearing a gown of blue and soft red, her grey-sprinkled hair r _ _ _ _ _ _ _ _ g light from a sun that was unexpectedly close to setting. [10 Letters R _ _ _ _ _ G]",reflecting,REFLECTING,Reflecting
"Carl Lee walked to the stairs and l _ _ _ _ d up. ""This how they get to the courtroom?"" he asked without looking at Jake. [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"Belle plucked up the courage to break the silence and said in a quiet voice to Jack, ""I don't d _ _ _ k coffee because of the baby."" [5 Letters D _ _ _ _ _ K]",drink,DRINK,Drink
"And since she'd dragged Dwight out of the house hardly an hour after the news h _ _ , she'd likely be the first to get a look at Tory. [3 Letters H _ _ _ ]",hit,HIT,Hit
"""It doesn't m _ _ _  me happy. What if someone was following you?"" [4 Letters M _ _ _ ]",make,MAKE,Make
"Loafs eyes widened and he looked like he was about to s _ _ _ k, but thought better of it. Rigg knew perfectly well that in his place, Loaf would have turned his own back to remove the bag of jewels from his trousers; [5 Letters S _ _ _ _ _ K]",speak,SPEAK,Speak
Her body tensed at his first words and s _ _ _ _ d tight for long moments after he finished speaking. [6 Letters S _ _ _ _ _ D],stayed,STAYED,Stayed
"How was I supposed to c _ _ _  up with a way to solve this thing? I thought of Maeve and my kids. I'm not usually one to make excuses, but didn't I have enough on my plate? I needed another crisis? [4 Letters C _ _ _ ]",come,COME,Come
"Duke started to walk away, but before he could pass me, I reached out, g _ _ _ _ _ d his hand and squeezed. [7 Letters G _ _ _ _ _ D]",grabbed,GRABBED,Grabbed
"Khriss g _ _ _ _ d in surprise, then looked up as one of the dockworkers threw back his hood and stood up straight, suddenly standing a full foot taller than those around him. His bald head was a dark black. [6 Letters G _ _ _ _ _ D]",gasped,GASPED,Gasped
"The beam-ceilinged basement of The Wandering Woman was large, yet it seemed as cramped as the room Thom and Juilin shared, though it held only five people. The oil lamp set on an upended barrel cast f _ _ _ _ _ _ _ _ g shadows. [10 Letters F _ _ _ _ _ G]",flickering,FLICKERING,Flickering
"""I sure hope so,"" I replied. I didn't know if my picture was on the news or if someone meeting my eye would recognize me. But the smell of maple and biscuits got to me. ""Far enough that those pancakes sure s _ _ _ d good."" [5 Letters S _ _ _ _ _ D]",sound,SOUND,Sound
"Hafwyn had made a triage line of tiny bodies. It had seemed like we had so many men to guard me, and too many in my bed, but now suddenly, we needed more hands. More bodies to help us s _ _ _  others. [4 Letters S _ _ _ ]",save,SAVE,Save
