QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""I apologize for what I just did,"" she said; her voice was low but it brought a pleasant ringing into my ears. ""I had to m _ _ _  sure you were not one of them. A Maladon would never attack his leader."" [4 Letters M _ _ _ ]",make,MAKE,Make
"Her eyes r _ _ _ _ d back and when he got them again, they were bigger and her cheeks were pink. [6 Letters R _ _ _ _ _ D]",rolled,ROLLED,Rolled
"The third night, we were camped out near Puddingstone Reservoir east of Claremont. I was s _ _ _ _ _ g on the floor in the back of the large van, moving things around in the cupboards to make more room for the clothes, books, food, sample boxes, and my passenger's duffel bag and travel gear. [7 Letters S _ _ _ _ _ G]",sitting,SITTING,Sitting
"There was a rattle of automatic rifle fire, and the knob of the studio door thumped onto the rug. Blue smoke d _ _ _ _ _ d out of the ragged hole. The door was shouldered inward and half a dozen soldiers, wearing respirators and full battle-dress, burst in. [7 Letters D _ _ _ _ _ D]",drifted,DRIFTED,Drifted
"He let her go, stepped back. Instantly she h _ _ _ _ d her arms over her chest in a defensive move that slashed at him. [6 Letters H _ _ _ _ _ D]",hugged,HUGGED,Hugged
"I could not see Kitto, but I felt him, incredibly warm against my body, as if he were a fire, settled and banked for the long winter's night. What I could see of his body gleamed pearlescent, a soft, s _ _ _ _ _ g white. [7 Letters S _ _ _ _ _ G]",shining,SHINING,Shining
"It was not something she liked to talk about, but when she first came to Jokertown, she n _ _ _ _ d my help to open the Crystal Palace, and I insist on knowing the background of my business associates."" [6 Letters N _ _ _ _ _ D]",needed,NEEDED,Needed
"Daisy's eyes g _ _  huge. Then they got bright. Then she jumped up from the couch and grabbed onto my forearms with both of her hands and jumped up and down, her enormous head of teased-out platinum blonde hair bouncing with every jump (I didn't look at her cleavage and luckily she didn't either or there might have been blackened eyes). [3 Letters G _ _ _ ]",got,GOT,Got
"""Normally, I can't tell when you're lying. You don't even smell like you're lying, but your pulse sped, and your eyes s _ _ _ _ d it. What's wrong, Anita, please, talk to me."" [6 Letters S _ _ _ _ _ D]",showed,SHOWED,Showed
"After the waiter b _ _ _ _ _ t their food, Michelle dug into hers while King quietly worked on his wine. [7 Letters B _ _ _ _ _ T]",brought,BROUGHT,Brought
"Discoveries would be logged. In fact, she would w _ _ _ e a report daily. It would help keep everything organized. [5 Letters W _ _ _ _ _ E]",write,WRITE,Write
"I t _ _ _ _ _ t the way they'd gotten together so fast was a little freaky, but then again, it wasn't like the circumstances had been normal. [7 Letters T _ _ _ _ _ T]",thought,THOUGHT,Thought
he a _ _ _ d the waitress for a newspaper to read while he downed a second cup of coffee; [5 Letters A _ _ _ _ _ D],asked,ASKED,Asked
"\""I have s _ _ _ t time at both courts, Mother. There is not a great deal to choose between the two.\"" [5 Letters S _ _ _ _ _ T]",spent,SPENT,Spent
"When her phone rang, she got up from her desk and m _ _ _ d to the chair. ""Yes?"" Kathleen picked up a pencil. ""Yes, I'll take him. Give me the number."" She wrote it down, then pushed down the disconnect button. [5 Letters M _ _ _ _ _ D]",moved,MOVED,Moved
"Ankhesenpaaten r _ _  a finger over the baby's head, touching the small nose and stroking the soft black tufts of hair. The child's eyes were closed, and she kissed each one. [3 Letters R _ _ _ ]",ran,RAN,Ran
"Lily, Tamsin has just l _ _ _  her mind. Dont cater to her when shes clearly off her rocker. I love my wife, and Ive done everything I can to help her through this. Please dont let her do something worse than this. [4 Letters L _ _ _ ]",lost,LOST,Lost
"I'm d _ _ _ _ _ g a hole in the garden my father was weeding only last week, and when it's deep enough I guess I'm going to put him in it-I think I can take it. [7 Letters D _ _ _ _ _ G]",digging,DIGGING,Digging
"""First-stage demo's done. I've changed some things, so we'll have more demo on the second floor later. But the inspector's c _ _ _ _ g tomorrow. "" She lifted her hand, crossed her fingers. ""To approve the rough plumbing and electric. Then we'll boogie."" [6 Letters C _ _ _ _ _ G]",coming,COMING,Coming
LuAnn staggered drunkenly around in the middle of the room sucking in huge amounts of air. She reached up to her throat and pulled off the cord. Then her eyes s _ _ _ _ _ d dead center on the man. [7 Letters S _ _ _ _ _ D],settled,SETTLED,Settled
