QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Trom stood in the center of the courtyard with his bared sword raised overhead, blade parallel to the ground, and unlike Valda, he s _ _ _ e the words exactly as they were written. [5 Letters S _ _ _ _ _ E]",spoke,SPOKE,Spoke
"""My name?"" He o _ _ _ _ d his eyes to give her a blank look. ""Don't you know?"" [6 Letters O _ _ _ _ _ D]",opened,OPENED,Opened
I didn't r _ _ _ _ _ _ r the last time I felt nervous. I didn't get nervous. That just wasn't me. [8 Letters R _ _ _ _ _ R],remember,REMEMBER,Remember
"""I'm expected to defeat the Maladons, but I don't know how to do so. My grandfather t _ _ _  me a lot, but he didn't tell me how to do that."" [4 Letters T _ _ _ ]",told,TOLD,Told
"\""Well, since the Humvee with Galen and the others in it is going to be close to them very soon, I suggest you m _ _ _  it simple.\"" [4 Letters M _ _ _ ]",make,MAKE,Make
His hand t _ _ _ _ _ d my hair and traced the line of my neck. I stepped back. It wouldn't do to seem too eager too soon. [7 Letters T _ _ _ _ _ D],touched,TOUCHED,Touched
"""Hmmm, you taste good,"" Belinda May whispered in his ear after what s _ _ _ _ d like an eternity in a place that was an eerie combination of the stratospheres of heaven and the lower levels of hell. [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"Now his eyes t _ _ _  what light is available and somehow multiply it, so that he sees at once that he is in Megan's studio. [4 Letters T _ _ _ ]",take,TAKE,Take
"No one was stirring yet, somewhat to my relief. I started a pot of coffee and went into my room to c _ _ _ _ e clothes. [6 Letters C _ _ _ _ _ E]",change,CHANGE,Change
"Richie d _ _ _ _ _ d the match and seized one of Bill's hands. Beverly grabbed the other. She groped with her free hand, and Eddie grasped it feebly with the hand at the end of his broken arm. [7 Letters D _ _ _ _ _ D]",dropped,DROPPED,Dropped
"There was a part of her that feared. And a part that yearned. Listening to both, she w _ _ _ _ _ d her arms around his neck. ""All right, Riley. Remember this."" [7 Letters W _ _ _ _ _ D]",wrapped,WRAPPED,Wrapped
"Tourists who'd come out on a cold night to w _ _ _ h the skaters, eat hot pretzels from a cart, throng along the gardens, the shops. [5 Letters W _ _ _ _ _ H]",watch,WATCH,Watch
"The tinker looked past him at the ruined shack. He l _ _ _ _ _ _ d to the silence in which they stood. Looky here, he said. [8 Letters L _ _ _ _ _ D]",listened,LISTENED,Listened
"""Never have I ever… r _ _ _ _ _ _ d a message telling me that I had to help save the world,"" Maya said, staring deeply into Fang's eyes. He looked back at her, and she nodded almost imperceptibly. His hand slowly went up. [8 Letters R _ _ _ _ _ D]",received,RECEIVED,Received
"""Perhaps. But one might as easily say that if you had been a few seconds slower, all of us would be dead."" Gaius w _ _ _ d a hand. ""Enough, boy. It's done. Remember your patriserus for his life. Not his death. He was quite proud of you."" [5 Letters W _ _ _ _ _ D]",waved,WAVED,Waved
"""I'm sitting here, Mr. O'Hara, as Lily's cop. And I'm going to make damn sure she's g _ _  the best."" [3 Letters G _ _ _ ]",got,GOT,Got
"Some of these same ships served off Lebanon when that troubled land erupted in 1958. While the amphibious vessels of the Second World War h _ _ _  the line in the 1950s, the U.S. [4 Letters H _ _ _ ]",held,HELD,Held
"""I watch it on the news, and it just doesn't make sense. These guys l _ _ _  like just a bunch of ragtag punks, but they seem to be winning. Can't you stop them?"" [4 Letters L _ _ _ ]",look,LOOK,Look
"""I know it's hard to b _ _ _ _ _ e, but look closely at me, Max. I'm an older version of you."" [7 Letters B _ _ _ _ _ E]",believe,BELIEVE,Believe
"So are the governor's plans to r _ _  for president on a family conservative ticket. You can't have your son being an adulterer with a vampire's wife, and even worse marrying a vampire, and have it play well in the press. [3 Letters R _ _ _ ]",run,RUN,Run
