QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""RAAAWK!"" The griffin croaked plaintively as if asking permission-as if it was obeying my order to s _ _ _ , but didn't like it. [4 Letters S _ _ _ ]",stop,STOP,Stop
"She just smiled at me. An insufferable, knowing smile. She'd been the one to s _ _ _ _ _ t I get out my Truthfinder's Lens. She wasn't going to be tricked into saying anything condemning. At least, not unless I shocked her or distracted her. [7 Letters S _ _ _ _ _ T]",suggest,SUGGEST,Suggest
"""Deliver the ball, destroy the pins. Hit them right, you can make them d _ _ _ _ _ y each other. Then, wait a minute, they're all back again, like ten soldiers. After all those war games,"" [7 Letters D _ _ _ _ _ Y]",destroy,DESTROY,Destroy
Ministry he was going to m _ _ _  sure everyone knew he didn't belong [4 Letters M _ _ _ ],make,MAKE,Make
"She played the same piece. It was warmer this time, darker, not as bright. Both sounded great, but there was a definite difference. The bass notes s _ _ _ _ d deeper, fuller, and the high tones somehow richer. [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"'Anyway, I a _ _ _ d billy how the man's books could be so wonderful when he was such a booger in person. [5 Letters A _ _ _ _ _ D]",asked,ASKED,Asked
"""He doesn't mean to hurt your feelings,"" said the girl in an apologetic tone. ""He's just too brilliant for you."" The door o _ _ _ _ d, and the girl stepped back hurriedly without meeting Grimm's eyes. [6 Letters O _ _ _ _ _ D]",opened,OPENED,Opened
"""That shit h _ _ _ _ _ _ d. She tried reconciliation. What we had was good, so I tried with her but seein' as that shit kept comin' up for me and pissing me off, it didn't work. [8 Letters H _ _ _ _ _ D]",happened,HAPPENED,Happened
"""apology a _ _ _ _ _ _ d,"" I said. I started to go around him through the door, but he caught my arm. [8 Letters A _ _ _ _ _ D]",accepted,ACCEPTED,Accepted
a runner h _ _ _ _ _ g home from third right in that vulnerable part of a man's anatomy for which he always aimed. [7 Letters H _ _ _ _ _ G],heading,HEADING,Heading
She picked up a magazine and found a chair on the other side of the room. Amy Gritt s _ _ _ _ d at the floor as if she might be expecting some awful news. Lyman casually flipped through a People magazine. [6 Letters S _ _ _ _ _ D],stared,STARED,Stared
"He l _ _ _ _ d so sad, she thought. More than that, it was as if the sorrow had stripped away his defenses and left the emotions behind them open and raw. [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"I watched a man d _ _  for me, a man who did not even know me. I'd been pursued through a wasteland and forced to receive the attentions of a savage king. [3 Letters D _ _ _ ]",die,DIE,Die
"Amid the inferno, which b _ _ _ _ e more panoramic by the second as the gasoline streamed across the blacktop, the killer was nowhere to be seen. Maybe he'd regained at least some of his senses and fled on foot. [6 Letters B _ _ _ _ _ E]",became,BECAME,Became
"When Molly held out a hand, Angie reached for it, saying, ""Sauvez-moi, sauvez-moi""-which was what the astronaut Emily Lapeer had cried out aboard the International Space Station when c _ _ _ _ g face to face with the uninvited visitors. ""Save me, save me,"" [6 Letters C _ _ _ _ _ G]",coming,COMING,Coming
Jan s _ _ _ _ d close to Balthazar's side. She swung her bracelets at him and they shared a murmuring conversation in the dusk. Pheromones rose from them like a cloud. [6 Letters S _ _ _ _ _ D],stayed,STAYED,Stayed
"This is how it starts, he told himself. You start trying to guess how she wants you to dress, and pretty soon you b _ _ _ g her home so she can tell you herself every morning, but never until after you've put the clothes on yourself, at which point she can say, ""You're wearing that?"" [5 Letters B _ _ _ _ _ G]",bring,BRING,Bring
"How easy to heal the land after the White man passes. If all the White men left today, by tomorrow the land would be at rest, and in a year it would not s _ _ _  any sign the White man ever came. [4 Letters S _ _ _ ]",show,SHOW,Show
"""Call the police,"" he shouted after her, w _ _ _ _ _ g at the pain that a shout cost him. [7 Letters W _ _ _ _ _ G]",wincing,WINCING,Wincing
"He settled back in his seat, checked traffic as he merged, and i _ _ _ _ _ _ _ d speed to sixty-five miles per hour, setting the Ford's cruise control right on that number. [9 Letters I _ _ _ _ _ D]",increased,INCREASED,Increased
