QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"He couldn't have been more than seventeen; and though he was definitely not from any of the schools at the dance, he l _ _ _ _ d vaguely familiar. [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"Nothing did, and he was just about to withdraw it, when one of his fingers b _ _ _ _ _ d something-cold metal. Peter brought it out. It was, he saw, a heart-shaped locket on a fine chain. [7 Letters B _ _ _ _ _ D]",brushed,BRUSHED,Brushed
"""Not until Monday,"" June returned, giving him a firm shove. She watched with a r _ _ _ _ d brow as Charlene floated with him. [6 Letters R _ _ _ _ _ D]",raised,RAISED,Raised
"The countess glided to the front pew, t _ _ _ _ g her place in the seats which had been reserved for the Château Kergal en for nearly three centuries. [6 Letters T _ _ _ _ _ G]",taking,TAKING,Taking
"Dizzy, he got to his feet and immediately f _ _ _  to the floor. He managed to drag himself over to the window, open it, and stick his head out into the rain. [4 Letters F _ _ _ ]",fell,FELL,Fell
"Back at the Palace, Mikki showered and c _ _ _ _ _ d her clothes. Her dad had surprised her by making breakfast for everyone. Pancakes and ham. [7 Letters C _ _ _ _ _ D]",changed,CHANGED,Changed
"""Wait until you start trying to pick out invitations, place cards, and all that, and start obsessing over fonts. I never thought I'd obsess over fonts."" Mac s _ _ _ k her head. ""But I am. It's like a drug. [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"Carefully, I rolled to my back and s _ _ _ _ d at the ceiling thinking of all Tate said, all Wood said, all Wood didn't say and all I didn't know about Tate. [6 Letters S _ _ _ _ _ D]",stared,STARED,Stared
"I was past forty when you were born, without a thought in my head to s _ _ _ _ _ _ g a family. I think of what my life would have been like without the two of you. Where would I be now? [8 Letters S _ _ _ _ _ G]",starting,STARTING,Starting
Thirty minutes passed and then Decker's phone b _ _ _ _ d. He and Jamison stepped into the empty office to answer it. [6 Letters B _ _ _ _ _ D],buzzed,BUZZED,Buzzed
"""You never forget it, I know, I know."" Reuben sighed. There seemed no limit to his friend's intellectual gifts. ""So the pit boss was right, you were c _ _ _ _ _ _ g cards. Luckily you were doing it without a computer, that's a big no-no."" [8 Letters C _ _ _ _ _ G]",counting,COUNTING,Counting
"It s _ _ _ _ d out of place here in the foothills, for the land was surely too steep and rocky for profitable farming. Then, in the dimness, I saw a sign painted above the large double doors: KELLY'S CIDER MILL. [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"The curtain rustled, then flapped violently. It rattled the hooks by which it was s _ _ _ _ _ _ _ d from the ceiling track. [9 Letters S _ _ _ _ _ D]",suspended,SUSPENDED,Suspended
"Immediately, Yomen and the soldiers all fell to one knee. Vin took an involuntary step backward. The creature s _ _ _ d tall, like most of its kind, and still wore the gray robes of its pre-Collapse office. [5 Letters S _ _ _ _ _ D]",stood,STOOD,Stood
"""I w _ _ _  you dead!"" the woman screamed. ""You should be dead. My plans were perfect!"" [4 Letters W _ _ _ ]",want,WANT,Want
"""You sound as if your mother t _ _ _ _ t you to say that."" [6 Letters T _ _ _ _ _ T]",taught,TAUGHT,Taught
"Carl Lee sunk lower, his elbows r _ _ _ _ _ g on his knees. ""Who told you to come here?"" he asked softly. [7 Letters R _ _ _ _ _ G]",resting,RESTING,Resting
"""I am Vasker,"" the magician said. ""And this worthy on my left is Disserl."" He indicated a gentleman whose hands r _ _ _ _ d restlessly over his body, as if searching for his wallet. ""Here is Archimbaust."" [6 Letters R _ _ _ _ _ D]",roamed,ROAMED,Roamed
"Sipping your scotches and staring ahead at the wall in front of you, you both know what is going to h _ _ _ _ n tonight, you feel it as a certainty in your blood, but you also know that you have to be patient and give the alcohol time to do its work. [6 Letters H _ _ _ _ _ N]",happen,HAPPEN,Happen
"""Yeah,"" I whispered, f _ _ _ _ _ g sick. ""I mean, I shouldn't, but…"" [7 Letters F _ _ _ _ _ G]",feeling,FEELING,Feeling
