QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""Actually, I think I must've misplaced one of the fancy little gizmos that go in my bag when I m _ _ _  the rounds."" Palardy's words seemed to reach his ears from a far corner of the room. [4 Letters M _ _ _ ]",made,MADE,Made
"She shook her head and k _ _ _  talking. ""I missed those birthdays and Christmases and horseback rides. I tried to remind myself while she was talking that if I didn't, Jasper and Tripp wouldn't be in that room but it didn't make me feel much better."" [4 Letters K _ _ _ ]",kept,KEPT,Kept
"She turned to see the hulking animal shamble into the room on all fours. Seeing her, it r _ _ _  to its feet, a huge beast that had to be at least twice the height of even as tall a man as Ivan. [4 Letters R _ _ _ ]",rose,ROSE,Rose
"One of Tung's men raised his rifle. Finn grabbed his arm and wrenched it down. ""No shooting! Those are civilians, damn it!"" The man s _ _ _ _ d at him blankly until J. Bob roared at them in Cantonese. [6 Letters S _ _ _ _ _ D]",stared,STARED,Stared
"He was still talking about the road, her husband who had spent a dirty weekend in bed with his secretary two years ago, risking all they had done and all they had made, Bill doing that with his other face on, being the Bill Carol's mother had warned would b _ _ _ k her heart. [5 Letters B _ _ _ _ _ K]",break,BREAK,Break
"No matter that it wouldn't fit into the third bedroom, so that if they ever decided to s _ _ _ t a family the baby would end up with the smallest room in the house. [5 Letters S _ _ _ _ _ T]",start,START,Start
"""Are you one of the SEALs?"" Both men turned to see Morales s _ _ _ _ _ _ g at the door of the bay, dressed in a hospital gown. [8 Letters S _ _ _ _ _ G]",standing,STANDING,Standing
"Through the window she could see another building, but there was no sign, no f _ _ _ _ _ _ g light, no wash of dirty red. [8 Letters F _ _ _ _ _ G]",flashing,FLASHING,Flashing
"""Maybe by the Preakness."" Shift gears, she ordered herself. t _ _ _ k about tomorrow. [5 Letters T _ _ _ _ _ K]",think,THINK,Think
"He brought his hands to her shoulders, torn for a staggering instant as to whether to p _ _ _  her closer or push her away. In the end he eased back, held her at arm's length. [4 Letters P _ _ _ ]",pull,PULL,Pull
"He helped me to my feet. I had to push his hands away so I could stand alone. I s _ _ _ _ d my legs to get as good a balance on the heels as I could, and faced Kurag. [6 Letters S _ _ _ _ _ D]",spread,SPREAD,Spread
The door o _ _ _ _ d again and Mrs. Weasley popped her head in. [6 Letters O _ _ _ _ _ D],opened,OPENED,Opened
"""I'm an expediter,"" he said. ""For a big import/export business. I t _ _ _ _ l a lot. Get to travel all over the world, make things happen."" [6 Letters T _ _ _ _ _ L]",travel,TRAVEL,Travel
"Didul ushered the family, the friends, the neighbors out of the school. Then he came back, only to find Shedemei glaring at him and Luet. ""Do words m _ _ _  nothing to you? What do you think alone means? Two friends? Two injured angel boys?"" [4 Letters M _ _ _ ]",mean,MEAN,Mean
"It went along with his emotional instability. And his drug use, Henderson thought, l _ _ _ _ _ g in the mirror as he shaved. [7 Letters L _ _ _ _ _ G]",looking,LOOKING,Looking
"From there, they would drive to a local funeral home to retrieve the body and t _ _ _  it home. [4 Letters T _ _ _ ]",take,TAKE,Take
"She would make charms from some, potions from others. From soaps to creams to healing balms and divination aids. And some would simply be sprinkled into sauces and salads for flavor, or mixed into a potpourri to s _ _ _ t the air. [5 Letters S _ _ _ _ _ T]",scent,SCENT,Scent
"I a _ _  god to stop him, just to stop him, that's all, because I'm too weak, I need God's help, but it never it never comes.' [3 Letters A _ _ _ ]",ask,ASK,Ask
His body started s _ _ _ _ _ g as he turned his head in an unsuccessful attempt to hide his smile. [7 Letters S _ _ _ _ _ G],shaking,SHAKING,Shaking
"""Six,"" Ariel corrected. ""The saying g _ _ _ , that's for me to know and you to find out."" With a jerk of his wrist, he'd whipped her around so that she tumbled into his lap, laughing. ""Go ahead, torture me, do your worst. [4 Letters G _ _ _ ]",goes,GOES,Goes
