QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"The comment m _ _ _  me tense, but he pressed himself even closer, and I relaxed against him. He rested his face touching mine, so we probably looked like one of those posed engagement shots. Auggie was right about one thing; [4 Letters M _ _ _ ]",made,MADE,Made
"There came a scream from high within the house, changing in pitch as it continued, coming nearer, until the door to the solarium b _ _ _ t open. A bird flew in, a green bird with a yellow head, golden-eyed. [5 Letters B _ _ _ _ _ T]",burst,BURST,Burst
"His face t _ _ _ _ d red, and Bran could see cords in his neck bulging as he strained against the weight above him. ""Hodor hodor hodor hodor hodor HODOR!"" From above came a dull rumble. [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
"""Wait and see,"" Clark replied, looking at the road map. There was a place c _ _ _ _ d Don Diego not too far from where they were going. He wondered if somebody named Zorro lived there. ""What's your cover story in case somebody sees us together?"" [6 Letters C _ _ _ _ _ D]",called,CALLED,Called
"""Stars?"" She p _ _ _ _ _ d her fingers to her temple as it started to ache. ""Did I talk about stars? I don't remember anything about stars."" [7 Letters P _ _ _ _ _ D]",pressed,PRESSED,Pressed
"In the middle of the room was Tyler, s _ _ _ _ _ g in a chair. [7 Letters S _ _ _ _ _ G]",sitting,SITTING,Sitting
Nueve días. Nueve noches. Sin comida. Sin fuego. Sin nada. The river rose and they tied the raft with the windlass ropes and then with vines and the river rose and ate away the raft by pole and by plank and nothing to be done for it and the rain f _ _ _ . [4 Letters F _ _ _ ],fell,FELL,Fell
Now that the immediate danger was past Franny felt that heat and trembling in his muscles that s _ _ _ _ _ _ d the end of the adrenaline overload under which he'd been operating. Which meant he was suddenly very aware of his injuries. [8 Letters S _ _ _ _ _ D],signaled,SIGNALED,Signaled
"Jacobi drove past the pale-yellow house to the end of the block. He made a U-turn, coming back, parking on Garza's side of the street where he could w _ _ _ h the house. [5 Letters W _ _ _ _ _ H]",watch,WATCH,Watch
"His hand moved then, sifting then fisting in my hair, I l _ _ _ _ d my head and he guided it to his mouth where he kissed me, hard, wet and very deep. [6 Letters L _ _ _ _ _ D]",lifted,LIFTED,Lifted
"And he knew what I'd do to him if news of the falls ever r _ _ _ _ _ d the surface. They sent him to Ceres. You don't live long there. As far as I know, he died with the secret."" [7 Letters R _ _ _ _ _ D]",reached,REACHED,Reached
"Alex s _ _ _ k his head. ""Too hard. The roads are too crowded to be sure, and it'd be too easy to lose him. You've seen the traffic, Sean, and he never goes exactly the same way twice. [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"Whatever he'd thought about the clothes h _ _ _ _ _ g in the closet, apparently he had not inferred from them that the guest room was occupied. [7 Letters H _ _ _ _ _ G]",hanging,HANGING,Hanging
"""Like I Dream of Jeannie?"" Celeste a _ _ _ d with a smile, but Phoebe only sent her a blank look. ""Never mind. Bad joke."" [5 Letters A _ _ _ _ _ D]",asked,ASKED,Asked
"He c _ _ _ _ d his eyes and slept. Unfortunately, that meant dreams. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"Ryan pul ed him in and s _ _ _  the door by pressing him back against it. ""Kiss me,"" she demanded. ""Hard. Hard enough for a hundred and twenty hours."" [4 Letters S _ _ _ ]",shut,SHUT,Shut
"""That depends."" Adrianne grinned. ""I live right around the corner from the club. You could come by and give me … a French lesson. Midnight."" She ran a quick finger down Lucille's cheek, then h _ _ _ _ d for the door. [6 Letters H _ _ _ _ _ D]",headed,HEADED,Headed
"""You couldn't stop me if that was what I wanted."" She tossed her head back challengingly. ""But I have no intention of g _ _ _ g back downstairs to Dimitri, or anyone else."" She jerked her arms free. ""You idiot. [5 Letters G _ _ _ _ _ G]",going,GOING,Going
"things s _ _ _ _ _ d goin' bad for me and Crank when he took on the girls. It never got better."" [7 Letters S _ _ _ _ _ D]",started,STARTED,Started
"Jake and Portia h _ _ _ _ _ d across the street and entered the courthouse through the rear doors. Ozzie was in the hallway on the first floor talking to a janitor. ""Got a minute?"" Jake asked with a look that was dead serious. [7 Letters H _ _ _ _ _ D]",hurried,HURRIED,Hurried
