QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""I've got to get a dog."" Owen s _ _ _ _ d his beer as they watched D.A.'s back legs kicking and scrabbling. ""I'm getting a dog as soon as we get this job finished."" [6 Letters S _ _ _ _ _ D]",sipped,SIPPED,Sipped
"A moment later his eyes snapped open. He s _ _ _ _ d confused, disoriented. Loudly he announced, ""Consider the business relationship between the Network and myself to have been terminated."" [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"The park was as hot and humid as a hooker's mouth. fires b _ _ _ _ d everywhere, and shouts and snatches of song echoed through the trees as they wandered from tent to tent, from campfire to campfire, looking for Sascha. [6 Letters B _ _ _ _ _ D]",burned,BURNED,Burned
"They were halfway to the door before the man broke out of his trance. ""The guy gave me a package to mail for him, can you believe that crap? I mean, I know I w _ _ _  a uniform, but do I look like a mailman?"" [4 Letters W _ _ _ ]",wear,WEAR,Wear
"Robert Oppenheimer muttered during the first successful detonation of an atomic bomb in the New Mexico desert, and then went on to s _ _ _ t work on the H-bomb with hardly a pause for tea and scones. Because stuff gets you, Sandy thought. [5 Letters S _ _ _ _ _ T]",start,START,Start
"It s _ _ _ d in front of Timothy. He found himself looking up into a pair of huge mandibles, sharp-edged chitinous jaws. [5 Letters S _ _ _ _ _ D]",stood,STOOD,Stood
"Mathematics is an expression of the will to l _ _ _ . Merely to play with it is to see your own basic nature crushed. Only the fiercest risks make existence possible. Throw yourself forward, lad. [4 Letters L _ _ _ ]",live,LIVE,Live
"""No. I invited Boone and Jessie for dinner, but he isn't able to j _ _ _  us."" [4 Letters J _ _ _ ]",join,JOIN,Join
"The truck broke free from the brush, lifted a little off the ground as it went over a shallow gully, and landed in a clearing. Rufus's head h _ _  the top of the cab's interior as the truck came back to earth. [3 Letters H _ _ _ ]",hit,HIT,Hit
"Nephi Callendar stood at the door. He announced in a florid, dramatic voice, ""Agent Harvest, I'm here to arrest you for murder, a _ _ _ _ _ _ _ d murder, assault, conspiracy to commit murder - "" [9 Letters A _ _ _ _ _ D]",attempted,ATTEMPTED,Attempted
"his legs k _ _ _ _ d wildly in panic. Until Lan, a tall man in drab shades of green, strode over and hauled him out again by his belt. [6 Letters K _ _ _ _ _ D]",kicked,KICKED,Kicked
"""I'm fine."" It was only partly a lie. ""Having it closed, knowing all the facts, the truth m _ _ _ s it easier."" She thought of Jerry and suffered. She looked at Mavis, the glowing face, the silver-tipped hair, and smiled. ""You and Leonardo still planning to cohabitate?"" [5 Letters M _ _ _ _ _ S]",makes,MAKES,Makes
"""But you must have noticed how almost nobody I'm really friendly with is gay. Some, maybe, that I've l _ _ _  touch with but Ethan thinks that are hanging around our building lobby and rooftop. Almost nobody by now."" [4 Letters L _ _ _ ]",lost,LOST,Lost
"Lucien i _ _ _ _ _ _ d his head. ""On some level, yes. But I was denying it for Leah's safety. And bullshit it might have been Cosmo, but you knew too. So did Stephanie. And Isobel. And anyone who really knows me. [8 Letters I _ _ _ _ _ D]",inclined,INCLINED,Inclined
"""A great many people who work in London live outside the centre. Close to an Underground stop. We live in Fulham, for example, and we have ever since your mother m _ _ _ d out to make her fortune in America. [5 Letters M _ _ _ _ _ D]",moved,MOVED,Moved
"Not that he doesn't have his faults, God knows, but to t _ _ _  a knife to a woman?"" The idea made her laugh despite the horror of it. [4 Letters T _ _ _ ]",take,TAKE,Take
He r _ _ _ _ d his temple against the top of her head then held her tight until the tremors slid away. [6 Letters R _ _ _ _ _ D],rubbed,RUBBED,Rubbed
"Egeanin? Nynaeve hesitated, then made herself touch the Seanchan woman's shoulder. ""Thank you."" Egeanin looked as though she did not quite understand herself what she had done, but she g _ _ _  a quick nod. [4 Letters G _ _ _ ]",gave,GAVE,Gave
"""I just needed a few of them,"" Ethan muttered and p _ _ _ _ d on his pants. ""What the hell are they out there for if you get your head cut off for picking them?"" [6 Letters P _ _ _ _ _ D]",pulled,PULLED,Pulled
"But seeing it happening, seeing the blood that seeped weakly from where the creature's head t _ _ _ _ t into the woman's chest, was a different matter altogether. Invidia had been many things to Isana-ally and manipulator, mentor and murderess. [6 Letters T _ _ _ _ _ T]",thrust,THRUST,Thrust
