QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"He went to a public library on State Street and found a reference table f _ _ _ _ d with phonebooks. Judging by their thickness, he selected those of the larger Mississippi towns, places like Laurel, Hattiesburg, Tupelo, Vicksburg, Biloxi, and Meridian. [6 Letters F _ _ _ _ _ D]",filled,FILLED,Filled
"says Meek, ""we'll have a copy of it here. There's a library here that-uh, I guess the easiest way to s _ _  it is that it exists outside time. You'll be published, in a way. Just not in your own time. [3 Letters S _ _ _ ]",say,SAY,Say
"Wrong, wrong, and so wrong. In my experience, I've found it best not to judge what I think I'm seeing until I've had enough time to study and learn. Something that appears to m _ _ _  no sense may, actually, be brilliant. [4 Letters M _ _ _ ]",make,MAKE,Make
"Worse, when the story c _ _ _ s out you'll get the Phone Call: ""I can't believe you showed me doing that. I never would have done that."" Very few friendships can stand the strain of an author-character relationship. [5 Letters C _ _ _ _ _ S]",comes,COMES,Comes
"""An hour."" She blinked as he rose and h _ _ _ _ d her to her feet. ""It seems like just a few minutes."" [6 Letters H _ _ _ _ _ D]",hauled,HAULED,Hauled
"Also, the people of Korwahn or travelers who had h _ _ _ d the news of my enforced rest who were passing through Korwahn put flowers on our doorstep in hopes of me safely delivering the heir to The Golden Dynasty. [5 Letters H _ _ _ _ _ D]",heard,HEARD,Heard
"Harry renounced. He caved in to Dombrowski's ugly demands, and from that capitulation a new life b _ _ _ _ e possible for him. [6 Letters B _ _ _ _ _ E]",became,BECAME,Became
"""I've g _ _  some ideas. Let me see if I can put them together."" [3 Letters G _ _ _ ]",got,GOT,Got
"""Not on you,"" she said. ""On your cats. I will kill one of them every day, until you t _ _ _  action."" [4 Letters T _ _ _ ]",take,TAKE,Take
"""Devil himself would have a hard time f _ _ _ _ _ g Rosie if he had to depend on getting to her through us."" [7 Letters F _ _ _ _ _ G]",finding,FINDING,Finding
"""As a matter of fact, Emma,"" Joseph said, trying to r _ _ _ _ n calm, ""as a matter of fact I can't think of more than five people who've been taught the doctrine, and I've commanded none of them to live it."" [6 Letters R _ _ _ _ _ N]",remain,REMAIN,Remain
"Bernard c _ _ _ _ _ _ d his jaw. ""No. Get your century to the wall, dress uniform."" [8 Letters C _ _ _ _ _ D]",clenched,CLENCHED,Clenched
"When Jewell was done an hour later, she packed her bag, said good-bye to Caleb and left. Annabelle followed her a minute later and caught up with her out on the street where the elderly woman was l _ _ _ _ _ g for a cab. [7 Letters L _ _ _ _ _ G]",looking,LOOKING,Looking
"The word c _ _ _ _ _ d into place then, and all the notes he had taken on the subject and studied in detail appeared before his mind with the almost total recall he possessed. [7 Letters C _ _ _ _ _ D]",clicked,CLICKED,Clicked
"Carryin' that through, you might wanna see about doin' somethin' that'll make my woman f _ _ _  better you ended up with somethin' that'll make her rest easy."" [4 Letters F _ _ _ ]",feel,FEEL,Feel
"Phillip paced away, back, away again. Trapped, was all he could think. ""I'll do what I can to get things started. This could be a huge mistake, and it's going to c _ _ _  a lot of money. [4 Letters C _ _ _ ]",cost,COST,Cost
Harry l _ _ _  track of time. He knew only that the darkness had [4 Letters L _ _ _ ],lost,LOST,Lost
"The priest h _ _ _  the gun butt-up. Then he bent and laid it on the courtyard. ""I am giving them one reason less to shoot at us."" [4 Letters H _ _ _ ]",held,HELD,Held
"""There's no overt sign of forced entry on either of these doors."" Cook wagged a finger to the exterior and interior doors. ""Both were locked. Outside, you n _ _ _  a key card and a code, correct?"" [4 Letters N _ _ _ ]",need,NEED,Need
"""Or a man's sensitivity to a woman,"" he coun-tered, bringing her hand to his lips. He k _ _ _ _ d her fingers one at a time until she regained the presence of mind to try to jerk free. [6 Letters K _ _ _ _ _ D]",kissed,KISSED,Kissed
