QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"A woman who had once been with a particular man was ordained to doubt her ability to attract him a second time. And so she f _ _ _  a little of that uncertainty, but willed herself to dismiss it. [4 Letters F _ _ _ ]",felt,FELT,Felt
"Across the chasm to his left, men d _ _ _  with shouts and screams. He saw firsthand how terribly Roion's battle was progressing. The danger was manifest in broken groups of men flying beleaguered banners, split into vulnerable small bunches by red-eyed enemies. [4 Letters D _ _ _ ]",died,DIED,Died
"""I don't want to m _ _ _  things worse. God knows they're bad enough as they are."" [4 Letters M _ _ _ ]",make,MAKE,Make
"I tried to see Gregory as a lust object, and I failed. I ran my hands over the smooth skin of his back, I g _ _ _ _ _ d a handful of those yellow curls, looked into those lovely eyes, but all I could feel was pity. [7 Letters G _ _ _ _ _ D]",grabbed,GRABBED,Grabbed
"Oreza watched Springer continue north, wondering what the hell was g _ _ _ g on. Out of the country, he'd said. For sure his boat hadn't been anywhere on the Chesapeake-but where, then? Why were the cops so interested in the guy? [5 Letters G _ _ _ _ _ G]",going,GOING,Going
"Mazer got up and walked to the door. Ender stepped out of the way. As the old man t _ _ _ _ _ d the handle of the door, Ender leaped into the air and kicked Mazer in the small of the back with both feet. [7 Letters T _ _ _ _ _ D]",touched,TOUCHED,Touched
"""For as long as you want me, babe. I don't have much to o _ _ _ r, but what I've got is yours. So are you in, or what?"" [5 Letters O _ _ _ _ _ R]",offer,OFFER,Offer
"They frightened him. He sensed they were killers. Like on the television. If they knew they had been seen, they would kill him and bury him out here. He was sure of it. But then Buddy always e _ _ _ _ _ _ d the worst; [8 Letters E _ _ _ _ _ D]",expected,EXPECTED,Expected
"The inquest held at the end of that summer concluded that my brother, who was twenty-one, died accidentally. He didn't. He was b _ _ _ _ n to death. [6 Letters B _ _ _ _ _ N]",beaten,BEATEN,Beaten
"""I couldn't a _ _ _ e with you more,"" he said, and touched the bandage on his head with a rueful finger. ""And your ex packs a hell of a right."" [5 Letters A _ _ _ _ _ E]",agree,AGREE,Agree
The ferryman spat and w _ _ _ d his mouth on his knee. What sort of work? he said. [5 Letters W _ _ _ _ _ D],wiped,WIPED,Wiped
"The second the sound pierced the air, Deck's neck twisted and Chace g _ _  his eyes. Chace jerked up his chin. Deck did too, coming his way. [3 Letters G _ _ _ ]",got,GOT,Got
"He looked familiar, but not quite the same. Slender, with blond hair down to his shoulders, w _ _ _ _ _ g only a pair of blue jeans and a saucer-sized peace medallion on a chain, but this was absolutely unquestionably the Radical. [7 Letters W _ _ _ _ _ G]",wearing,WEARING,Wearing
"We didn't seem to have much to t _ _ _  about, which was actually okay, since I was trying to listen to the other customers. There were a few strangers, and I scanned them first, to see if they were possible suspects. [4 Letters T _ _ _ ]",talk,TALK,Talk
"She s _ _ _  him a look that made guilt turn over in his stomach. ""Yes. Now I want to take a shower before I go to bed."" [4 Letters S _ _ _ ]",sent,SENT,Sent
"Then she came back with the water, t _ _ _  a deep breath, and settled down beside the wounded dog, taking up the instruments. [4 Letters T _ _ _ ]",took,TOOK,Took
"Frowning, Charlie w _ _ _ _ d around the truck, noted the second set of gouges on the passenger side. ""You're going to want to get that claim in, get somebody out here to look at it. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"Reynolds gripped the flowers and looked at Lee as he trudged away, head down, hands s _ _ _ _ _ d in his pockets. She saw his shoulders quiver. And then Brooke Reynolds lay back against the seat as the tears trickled down her face. [7 Letters S _ _ _ _ _ D]",stuffed,STUFFED,Stuffed
"The girl lay there before the fire, breathing soft, her eyes c _ _ _ _ d. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"He turned, smiling the grim gladiator smile. ""It's worth fighting for."" Brooke let out a s _ _ _ _ _ _ _ _ g sigh as she closed her hand over his. ""We'll need towels to breathe through, a couple of blankets. Get them while I hose down the rest of the house."" [10 Letters S _ _ _ _ _ G]",shuddering,SHUDDERING,Shuddering
