QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"The white boar hit the vines hard and fast, as if it expected to t _ _ _  its way through. For a moment I thought it would do just that; then it was in the thorns, slowing. [4 Letters T _ _ _ ]",tear,TEAR,Tear
"I watched them go, and sipped water through a straw. Listens-to-Wind had cleaned my wounds and slapped several stitches onto my face, i _ _ _ _ _ _ _ g a couple on my lower lip. [9 Letters I _ _ _ _ _ G]",including,INCLUDING,Including
"The moment the woman entered the supermarket, Makani t _ _ _  bob, ""Wait for Mommy,"" sprang from the Chevy, and hurried to the Mercedes convertible. [4 Letters T _ _ _ ]",told,TOLD,Told
"She loved Renly Baratheon from the first moment she l _ _ _  eyes on him, a blind man could see it."" [4 Letters L _ _ _ ]",laid,LAID,Laid
"I towed Megan to the side as Prof released a wave of power over the top of the crowd. The air warped, and the entire parking garage behind us exploded to salt dust. people s _ _ _ _ _ _ d and dropped through the collapsing powder. [8 Letters S _ _ _ _ _ D]",screamed,SCREAMED,Screamed
"Amy p _ _ _ _ d a pair of zip cuffs from her pocket. She had brought these with her for just this sort of situation. ""Not really. Get down on your knees, hands behind your head, fingers interlocked."" [6 Letters P _ _ _ _ _ D]",pulled,PULLED,Pulled
"He hated being dirty, for being dirty somehow always made him think of the whispers and the awful c _ _ _ _ _ _ g things and the dark place in the ground. [8 Letters C _ _ _ _ _ G]",crawling,CRAWLING,Crawling
"She stood thinking about how much those shaded windows l _ _ _ _ d like closed eyes. But not completely closed, no. Peeking eyes. [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"Like someone who is burning copper. ""That's not exactly the most useful bit of information,"" she said, strolling past the kandra on the roof. Allomancers couldn't r _ _ _  minds or emotions; [4 Letters R _ _ _ ]",read,READ,Read
Many of the rulers here were decent people. It took more than a decent person to hold that much power and not look afield. Even Elayne had gobbled up another country when the opportunity p _ _ _ _ _ _ _ d itself. She would do so again. [9 Letters P _ _ _ _ _ D],presented,PRESENTED,Presented
"It would certainly never come back to him, because he had no intention of p _ _ _ _ _ g his name and address on it. [7 Letters P _ _ _ _ _ G]",putting,PUTTING,Putting
"The ten of us, of course, were safe underground, in a bombproof bunker in Portobello. But our soldierboys walked out ten miles beyond the perimeter, where any pedro could r _ _ _  his life and attack. [4 Letters R _ _ _ ]",risk,RISK,Risk
"It was really on a whim, to see if we could do it. I m _ _ _  the cut, he didn't. I survived the Academy and I've been with the FBI for a lucky thirteen years. [4 Letters M _ _ _ ]",made,MADE,Made
"She l _ _  her feet come up and floated again. ""Foolish, foolish boy. When you wrestle naked with a female, she's bound to discover just where your brain cells have gathered."" [3 Letters L _ _ _ ]",let,LET,Let
"""No. Came outa Baltimore around ... oh, sixteen hundred, I suppose. Two and a half hours to get here. Anchored right after the storm h _ _ . Visibility was pretty bad, didn't see much of anything before we went below."" [3 Letters H _ _ _ ]",hit,HIT,Hit
"He h _ _ _ d it in her voice then, the thing she couldn't get past: the fears of a lost child, abandoned with no explanation. It broke his heart with love. [5 Letters H _ _ _ _ _ D]",heard,HEARD,Heard
"She stared at him. ""But it did."" It seemed so simple. She smiled. But when she lifted a hand to t _ _ _ h his cheek, he stopped her by taking her wrist. ""It shouldn't have."" [5 Letters T _ _ _ _ _ H]",touch,TOUCH,Touch
"""I'd shoot you too, but if I do mother s _ _ _  they'd kill my uncle Jaime. Instead you'll just be punished and we'll send word to your brother about what will happen to you if he doesn't yield. Dog, hit her."" [4 Letters S _ _ _ ]",says,SAYS,Says
"This is a slightly Kafka-esque story about an interrogation room in the South American version of Hell. In such stories, the fellow being interrogated usually ends up spilling everything and then being killed (or l _ _ _ _ g his mind). [6 Letters L _ _ _ _ _ G]",losing,LOSING,Losing
"He hugged her, a little astonished at how close they had come to having harsh words. And not because she felt worse; because she f _ _ _  better. ""Honey, you can say anything you want. I love you a bunch."" [4 Letters F _ _ _ ]",felt,FELT,Felt
