QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Chilled, Mitch turned from the corpse, s _ _ _ _ _ d off the curb, halted. [7 Letters S _ _ _ _ _ D]",stepped,STEPPED,Stepped
"His queen crowded next to him. ""I could s _ _ _ d the process along."" She held up a knife that was longer than my forearm. The blade gleamed dully in the light. [5 Letters S _ _ _ _ _ D]",speed,SPEED,Speed
"Katie took an empty notebook from her bag, inserted something in it, and w _ _ _ _ d into the lobby of the Balmoral. The receptionist on duty was a tall, thin young man. Katie strode up to him and held up the notebook. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"Some thought it was Louise or Lucille because they used to see me take the usher's pencil and sign my tithe envelopes with L. Others, from h _ _ _ _ _ g people mention or call me, said it was El for Eleanor or Elvira. [7 Letters H _ _ _ _ _ G]",hearing,HEARING,Hearing
"""Dom, fuck… off,"" I snapped, but he kissed me again, arms going around me, tongue s _ _ _ _ _ g in my mouth. I struggled, pushed and Dom pinned me against the wall, his hand going up my shirt. [7 Letters S _ _ _ _ _ G]",sliding,SLIDING,Sliding
"She managed a laugh but k _ _ _  her hands firm so his mouth wouldn't take hers again and fry her brain a second time. ""I'm not. Not nearly perfect. [4 Letters K _ _ _ ]",kept,KEPT,Kept
"""Have you changed?"" a _ _ _ d alvin. ""Or do you still think you're the one best able to decide whether I should know the consequences of my deeds?"" [5 Letters A _ _ _ _ _ D]",asked,ASKED,Asked
"Then she d _ _ _  her arm back into the mirror and the soulgaze was over. I sat on the floor facing Thomas. There were tears on his face. Both of us looked at each other, and then up at my mother's portrait. [4 Letters D _ _ _ ]",drew,DREW,Drew
He checked himself again because he wanted nothing more than to gather her into his arms and show her. She n _ _ _ _ d space and time and more care than he'd bothered to show her. [6 Letters N _ _ _ _ _ D],needed,NEEDED,Needed
"Egwene s _ _ _ _ g to her feet. The room was a little crowded, with three of them in it. [6 Letters S _ _ _ _ _ G]",sprang,SPRANG,Sprang
"The dogs g _ _ _  another low chorus of growls. The terriers began to bark, as terriers will. I realized in that moment that the wild hunt was not gone, only changed. These were the hounds of the wild hunt. [4 Letters G _ _ _ ]",gave,GAVE,Gave
"The doors slid open. A bunch of campers climbed out, some of them l _ _ _ _ _ g a little green from the long drive. [7 Letters L _ _ _ _ _ G]",looking,LOOKING,Looking
"Butt, back, head . . . I held on tight-as Ari's neck slammed against the hard side of the tunnel. I heard a horrible, stomach-turning crack that vibrated up my arms. Ari and I s _ _ _ _ d at each other in shock. [6 Letters S _ _ _ _ _ D]",stared,STARED,Stared
"There was nothing but the photos. No explanation. Bert had said to c _ _ _  to his office after I'd looked at them. He'd explain everything. Yeah, I believed that. The Easter Bunny is a friend of mine, too. [4 Letters C _ _ _ ]",come,COME,Come
"I heard noise over the phone, movement. The phone was picked up, and I heard Edward's voice s _ _ , ""Hang up the other extension, Peter."" A second later he spoke directly into the phone. [3 Letters S _ _ _ ]",say,SAY,Say
"Lonoff l _ _ _ _ d his chin. ""I was not measuring my achievement. I have neither too high nor too low an estimate of my work. I believe I know exactly wherein my value and originality lie. [6 Letters L _ _ _ _ _ D]",lifted,LIFTED,Lifted
"Dangerous things were happening, he knew that: the way the mists lingered during the day, the way the ground shook as if it were a s _ _ _ _ _ _ g man, periodically suffering a terrible dream. [8 Letters S _ _ _ _ _ G]",sleeping,SLEEPING,Sleeping
"He g _ _  out of the car and strolled after her. He didn't figure she'd be much trouble. She might scratch and bite a bit, but she didn't look like the kind who'd dissolve into pleading tears. [3 Letters G _ _ _ ]",got,GOT,Got
"""I heard. Five minutes,"" Ellen said, and walked to the bathroom. With the shower r _ _ _ _ _ g again and him not invited, Bugsy did the quick-and-dirty alternative of bugging out, letting each wasp groom its neighbors, and re-forming. [7 Letters R _ _ _ _ _ G]",running,RUNNING,Running
"Near the beginning of the whole mess, Billy worked for one of the ranchers. One day, armed men ambushed the rancher. Billy gunned them down, saving his boss, but he faced murder charges. Fountain defended Billy and the two b _ _ _ _ e friends. [6 Letters B _ _ _ _ _ E]",became,BECAME,Became
