QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"There had been times, when she was yet a child and the coldness and inhumanity of the orphanage and its staff had bitten into her and m _ _ _  her afraid, that she had contemplated running. [4 Letters M _ _ _ ]",made,MADE,Made
"Celeste started crying softly next to Rohr, and before long Millie Dupree, number three, next to Nicholas Easter, was r _ _ _ _ _ g her eyes with a Kleenex. [7 Letters R _ _ _ _ _ G]",rubbing,RUBBING,Rubbing
"I had energy, a head c _ _ _ _ _ d full of ideas, and itchy feet. Given how big the world was, the last thing I wanted was to play it safe. [7 Letters C _ _ _ _ _ D]",crammed,CRAMMED,Crammed
"When they were led away, a silence so deep and wide that it thundered in the ears f _ _ _ _ d the room. Yvette stepped into that silence. She was smiling and lovely, fresh and beautiful on Jason's blood and our mingled power. [6 Letters F _ _ _ _ _ D]",filled,FILLED,Filled
"The phoenix had flown in their open casement and perched on the deep stone windowsill. Its eyes were filmed, its feathers bedraggled and dulled, but sparks f _ _ _  from them, and its proud head was still lovely. [4 Letters F _ _ _ ]",flew,FLEW,Flew
"""No, that's my Lilah takin' care of other people. But my job is to take care of you. This morning is yours. You don't need to t _ _ _ k of destiny. Fuck, you don't even need to give your headspace to Snake. [5 Letters T _ _ _ _ _ K]",think,THINK,Think
"T _ _ _  off your shirt, he said. I'm goin to pull that shoulder. [4 Letters T _ _ _ ]",take,TAKE,Take
"Mat was watching Hake as if he suspected some trap, but he gave no sign of wanting to give up The Dancing Cartman for a bed under a hedge. thunder r _ _ _ _ _ d the windows. Rand sighed. [7 Letters R _ _ _ _ _ D]",rattled,RATTLED,Rattled
Mark felt an urge to p _ _  his arms around him and try to comfort him. The impulse died without moving him to action. [3 Letters P _ _ _ ],put,PUT,Put
"""Yes,"" said Sprawling. ""It's a no-brainer. We look good by g _ _ _ _ _ g the money back. Patrick stays in jail for a long time. We nail even bigger crooks."" [7 Letters G _ _ _ _ _ G]",getting,GETTING,Getting
"When he d _ _ _ e in silence for the next few moments, she winced. ""And all that really hammered your ego."" [5 Letters D _ _ _ _ _ E]",drove,DROVE,Drove
"""Remember that: if you don't have to piss, you need a drink. Damn it, Ding, you oughta know that, you s _ _ _ t time at Hunter-Liggett. [5 Letters S _ _ _ _ _ T]",spent,SPENT,Spent
"I was next to an ancient pay-phone recess ten feet from the hall corner when I heard it. It was a sudden, heavy wumpff sound, followed immediately by the trailing crinkle of b _ _ _ _ _ _ g glass. [8 Letters B _ _ _ _ _ G]",breaking,BREAKING,Breaking
"""Hey, we could always order in!"" I called after him. It s _ _ _ _ _ d funny but I wasn't really joking. [7 Letters S _ _ _ _ _ D]",sounded,SOUNDED,Sounded
"Thomas smiled. ""Well. Only two, for all practical purposes. The Black Court has fallen on hard times of late, the poor darlings."" His tone of voice s _ _ _ _ _ _ _ d muted glee rather than pity. ""Mister Dresden, allow me to introduce Justine."" [9 Letters S _ _ _ _ _ D]",suggested,SUGGESTED,Suggested
"Trailed by Remy, we made visits to the other three rooms. All the other teachers seemed okay, though Mrs. Boyle s _ _ _ _ d a little burned-out. [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"Well, a new bride and groom needed privacy, and he was more than glad to g _ _ _  it to them if it meant he did not have to watch them go moon-eyed at each other. [4 Letters G _ _ _ ]",give,GIVE,Give
He realized that he had been speaking not only angrily and passionately but at the top of his voice as well. He felt fevered. Sweat sheathed his face. People m _ _ _ d out of his way. [5 Letters M _ _ _ _ _ D],moved,MOVED,Moved
"She walked to Roarke's office, o _ _ _ _ d the door, shut it behind her. ""Thanks for the space."" [6 Letters O _ _ _ _ _ D]",opened,OPENED,Opened
"The sexy swept clean free of his face, his hands came up to frame mine and his face s _ _ _ _ d close when he answered quietly, ""I'll never let you go but I'll let you leave… for now."" [6 Letters S _ _ _ _ _ D]",stayed,STAYED,Stayed
