QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""If we do warn her,"" Leif said, ""it could warn off Argath, or whoever's responsible for these bounces. And we'll lose a chance to f _ _ _  out who he or she is."" [4 Letters F _ _ _ ]",find,FIND,Find
Ahuda t _ _ _  her place at the tall Sergeants' desk. We all sat up. We'd feared her in training. She is a stocky black woman with some freckles and hair she has straightened and cut just below her ears. [4 Letters T _ _ _ ],took,TOOK,Took
"""You have to close down your emotions,"" Aideen explained. ""That's what allowed me to walk the streets undercover-to observe dispassionately and to learn. Otherwise, you'd s _ _ _ d all your time hating. [5 Letters S _ _ _ _ _ D]",spend,SPEND,Spend
"His eyes changed, going from full heat to slow burn. On her shoulders, his hands t _ _ _ _ d, then lifted away. [6 Letters T _ _ _ _ _ D]",tensed,TENSED,Tensed
"Dull anger surged through Susannah's mind. No, she'd not promised. She had simply led Susannah in a certain direction, and Susannah had d _ _ _  the rest. [4 Letters D _ _ _ ]",done,DONE,Done
"This didn't m _ _ _  sense. ""If he's a professional, why did he lose his concentration?"" [4 Letters M _ _ _ ]",make,MAKE,Make
"""Numair?"" George asked. The sorcerer was leaning on the wall, his eyes c _ _ _ _ d. A transparent black cloud surrounded him; bits of light flickered in it like fireflies. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"Will you be coming with us?"" Elyas s _ _ _ k his head, and Raen nodded as if he had known all along. ""Well, take care, my old friend. There is something about today. . . ."" [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"""No reason to b _ _ _ _ r the director,"" one of the agents said finally. [6 Letters B _ _ _ _ _ R]",bother,BOTHER,Bother
"""T _ _ _ k god!"" She made a face. ""I was born here. I spent my first years in Venice and I've always been good at languages. Why is the simplest Italian so difficult for me?"" [5 Letters T _ _ _ _ _ K]",thank,THANK,Thank
"Louie seemed able to keep him in check, however, so those valuable uses could be p _ _  to work without causing hassle or headache. [3 Letters P _ _ _ ]",put,PUT,Put
"Arthur Jacobs was the senior partner, the CEO, the d _ _ _ _ _ g force, a man we admired and respected greatly. If the firm had a heart and soul, it was Arthur. In seven years, I had spoken to him three times. [7 Letters D _ _ _ _ _ G]",driving,DRIVING,Driving
"""Emmy luv."" Johnno c _ _ _ _ t her around the waist. ""I'm about to make my escape."" [6 Letters C _ _ _ _ _ T]",caught,CAUGHT,Caught
"I'm glad to h _ _ _  that things are going so well in Shakespeare Colony. The successful assimilation of the new colonists is not being matched everywhere, and we have granted the petition of the governor of Colony IX that we not send them colonists-or a new governor-after all. [4 Letters H _ _ _ ]",hear,HEAR,Hear
"I t _ _ _ w back the covers, jumped out of bed and ran down the hall to the front door. I unlocked it and pulled it open to see Mickey, in his firefighter-not-fighting-a-fire outfit sauntering up my walk toward me. [5 Letters T _ _ _ _ _ W]",threw,THREW,Threw
"He r _ _ _ _ d on top of her to control her thrashing, caught her flailing wrists and pinned them to the bed beside her head. His face neared hers and he touched her lips with his. [6 Letters R _ _ _ _ _ D]",rolled,ROLLED,Rolled
"The bar kitchen was full of noise. A cook droid was sprawled on the floor in the narrow aisle, its head j _ _ _ _ _ g from the damage done by the fall. She stumbled over it, and the blast from Hayes's laser sang over her head. [7 Letters J _ _ _ _ _ G]",jerking,JERKING,Jerking
"At that moment, the r _ _ _ _ d face didn't trouble Bibi. The man's eyes were what she found distressing, yet she could not easily look away from them. [6 Letters R _ _ _ _ _ D]",ruined,RUINED,Ruined
"She hesitated, her face t _ _ _ _ _ g pale, but before she could say the final words, Brittany said them for her. [7 Letters T _ _ _ _ _ G]",turning,TURNING,Turning
"And if things g _ _  to the point where he couldn't wiggle his arm a little, there wouldn't be any reason to worry about what time it was. [3 Letters G _ _ _ ]",got,GOT,Got
