QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Though she knew the urge to k _ _ _  him was irrational, that he really had not been the cause of Bobby's disappearance, she wanted to kick him anyway. [4 Letters K _ _ _ ]",kick,KICK,Kick
"He s _ _ _  a hand around my waist, drawing me against him. It didn't seem as intimate as the roil of our beasts inside us. Jamil stood facing us. He'd stripped off his shirt and shoes, but kept on his pants. [4 Letters S _ _ _ ]",slid,SLID,Slid
"I finally looked at her. \""What would you have of me, Maeve?\"" That was the question. She s _ _  back in her chair, settling with a small wriggling movement that reminded me of her old teasing. \"" [3 Letters S _ _ _ ]",sat,SAT,Sat
"She h _ _ _ d the door open and popped up like a spring, smoothing her skirts. A breath of relief escaped when she saw that it was Brigham. [5 Letters H _ _ _ _ _ D]",heard,HEARD,Heard
"Sara t _ _ _  a quick look at her watch. ""I've got about a half hour to spare."" [4 Letters T _ _ _ ]",took,TOOK,Took
I went around behind his chair and k _ _ _ t on the floor. [5 Letters K _ _ _ _ _ T],knelt,KNELT,Knelt
"Virlomi left the barracks then and searched again. No record of Achilles ever being in a place where he might have met this definitely American woman. Virlomi could not imagine her s _ _ _ _ _ _ g french, not even badly. [8 Letters S _ _ _ _ _ G]",speaking,SPEAKING,Speaking
"""Yes, miss."" He decided it would be undignified to p _ _ _ _ e the matter. ""Perhaps you'd care to sit on the sofa."" [6 Letters P _ _ _ _ _ E]",pursue,PURSUE,Pursue
"She p _ _  her hand over them, trying to compose herself. Maids arrived with more supplies; the footmen carried them outside. ""We heard the fire bells, of course,"" Matazi said. [3 Letters P _ _ _ ]",put,PUT,Put
"She opened her eyes, saw his face washed in the reds and golds of firelight. Fierce and feral as that heartbeat. He plunged inside her until her vision b _ _ _ _ _ d, until the slap of flesh to flesh was like music. [7 Letters B _ _ _ _ _ D]",blurred,BLURRED,Blurred
"I opened my mouth to a _ _ , but he got there before me. [3 Letters A _ _ _ ]",ask,ASK,Ask
"The surface numbness was leaving his feet and legs, and he pushed himself to a sitting position. He looked up calmly at Bert, his tented hands on the ground, his face s _ _ . Starshine swam in his eyes. [3 Letters S _ _ _ ]",set,SET,Set
"b _ _ _ _ _ g bronze had let her feel him via bronzepulses and gave her warning that he had arrived, even if he didn't appear to her. [7 Letters B _ _ _ _ _ G]",burning,BURNING,Burning
"""Margo,"" Ann choked out as she g _ _  to her feet. [3 Letters G _ _ _ ]",got,GOT,Got
"He wanted the top of the line. I suggested he apply for the store credit service, which would give him ten percent off on his purchases, but he wanted to p _ _  cash."" [3 Letters P _ _ _ ]",pay,PAY,Pay
"""Ah. I was hoping you'd feel that way."" He leaned back in the chair with his wine. ""Just so very smooth aren't they, our Mr. Bissel and Ms. Kade. Just so completely what one would e _ _ _ _ t. Educated, law-abiding, financially cozy. [6 Letters E _ _ _ _ _ T]",expect,EXPECT,Expect
"He sat down on the warm hood of his Hertz Ford Galaxie, fingered the milkbottle Braille, and admired Nashville women d _ _ _ g their thing: shopping. He ate several of the warm doughnuts, which were nice, even sitting on hot metal. [5 Letters D _ _ _ _ _ G]",doing,DOING,Doing
"I'd passed a truck p _ _ _ _ d in front, and I unlocked the back and went through the house to open the front door with the miserable feeling that I was about to have to go through a scene. [6 Letters P _ _ _ _ _ D]",parked,PARKED,Parked
She gets ready to w _ _ _ e -- with an expression that says he'd better contribute. [5 Letters W _ _ _ _ _ E],write,WRITE,Write
"The prefab house snagged on something, made a g _ _ _ _ _ _ g noise as the current bent its walls. It careened sideways and continued its stately journey. [8 Letters G _ _ _ _ _ G]",grinding,GRINDING,Grinding
