QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""Just tell me one more thing,"" I persisted. ""Did Ben know a man n _ _ _ d Dennis Agnew?"" [5 Letters N _ _ _ _ _ D]",named,NAMED,Named
She didn't turn or answer him. Reel just s _ _ _  the door behind her and kept walking. [4 Letters S _ _ _ ],shut,SHUT,Shut
"He r _ _  a hand over the hood of the truck as he skirted it. A nice piece of machinery, he admitted. And he'd gotten it for a better price than anyone could expect. Bianca had all but stolen it for him. [3 Letters R _ _ _ ]",ran,RAN,Ran
"By then Lisey had confirmed that Amanda wouldn't eat, either. She allowed Lisey to insert a spoonful of scrambled eggs into her mouth after being tugged into a s _ _ _ _ _ g position and propped against the head of the bed, and that gave Lisey some hope-Amanda was swallowing, after all, so maybe she'd swallow the eggs-but it was hope in vain. [7 Letters S _ _ _ _ _ G]",sitting,SITTING,Sitting
"Brianna's back gardens. Her hostess had wanted her, quite clearly, to vacate the kitchen after the family's evening meal. No particular fan of w _ _ _ _ _ g dishes, Shannon had agreed to the suggestion that she take some air and enjoy the quiet of evening. [7 Letters W _ _ _ _ _ G]",washing,WASHING,Washing
"Windows were broken. It was obvious nobody lived there anymore. They'd knocked down the riding stables already-that made me so sad. I'd loved horses as a girl, obviously, but I w _ _ _ _ d through the house until I found your bedroom. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"If this is too big of a decision for you, I'll m _ _ _  the choice and I'll send my kids home."" [4 Letters M _ _ _ ]",make,MAKE,Make
"And it's Monday, and we read together for half an hour before bed on Mondays. After that, I've g _ _  at least another hour of sewing, then-"" [3 Letters G _ _ _ ]",got,GOT,Got
"""Nobody messes with my baby."" She l _ _  out a long breath, grateful there was no betraying hitch in it. The kneading and the venting had worked wonders. ""Your father talked about drawing and quartering and keelhauling."" [3 Letters L _ _ _ ]",let,LET,Let
And then they c _ _ _ _ d their eyes again and watched the testimony of the [6 Letters C _ _ _ _ _ D],closed,CLOSED,Closed
"With a laugh he took her hand and brought it to his lips. ""For your own good, Adrianne."" His lips lingered there while his gaze h _ _ _  hers. ""She's desperate for a daughter-in-law."" [4 Letters H _ _ _ ]",held,HELD,Held
"Just off to one side, the Wise Ones' party b _ _ _ n to pass, even the gai'shain leading the pack animals themselves mounted. However firm Dannil had dared to be, or not as was more likely, apparently it had been enough. [5 Letters B _ _ _ _ _ N]",began,BEGAN,Began
"Hix turned only his head to her and dipped his chin. ""pleased to m _ _ _  you, ma'am."" [4 Letters M _ _ _ ]",meet,MEET,Meet
"I made it to the side of the pool and shoved the gun toward Arthur. I was not about to p _ _ _  it up. I dont know a thing about guns, and they make me very nervous. [4 Letters P _ _ _ ]",pick,PICK,Pick
"She smiled and f _ _ _  better for it. ""No, Ben. I would deck you. Now go away. I'm tired and I want my supper."" [4 Letters F _ _ _ ]",felt,FELT,Felt
"She seemed to be trying to remember. At first, I was shocked, Pam said. After hed drained me, he put me in bed in my own room, and of course my family t _ _ _ _ _ t Id died of some mysterious ailment, and they buried me. [7 Letters T _ _ _ _ _ T]",thought,THOUGHT,Thought
"Plain chair, table with several implements evenly spread, small man in a white smock s _ _ _ _ d on a bench at the far wall. [6 Letters S _ _ _ _ _ D]",seated,SEATED,Seated
"She d _ _ _ _ _ d her hands and narrowed her eyes. ""Yo? What kind of greeting is 'yo,' Carson Steele?"" Before he could answer (not that he was going to), she kept at him. ""And when was the last time you got a haircut? Or had a shave?"" [7 Letters D _ _ _ _ _ D]",dropped,DROPPED,Dropped
"'Still s _ _ _ _ _ g air I see,' Ferocious Francis says when the fit's passed, making sure the little blue tubes are still taped under his nose. [7 Letters S _ _ _ _ _ G]",sucking,SUCKING,Sucking
"She was thinking about those sounds c _ _ _ _ g from Bobbi Anderson's place (she, at least, no longer thought of it as the old Garrick farm), and about Bobbi Anderson herself. [6 Letters C _ _ _ _ _ G]",coming,COMING,Coming
