QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Face hot with temper, she set her bag down, took the stunner back out of her pocket. As she approached the bedroom she s _ _  the flicker of light. Candles, she could even smell them now, some spicy female perfume. [3 Letters S _ _ _ ]",saw,SAW,Saw
"""I always pay my debts. It's just good business."" He stopped turning the cookie between thumb and forefinger, popped it into his mouth, m _ _ _  a production of consuming it with much lip licking, and said, ""I could eat you up like a bag of Oreos. [4 Letters M _ _ _ ]",made,MADE,Made
"Lee r _ _ _  the story several times. It was as if they had control of the news, Ferrie, Banister, all of them, all-knowing. [4 Letters R _ _ _ ]",read,READ,Read
"Across the chasm to his left, men d _ _ _  with shouts and screams. He saw firsthand how terribly Roion's battle was progressing. The danger was manifest in broken groups of men flying beleaguered banners, split into vulnerable small bunches by red-eyed enemies. [4 Letters D _ _ _ ]",died,DIED,Died
"""If I w _ _ _  you luck with the council, would that please you more?"" [4 Letters W _ _ _ ]",wish,WISH,Wish
"Better, much better they t _ _ _  it slow and easy, just as he'd said at the beginning. Maybe some of these feelings would settle. Maybe they'd be able to meet somewhere in the middle so she wouldn't feel so outweighed by her own heart. [4 Letters T _ _ _ ]",take,TAKE,Take
"He struggled over to it, and f _ _ _  a sharp jolt of pain just as he collapsed against the metal. A small eaterworm was boring into his thigh. [4 Letters F _ _ _ ]",felt,FELT,Felt
"A little pang went through Tavi's chest at the words-but he had known that the day was c _ _ _ _ g. ""I will miss speaking with you."" [6 Letters C _ _ _ _ _ G]",coming,COMING,Coming
That's the biggest thing about this here boat. It g _ _ _  hot as a two-peckered … it g _ _ _  hot as anything. And it settin in the water where you'd allow it'd cool. [4 Letters G _ _ _ ],gets,GETS,Gets
"The leopard rose up through me, and hit the surface of my body. It filled me like a hand s _ _ _ _ _ g inside a glove, so that I felt it stretch out and out, filling me. [7 Letters S _ _ _ _ _ G]",sliding,SLIDING,Sliding
"She was anxious about encountering the police, too. A bicycle didn't belong in the center of the boulevard. She wasn't w _ _ _ _ _ g a helmet, as the law required. And she was carrying a concealed weapon. [7 Letters W _ _ _ _ _ G]",wearing,WEARING,Wearing
"At eight o'clock, Alexandre St.-Germain swung open the glass doors l _ _ _ _ _ g into a sun-drenched conference room. Inside the well-appointed room, they were quietly waiting for him. [7 Letters L _ _ _ _ _ G]",leading,LEADING,Leading
"Yet Viserion's tail lashed back and forth, and smoke r _ _ _  angry from his nostrils. Rhaegal could sense something wrong as well. Thrice he tried to take wing, only to be pulled down by the heavy chain in Jhiqui's hand. [4 Letters R _ _ _ ]",rose,ROSE,Rose
"Yeah, I know. It sounds comical now. But it's a miracle I didn't have a heart attack or get h _ _  by a car. Finally Thalia caught up to me, her spear back in Mace canister form, her shield reduced to a silver bracelet. [3 Letters H _ _ _ ]",hit,HIT,Hit
"He dragged a hand through his hair a couple of times, shook off the nerves. He worked up what he considered an easy, mildly surprised, mildly pleased expression and o _ _ _ _ d the door. [6 Letters O _ _ _ _ _ D]",opened,OPENED,Opened
"But he rose, suddenly, as though up out of a dream, and f _ _ _ _ _ _ g his arms, screamed: ""I'm the father?' [8 Letters F _ _ _ _ _ G]",flailing,FLAILING,Flailing
"""That is why we came out,"" Estean said, shooting Meresin a dark look. Both Cairhienin returned it, but their defiance was tinged with resignation. Estean raked stringy hair from his forehead. ""To f _ _ _  help. [4 Letters F _ _ _ ]",find,FIND,Find
"""I had to."" He d _ _ _ _ _ d to his knees, pleading with the eyes that floated in silence, that stared without pity. ""I'll do better next time. Just wait. I'll do better."" [7 Letters D _ _ _ _ _ D]",dropped,DROPPED,Dropped
"The sky was an ocean, and the flow f _ _ _ _ d the space between stars. He followed the flow for hundreds or thousands of years, swimming between the stars, his belly heavy with generations yet unborn, searching for refuge, for someplace safe, away from pursuit, where he could hide and fulfill his destiny. [6 Letters F _ _ _ _ _ D]",filled,FILLED,Filled
"The man t _ _ _ _ d to gaze at him. Though his eyes were hidden by the shades, his features evidenced surprise that Rogers had come over. Then he looked away, as though determined not to play whatever game Rogers was up to. [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
