QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"He crossed the room, then l _ _ _  his hand over hers on the piano. ""Just how well do you have to know me?"" [4 Letters L _ _ _ ]",laid,LAID,Laid
"George's hooded eyes g _ _ _  soft. He stared at me for a long time, then shook his head. ""Try calling me Thursday, Neddie. I may run into him by then."" [4 Letters G _ _ _ ]",grew,GREW,Grew
"Among the weapons packed in his Land Rover was an Urban Sniper, a pistol-grip shotgun that fired only slugs powerful enough to stop a c _ _ _ _ _ _ g bull. If the tormentor had armed himself with the Sniper, the oak wouldn't provide sufficient protection for Henry. [8 Letters C _ _ _ _ _ G]",charging,CHARGING,Charging
"I was on my knees in front of him, my torso to the bed, my cheek p _ _ _ _ _ d against the comforter, my arms straight out in front of me and my hands clenching the sheets when Tate encouraged roughly, ""That's it, baby, fuck yourself."" [7 Letters P _ _ _ _ _ D]",pressed,PRESSED,Pressed
"She t _ _ _ _ d her face up to his. ""I actually believe you are, which is why I'm here rather than burning you in effigy. But you see, it hurt, all over again. [6 Letters T _ _ _ _ _ D]",tipped,TIPPED,Tipped
"My mother all at once decided how it would be a great idea if I s _ _ _ t a couple of weeks with my Aunt Shawna, even though school starts again in ten days. [5 Letters S _ _ _ _ _ T]",spent,SPENT,Spent
"As he fought to k _ _ _  control of the car, a truck pulled out from a side road and hit him broadside. If his window had been up, Coves head would have gone right through it. [4 Letters K _ _ _ ]",keep,KEEP,Keep
"""Mr. Vandoren."" Eve p _ _  a firm hand on his shoulder and nudged him into his chair. There was no place for her to sit, so she eased a hip on the desk so their faces could be more on level. [3 Letters P _ _ _ ]",put,PUT,Put
"Youve got to let this boy watch George Carlin and l _ _ _ n more words, said Word. [5 Letters L _ _ _ _ _ N]",learn,LEARN,Learn
"A small, twisted piece of Zane t _ _ _  pleasure from seeing that look in his father's eyes. Perhaps it was a side effect of his insanity. [4 Letters T _ _ _ ]",took,TOOK,Took
Billy was not able to t _ _ _ k of any person in his life to whom that word had greater relevance than it did to Steve Zillis. The tavern was a stage to Steve. [5 Letters T _ _ _ _ _ K],think,THINK,Think
"I don't remember much about that trip, because we s _ _ _ t most of the way. But I do remember that at about noon the buses pulled into a Howard Johnson's restaurant somewhere in central Georgia (no doubt arrangements had been made in advance), and an announcement was made: ""We will be here one hour. [5 Letters S _ _ _ _ _ T]",slept,SLEPT,Slept
"No one in my family ever kept a f _ _ _ _ d picture of Houdini on the wall, believe me. Do you want to tell me you didn't buy a dribble glass or two in the hot, wild days of your youth? [6 Letters F _ _ _ _ _ D]",framed,FRAMED,Framed
I felt my lips tip up and made the Herculean effort to raise my head and l _ _ _  into his eyes. [4 Letters L _ _ _ ],look,LOOK,Look
The first two were to prove what I am capable of. You alone have been g _ _ _ n the chance to save your precious flesh and blood. Do not blow it. [5 Letters G _ _ _ _ _ N],given,GIVEN,Given
"d _ _ _ g things with Jell-O was just about the best way to improve her mood, which was oddly gloomy today-she couldn't figure out why. [5 Letters D _ _ _ _ _ G]",doing,DOING,Doing
"By the way the men at the Tracker table were leaning toward Frank, he had launched into another joke. He was the kind of man who t _ _ _ _ d a lot with his hands. They were big hands. [6 Letters T _ _ _ _ _ D]",talked,TALKED,Talked
"Though I am known for my suspense novels, I have always been drawn to stories of the past in my native Virginia, and tales of people l _ _ _ _ g in places that sharply limited their ambitions, yet provided them with a richness of knowledge and experience few have ever attained. [6 Letters L _ _ _ _ _ G]",living,LIVING,Living
"""So I went to grad school, got my master's. Taught, g _ _  married, worked on my doctorate. Had myself a gorgeous baby boy. And I drank. I was . . . an amiable drunk, if you know what I mean. [3 Letters G _ _ _ ]",got,GOT,Got
"When Tess got back in her car and s _ _ _ _ _ d the motor, Tom said: ""There was no way you could know, Tess. And it all happened so fast."" [7 Letters S _ _ _ _ _ D]",started,STARTED,Started
