QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"He r _ _ _ _ _ d into his coat and undid the rope at his waist. He pulled it free, draping the rope from his fingers. Ranette's hook clinked as it hit the ground. [7 Letters R _ _ _ _ _ D]",reached,REACHED,Reached
"Rick was bristling and ready to bark, but he took a breath, s _ _ _ _ _ _ _ d hard, looked at the cast, then let it pass. After a few minutes, he said, ""Let's go to Polipo's for pizza tonight?"" [9 Letters S _ _ _ _ _ D]",swallowed,SWALLOWED,Swallowed
"""Don't ask me. The FBI didn't always get everything right. Maybe they didn't always want to get everything right. The guy t _ _ _  Ira, 'You know your nephew who applied for a Fulbright? The kid in Chicago? [4 Letters T _ _ _ ]",told,TOLD,Told
"He was particularly good at the offshore cases. He knew the guys on the rigs, and when there was a death or injury he'd get the case. I'd give him a nice percentage. Gotta t _ _ _  care of your runners. [4 Letters T _ _ _ ]",take,TAKE,Take
"I blinked at his throat and tilted my head back to ask what he meant but before I could s _ _  a word, from outside the cham I heard a man shout, ""Kah Dax!"" [3 Letters S _ _ _ ]",say,SAY,Say
"He sat back in his chair and t _ _ _ w out an arm. ""Ten years together, he screwed around on you, that's tough but you married him, spent ten years with him. Time had passed. Time heals wounds. [5 Letters T _ _ _ _ _ W]",threw,THREW,Threw
"Losing his lips, I moved mine to his neck and, I didn't know why I did it, I just did, I t _ _ _ _ _ d the tip of my tongue to his skin. [7 Letters T _ _ _ _ _ D]",touched,TOUCHED,Touched
"He had every right to be angry, furious with people who had done their best to k _ _ _  him. But he was too wily to let this become too personal. When emotions dominated your mind you almost always lost. [4 Letters K _ _ _ ]",kill,KILL,Kill
I studied her as she g _ _  in the car. She was tall and lean and pretty in a knife-edge sort of way. [3 Letters G _ _ _ ],got,GOT,Got
"Either leaves her window unlocked, or o _ _ _ s the door to her killer. [5 Letters O _ _ _ _ _ S]",opens,OPENS,Opens
"""She does, Laine, even when that interest twisted around, changed into something he'd never dealt with before and bit him on that ass. I think I f _ _ _  in love with you last night."" [4 Letters F _ _ _ ]",fell,FELL,Fell
"He knows us, he grew up among us. He has roots in our garden. We need to play that up. We need to b _ _ _ g him back to us. Not irritate him with foolish attempts to murder him. Get it? [5 Letters B _ _ _ _ _ G]",bring,BRING,Bring
"She t _ _ _ _ d left at the end of the driveway and drove to the far corner of the block, away from Brenkshaw's end of the neighborhood, to the intersecting street on which a cruiser had flashed by only a moment ago. [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
"When he lifted his head, I was dazed, I was happy, later was over, my man l _ _ _ d me, I had it all and Tack said, ""Now you can have coffee."" [5 Letters L _ _ _ _ _ D]",loved,LOVED,Loved
"""And I'm really curious about that gadget you had, the one that will make people f _ _ _ _ t about Edison and Bell?"" [6 Letters F _ _ _ _ _ T]",forget,FORGET,Forget
"We s _ _ _ k hands. His grip was surprisingly limp. ""Call me Al. All my ex wives do."" He smiled. ""Though they usually add 'that cheating son of a bitch'."" [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"His voice d _ _ _ _ _ d to a whisper. ""It took me many days to make my way to your people, skulking southward through the mountain gorges, hiding from Romans, living on roots and weeds. [7 Letters D _ _ _ _ _ D]",dropped,DROPPED,Dropped
"""Let me have a look at you."" Still s _ _ _ _ _ _ g in the doorway, he held her at arm's length. ""My, my, my…"" he murmured. ""Emily always said you'd be a beauty."" [8 Letters S _ _ _ _ _ G]",standing,STANDING,Standing
"Cybil drew a b _ _ _ _ _ g breath. ""How about shopping?"" ""Now you're talking."" On a quick salute, Jody headed for the door. ""I'll see if Mrs. Wolinsky will watch Charlie, then we'll handle this problem like real women."" She bought a new dress. [7 Letters B _ _ _ _ _ G]",bracing,BRACING,Bracing
"My sister seemed to care about everyone, even m _ _ _ _ g excuses for our parents at their worst, but now she said nothing. [6 Letters M _ _ _ _ _ G]",making,MAKING,Making
