QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"The supervisor l _ _ _ _ d a phone. ""Call the Libyans. Ask if they can get a rescue aircraft up. We have an aircraft about to go down in the Gulf of Sidra."" [6 Letters L _ _ _ _ _ D]",lifted,LIFTED,Lifted
"And, after six attempts to o _ _ _  a portal back to Baikonur, she was. [4 Letters O _ _ _ ]",open,OPEN,Open
"Daine, who knew Kitten was well able to protect herself, relaxed as well, and mounted Cloud. Brokefang, Fleetfoot, and Short Snout l _ _  the way as she and Numair followed. [3 Letters L _ _ _ ]",led,LED,Led
"On every level the concourses were crowded with happy winners who were anxious to exchange a piece of cardboard for some f _ _ _ _ _ g money and with disgruntled losers who were all certain that they could make up for their losses in the next race or, at the very worst, in the one after that. [7 Letters F _ _ _ _ _ G]",folding,FOLDING,Folding
"""Our sister. The youngest."" His voice t _ _ _ _ _ _ _ d as Cian moved closer to see for himself. ""And here, on the back, I inscribed it with her name. She said I'd see her again. And by the gods, I am. [9 Letters T _ _ _ _ _ D]",thickened,THICKENED,Thickened
"The wind r _ _ _ _ d. Something shaped like black sails billowed in the sleet, and then swirling shadow receded, and Nicodemus Archleone stood between us and safety, a slender-bladed sword held in his right hand, blade parallel with his leg. He faced me with a small smile. [6 Letters R _ _ _ _ _ D]",rushed,RUSHED,Rushed
"The baby was asleep, his face t _ _ _ _ d toward the camera, his cheek on Joe's chest, his little baby fist also resting on Joe's chest close to his beautiful little baby face. [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
"""Not today,"" she said. ""I really do have to work. Thank you for welcoming me."" Carol Jeanne escorted him to the door and s _ _ _  it firmly behind him. [4 Letters S _ _ _ ]",shut,SHUT,Shut
"""Don't you see they had to k _ _ _  their distance from you?"" said Thor. ""What if one of them was caught looking at you with love? Or pride? What would they say that they were proud of, without rousing suspicion? [4 Letters K _ _ _ ]",keep,KEEP,Keep
"In one doorway, where the splintered door h _ _ _  crazily by a single hinge, small flames licked up around a wooden staircase, smoke just beginning to trickle out. [4 Letters H _ _ _ ]",hung,HUNG,Hung
"Drile might have been the one to t _ _ _  the conceit one step further, but that was only because the rest of them assumed they couldn't get away with it. [4 Letters T _ _ _ ]",take,TAKE,Take
"""Because if I did, you would be too afraid to a _ _ _ _ t the challenge."" [6 Letters A _ _ _ _ _ T]",accept,ACCEPT,Accept
"""Your Grace,"" she corrected. ""Prince Rhaegar led free men into battle, not slaves. Whitebeard said he dubbed his squires himself, and m _ _ _  many other knights as well."" [4 Letters M _ _ _ ]",made,MADE,Made
"It wasn't his job to save their hides, but he'd look out for them as best he could. His chest s _ _ _ _ _ d at the thought. [7 Letters S _ _ _ _ _ D]",swelled,SWELLED,Swelled
"His lips b _ _ _ _ _ d hers, settled, sank, until he felt hers warm and yield. Gathering her, he trailed kisses over her face, her hair, her throat. First to comfort. [7 Letters B _ _ _ _ _ D]",brushed,BRUSHED,Brushed
"""I s _ _  the lights go on and you running around in here like a maniac. From across the street,"" he explained. ""I was running my checklist. We finished."" [3 Letters S _ _ _ ]",saw,SAW,Saw
"Some of the boys said that it had changed her body in other interesting ways, but it was impossible to t _ _ _  for certain because of her voluminous habit. [4 Letters T _ _ _ ]",tell,TELL,Tell
"Not true. Not true at all, he told himself sternly. self-pity leads to self-deception. Exactly the opposite is trueit would hurt her more to l _ _ _  Leyel than to leave her community of librarians. [4 Letters L _ _ _ ]",lose,LOSE,Lose
"(voice-over) Martin sensed that things were c _ _ _ _ _ _ g. The more he wrote about Claire, the more he felt her presence in the house. He was not someone who believed in ghosts. [8 Letters C _ _ _ _ _ G]",changing,CHANGING,Changing
"l _ _ _ d on a farm all his life, but he suffers if an animal's in pain, or if he loses one. Can't take it as a matter of course. There's a lot of leftover emotion in this house. It gets to him."" [5 Letters L _ _ _ _ _ D]",lived,LIVED,Lived
