QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"When Aly reached the conspirators' meeting room, Jimarn let her in. Aly n _ _ _ _ d to the others who sat in the room. She recognized five from households nearby, but six she did not know at all. [6 Letters N _ _ _ _ _ D]",nodded,NODDED,Nodded
"""You're a Cowsister?"" a _ _ _ d danny. ""No wonder you have to do the milking."" [5 Letters A _ _ _ _ _ D]",asked,ASKED,Asked
"Harry Rex shook her hand and stared at her shirt. ""nice to m _ _ _  you. What was your first name?"" [4 Letters M _ _ _ ]",meet,MEET,Meet
"""Really?"" A smile p _ _ _ _ d around his lips. ""I'm not. Still, after we're finished, maybe you'd agree to dinner. A celebration of a job well done."" [6 Letters P _ _ _ _ _ D]",played,PLAYED,Played
"""Apparently, they wait for them to be awake. Each suite had two bedrooms and a s _ _ _ _ _ g room. [7 Letters S _ _ _ _ _ G]",sitting,SITTING,Sitting
Knots of desperation twisted and tightened in Perrin's stomach. His mouth was so dry he could not have spoken had Faile miraculously a _ _ _ _ _ _ d in front of him. [8 Letters A _ _ _ _ _ D],appeared,APPEARED,Appeared
"I've a mind to t _ _ _  them that my memory's even longer than their blue goddam noses, and I could embarrass them plenty if I wanted to. I wouldn't even have to work at it that hard."" [4 Letters T _ _ _ ]",tell,TELL,Tell
"Vance's eyes s _ _ _ _ _ d my face. ""Murder is il egal,"" he said to me. [7 Letters S _ _ _ _ _ D]",scanned,SCANNED,Scanned
"""I . . . need to k _ _ _  moving while I'm sure it is still working,"" he said slowly, then turned quite quickly back to the wardrobe. ""This will do,"" he exclaimed, pulling out a plain coat of green wool. [4 Letters K _ _ _ ]",keep,KEEP,Keep
"Every time Michelle f _ _ _  his gaze on her, her skin prickled. That jerk had seen her naked. It was killing her. Even Sean had never seen that much of her. [4 Letters F _ _ _ ]",felt,FELT,Felt
"Zia was another story. Her face was deathly pale, and she was bleeding from several nasty cuts on her leg. One of her arms was twisted at a bad angle. Her breath r _ _ _ _ _ d with a sound like wet sand. [7 Letters R _ _ _ _ _ D]",rattled,RATTLED,Rattled
On the opposing wall was a collection of s _ _ _ _ _ d animals ranging from the dependable bear to something that looked like a blue dust rag with eyes. [7 Letters S _ _ _ _ _ D],stuffed,STUFFED,Stuffed
"I make a few more calls: two for interviews and one for a new cell phone to be delivered to my house. It's eight fifteen, and I haven't h _ _ _ d a sound come out of my room. Raven must still be asleep. [5 Letters H _ _ _ _ _ D]",heard,HEARD,Heard
"""It scared me, too, the first time,"" she said. ""But I'd only been beaten once at that point, and I hadn't seen Christine s _ _ _  dead. I'm harder to scare now."" [4 Letters S _ _ _ ]",shot,SHOT,Shot
"Mazer woke suddenly. He had s _ _ _ _ _ d into sleep, but now a sound had awoken him. A soft noise that didn't belong. He sat up and saw it, standing at the door, just outside, its wand leveled at Danwen's face. [7 Letters S _ _ _ _ _ D]",slipped,SLIPPED,Slipped
"Visibly cringing at the concept of making his toilet in a public place, Shepherd nevertheless failed to defend himself against this accusation. A bead of sweat d _ _ _ _ _ d off the tip of his nose and left a dark spot on the concrete between his feet. [7 Letters D _ _ _ _ _ D]",dripped,DRIPPED,Dripped
"The strength r _ _  out of his legs. He groped at Wolf again, this time for support. [3 Letters R _ _ _ ]",ran,RAN,Ran
No problem. It was just a coincidence that I kept s _ _ _ _ _ g at the phone. [7 Letters S _ _ _ _ _ G],staring,STARING,Staring
"She had wiped her face with tissues, but smears of d _ _ _ d blood, which looked almost like bruises, had remained under her right eye and along her jawline. [5 Letters D _ _ _ _ _ D]",dried,DRIED,Dried
amber light of the glowing panels in the ceiling. Their engine was switched off by remote control. They settled to the floor. The rubber parking rim of the truck squealed as it m _ _ _  contact with the black rubber road. [4 Letters M _ _ _ ],made,MADE,Made
