QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"If you stepped off the mat once, you g _ _  your ass paddled. If you stepped off twice, a screw held you while another worked you over. Step off a third time and it was a week in solitary. [3 Letters G _ _ _ ]",got,GOT,Got
"Shaw looked at me up and down, not in a sexual way but like he was trying to see what Edward was talking about. ""You really that good at k _ _ _ _ _ g?"" [7 Letters K _ _ _ _ _ G]",killing,KILLING,Killing
"He watched her for a moment, his eyes s _ _ _ _ _ _ g the length of her, that awful look on his face. She blushed at his gaze and found she was frightened of him just a little bit. [8 Letters S _ _ _ _ _ G]",sweeping,SWEEPING,Sweeping
"The moment when hope was fulfilled, faith rewarded. The split instant of perfect mystery: wine into blood. Is there hope for the world, for l _ _ _  men like me? [4 Letters L _ _ _ ]",lost,LOST,Lost
"Gaius s _ _ _ k his head. ""Then he doesn't. Unless matters change, no one hears of this, Miles. Even rumor and suspicion would make him a marked man. We must protect him, inasmuch as we can."" [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"Her mouth f _ _ _ _ _ d with saliva and she raised a hand to wipe it away. They would know what she was doing, she supposed there was no help for that, but she could at least keep them from the satisfaction of seeing the physical evidence of her hunger gleaming on her lips and chin. [7 Letters F _ _ _ _ _ D]",flooded,FLOODED,Flooded
He arranged Ermanno's study materials neatly on the table and l _ _ _ _ d at the synopsis. He checked the batteries in the small tape player and fiddled with the tapes. [6 Letters L _ _ _ _ _ D],looked,LOOKED,Looked
Sazed g _ _ _ _ _ d out the window beside his chair. Lekal City didn't have a true palace-it had been just a country estate until about two years ago. [7 Letters G _ _ _ _ _ D],glanced,GLANCED,Glanced
"""I see. And that's why I spent our honeymoon alone, painting our apartment and playing Solitaire on my laptop, while you were in the Middle East."" She tried to sound cool and was surprised to h _ _ _  her own voice so harsh. [4 Letters H _ _ _ ]",hear,HEAR,Hear
"""A village c _ _ _ _ d Sienda, east of Amador. Whitecloaks everywhere, but they don't look at us twice. It is others we have to worry about."" [6 Letters C _ _ _ _ _ D]",called,CALLED,Called
"Laura r _ _ _ _ d her head against Margo's shoulder. ""Her diary,"" she murmured. ""She put her diary in with her treasures, locked away. Poor girl."" [6 Letters R _ _ _ _ _ D]",rested,RESTED,Rested
"I knew it was Jean-Claude that she had t _ _ _  to a chair and made watch. I knew it was him, and not me, that watched her with fearful, hungry eyes. [4 Letters T _ _ _ ]",tied,TIED,Tied
"Cathbodua surprised us all by answering. ""It's an area at a music concert where people dance oddly and often get hurt."" She gave a small smile of her own. ""I think Uther in one of them would be worth s _ _ _ _ g."" [6 Letters S _ _ _ _ _ G]",seeing,SEEING,Seeing
"""Fate has a way of preserving those who can truly m _ _ _  a difference, Carter. The great men always persevere."" [4 Letters M _ _ _ ]",make,MAKE,Make
He s _ _ _ _ _ d down the road to the orchard path and to the pit for this second look. [7 Letters S _ _ _ _ _ D],started,STARTED,Started
"A very small smile touched her mouth. She i _ _ _ _ _ _ d her head slightly to me. Then she turned to Sanya. ""Those colors hardly suit you, animal. Though it is more than agreeable to see you again."" [8 Letters I _ _ _ _ _ D]",inclined,INCLINED,Inclined
Robie and Reel were already r _ _ _ _ _ g down the hall toward her room. [7 Letters R _ _ _ _ _ G],running,RUNNING,Running
"This sounded suspicious to me, but I wasn't sure how to reframe the question so I could pry some answers out of Hugo. We s _ _  in silence as I thought, Harry brooded, and Hugo amused himself by hanging his head out the window. [3 Letters S _ _ _ ]",sat,SAT,Sat
"""Quinn, aren't you listening? I just told you-"" ""I heard you."" His fingers linked with hers and h _ _ _  firm. ""You might not be able to have children. I want them, Chantel-yours, mine. If we can have them, that's great. [4 Letters H _ _ _ ]",held,HELD,Held
Paul Auster was able to b _ _ _ _ e a writer because his father left him a small inheritance that spared him a life of poverty. The father's death not only liberated his son's writing but literally saved his life. [6 Letters B _ _ _ _ _ E],become,BECOME,Become
