QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
Future generations will have to pay the piper and all hell will b _ _ _ k loose when that bill comes due. [5 Letters B _ _ _ _ _ K],break,BREAK,Break
"I'll have to f _ _ _  a way to fall out of love with him, she told herself, warding off a brief stab of misery. I'll have to start now. [4 Letters F _ _ _ ]",find,FIND,Find
"Even the bitter smile s _ _ _  away from the smaller man's face as he stared up into the incredibly large barrel of the power rifle. He said, You've no reason to kill me. [4 Letters S _ _ _ ]",slid,SLID,Slid
I closed my eyes but I didn't sleep. Not until I heard his breath even. Not until I spent some time marveling that he could f _ _ _  asleep after what he had to have just gone through. [4 Letters F _ _ _ ],fall,FALL,Fall
"The moon was well up by the time he turned his steps back toward his elm. Behind him, Ashford Meadow was ablaze with torchlight. The sounds of song and laughter d _ _ _ _ _ d across the grass, but his own mood was somber. [7 Letters D _ _ _ _ _ D]",drifted,DRIFTED,Drifted
"Then the mans hands c _ _ _ _ d over his hand and compressed it into a fist, crumpling the bestowed object before shoving him away. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"Time of death, five forty-nine PM. Ron Haskell outlived his last patient by exactly thirty-four minutes. Rusty s _ _  down on the floor, his back against the wall. Ginny had given Rory's parents the news; [3 Letters S _ _ _ ]",sat,SAT,Sat
"Amongst those cheering loudest was Princess Rhaenyra, who was thrilled at the return of her favorite uncle, and begged him to s _ _ _  a while. [4 Letters S _ _ _ ]",stay,STAY,Stay
"The little bell over the door r _ _ _  like crazy, and though with all the shouting they didnt seem to hear it, they sure paid attention when I fired a blast through the ceiling over their heads. [4 Letters R _ _ _ ]",rang,RANG,Rang
"It would be trite and not wholly accurate to s _ _  that no human pen could describe it, but one may properly say that it could not be vividly visualized by anyone whose ideas of aspect and contour are too closely bound up with the common life-forms of this planet and of the three known dimensions. [3 Letters S _ _ _ ]",say,SAY,Say
"The memo was unsigned, which was no surprise, but Carl knew it was written by one of two hatchet men w _ _ _ _ _ g in Ratzlaff's office. He'd find out which one and give the boy a raise. Good work. [7 Letters W _ _ _ _ _ G]",working,WORKING,Working
"""How can I go?"" Rand asked her. ""They will know I'm no lord. I am a shepherd, and a farmer."" Ingtar looked skeptical. ""I am, Ingtar. I told you I am."" Ingtar shrugged; he still did not l _ _ _  convinced. [4 Letters L _ _ _ ]",look,LOOK,Look
"Isabelle, or Izzy behind her back, was somewhat notorious because she had once required two associates to wait in the delivery room while she was temporarily sidetracked g _ _ _ _ g birth to a child. [6 Letters G _ _ _ _ _ G]",giving,GIVING,Giving
"Her best friend, Elsa Andrews, tutted. The two women, both retired nurses, e _ _ _ _ _ _ _ d a glance but not a single word. They had been friends too long for words to be necessary in such situations. [9 Letters E _ _ _ _ _ D]",exchanged,EXCHANGED,Exchanged
"She d _ _ _  a long breath. ""Bobby promised me money, a larger part of his estate. His will needed to be changed to do that. He said he'd do it, but had never given me proof he had."" [4 Letters D _ _ _ ]",drew,DREW,Drew
His fingers left my neck but I felt them b _ _ _ h my hair to the side. I felt the trail of his touch across my tat. Then he grasped my hips in both hands. [5 Letters B _ _ _ _ _ H],brush,BRUSH,Brush
I p _ _ _ _ d up the phone and made the first of my calls. [6 Letters P _ _ _ _ _ D],picked,PICKED,Picked
I barely got the photo shoved back in before Benny ripped the envelope out of my hand and s _ _ _  it sailing back to Heath. [4 Letters S _ _ _ ],sent,SENT,Sent
"Nick stood at his kitchen counter, his fingers w _ _ _ _ _ d around another glass of whisky, a framed photograph held in his other hand. [7 Letters W _ _ _ _ _ D]",wrapped,WRAPPED,Wrapped
"They sat in his tent, chairs facing each other, late-afternoon light s _ _ _ _ _ g on the walls. Galad sat with hands clasped before him as he leaned forward. So thoughtful. [7 Letters S _ _ _ _ _ G]",shining,SHINING,Shining
