QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"There were fifty yards between them. Prince Oberyn advanced quickly, Ser Gregor more ominously. The ground does not shake when he walks, Tyrion told himself. That is only my heart f _ _ _ _ _ _ _ _ g. [10 Letters F _ _ _ _ _ G]",fluttering,FLUTTERING,Fluttering
"""It's sure off to a good start. Harper, no one's ever gone to so much trouble for me. I've never f _ _ _  more special."" [4 Letters F _ _ _ ]",felt,FELT,Felt
The kid looked around the room. Some of those men wore pistols in their belts but none moved. The kid vaulted the bar and took another bottle and tucked it under his arm and w _ _ _ _ d out the door. [6 Letters W _ _ _ _ _ D],walked,WALKED,Walked
"He glanced at me and stated, ""You m _ _ _  good money too."" [4 Letters M _ _ _ ]",make,MAKE,Make
"My imperfect gift has one more imperfect aspect, which I have discussed before, though not in this fourth manuscript. My l _ _ _  girl, Stormy Llewellyn, had called it psychic magnetism. [4 Letters L _ _ _ ]",lost,LOST,Lost
"The little man o _ _ _ s his eyes and looks up at me. They are pain-filled but brightly intelligent, with a wry light in their cinnamon depths. [5 Letters O _ _ _ _ _ S]",opens,OPENS,Opens
"He turned to Ancient Mai and inclined the cowl forward a few degrees. The Ancient responded with a slight bow of her own. ""Ancient Mai,"" the Gatekeeper said. ""You question his ability to u _ _  his power wisely. [3 Letters U _ _ _ ]",use,USE,Use
"The men put their backs into the winches, straining to raise the heavy portcullis. The thing gave off a crunching noise that Kel would have sworn was audible in Corus, but long moments p _ _ _ _ d in silence before she heard the pounding of feet inside the barracks. [6 Letters P _ _ _ _ _ D]",passed,PASSED,Passed
"""I saw what you did, Mr. Plumber. Didn't anybody tell you? When you spit on the President, you spit on my father, too! Now, why don't you buy what you need and t _ _ _  a hike."" The back turned again. [4 Letters T _ _ _ ]",take,TAKE,Take
"Shallan nodded gratefully, still clutching her d _ _ _ _ _ g pad. Out in the city, there were people everywhere. Some wore familiar clothing-trousers and shirts that laced up the front for the men, skirts and colorful blouses for the women. [7 Letters D _ _ _ _ _ G]",drawing,DRAWING,Drawing
"Haven g _ _ _  a small smile. ""Yeah."" The smile vanished as he looked at me. ""Wereanimals from the group that Chimera brought to St. Louis still talk about him. [4 Letters G _ _ _ ]",gave,GAVE,Gave
"She pushed on, her voice starting to crack now. ""We waited at the restaurant for two hours for you. Two fucking hours, Decker. I c _ _ _ _ d bogart. I called 911. I called everybody I could think of."" [6 Letters C _ _ _ _ _ D]",called,CALLED,Called
"What will you do, Lily, he asked, p _ _ _ _ _ g his arms around me as I stood, what will you do, when they come after me? I smiled. Ill fight, I said. [7 Letters P _ _ _ _ _ G]",putting,PUTTING,Putting
"Lalasa s _ _ _ k her head as she fished her handkerchief from her pocket. ""It's nothing, my lady. I am sorry I threw you, even if I'm allowed to."" [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"Still, when she slept, it was a good place to rest, to rise and fall with her breathing and f _ _ _ _ e things out. ""If that guy would take off that crazy hat. I know it, what eats them. [6 Letters F _ _ _ _ _ E]",figure,FIGURE,Figure
"And since McNab and I are g _ _ _ _ _ g ready to move to our new apartment, my place is a wreck."" She smiled prettily. ""So how about it?"" [7 Letters G _ _ _ _ _ G]",getting,GETTING,Getting
"Joe c _ _ _ _ d his eyes and strove to suppress a welling anxiety. In his imagination, he could hear the screaming of the airliner's engines. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"""Look at my hand!"" I demanded. ""I won't even be able to h _ _ _  my guitar!"" [4 Letters H _ _ _ ]",hold,HOLD,Hold
"If you'll let me put them at Jeddah the first night of the war, and operate them out of there afterward, I will redeploy them out the day after the war e _ _ _ . And besides,"" [4 Letters E _ _ _ ]",ends,ENDS,Ends
"Maybe a madman from Northern Ireland. Certainly the Protestants there loathed the Catholic Church, and one of their chieftains-Rozhdestvenskiy couldn't r _ _ _ _ _ _ r his name, but he looked like an advertisement for a brewery-had said he wished the Pope dead. [8 Letters R _ _ _ _ _ R]",remember,REMEMBER,Remember
