QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"His head t _ _ _ _ d toward me, ""Shh, Cariña, go back to sleep."" [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
"Yet he liked it. He liked to see people l _ _ _ _ _ g at the problem from a variety of angles. In the military, he thought, it's too easy for everyone to back what they think the commander wants. [7 Letters L _ _ _ _ _ G]",looking,LOOKING,Looking
"""I'm worried she's not gonna c _ _ _  back for more. Give up the life. She's terrified, Leigh. And you know her, her family. I was hoping you'd have a chat with her. Try to settle her. Bring her back into the fold. [4 Letters C _ _ _ ]",come,COME,Come
"Falcons watched us from the trees, their eyes f _ _ _ _ _ _ g in the firelight, and I got the feeling they were on guard duty, too. Even the weather seemed to bend to the goddess's will. [8 Letters F _ _ _ _ _ G]",flashing,FLASHING,Flashing
"Parker slid off the bed to s _ _  on the floor beside Emma. ""Okay, after we make the master list, we can divide it. Yes and No. Then we pick from the Yes list. [3 Letters S _ _ _ ]",sit,SIT,Sit
"Joey s _ _ _ k her head. ""Anyway, what was all that hollering about with the soldiers?"" [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"There were pots filled with thriving flowers and greenery all over the place. It looked like it belonged in a resort, not in an affluent Chicago suburb that would much prefer the local mob boss hadn't bought a house there but no one would s _ _  jack for fear they'd find a horse's head in their bed the next day. [3 Letters S _ _ _ ]",say,SAY,Say
"Three airport buses pulled up to the terminal, and Colonel Sasaki boarded the last after moving around to m _ _ _  sure that all his men were present and properly organized. [4 Letters M _ _ _ ]",make,MAKE,Make
Some say this condemnation was in fact an act of grace because the devil can't find and t _ _ _  a man whose remorse drives him to wander ceaselessly in search of absolution. [4 Letters T _ _ _ ],take,TAKE,Take
"""The Book of Mormon one,"" she said. ""No decent parts for women. I spend half my time in drag."" She laughed lightly, but Deaver thought she s _ _ _ _ _ d tired. The moonlight was shining full on her face. [7 Letters S _ _ _ _ _ D]",sounded,SOUNDED,Sounded
I'd never s _ _ _  a man and woman able to be just who they were and yet make it so plain to each other and anyone watching they appreciated what they had more than anything. [4 Letters S _ _ _ ],seen,SEEN,Seen
"""You'll need your gloves,"" was all he said as he p _ _ _ _ _ _ d the key again. [8 Letters P _ _ _ _ _ D]",pocketed,POCKETED,Pocketed
Tiffany s _ _ _ d in the center of the stage trying to pretend she was oblivious to all of the criticism. She held her trophy and posed for pictures for a photographer from the local paper. [5 Letters S _ _ _ _ _ D],stood,STOOD,Stood
"Amy turned to him. Her eyes r _ _ _ _ _ _ d him of broken glass. They had that shimmering, kind of fragile look. ""Dan, we almost died. The Starlings are in the hospital, and it's only the second day of the contest. [8 Letters R _ _ _ _ _ D]",reminded,REMINDED,Reminded
"Next Sunday, the following, so he can have plenty of time to w _ _ _ h her, get it all down, plan it out, enjoy the anticipation."" [5 Letters W _ _ _ _ _ H]",watch,WATCH,Watch
"She s _ _  up a board in the conference room, pinning up crime-scene photos, victim photos, copies of scene reports and the timeline for the Jacobs murder she'd worked up. [3 Letters S _ _ _ ]",set,SET,Set
"He also told stories of battle, and I noticed that each story s _ _ _ _ d to end with a homily about how impossible it was ever to defeat the Nkumai in battle. [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"""He's big on invisibility, Chace,"" Dave put in. ""Couldn't f _ _ _  a lot of tracks and, we get lights or come back in daylight, we'll know more but seems like he covered them. [4 Letters F _ _ _ ]",find,FIND,Find
"And felt the world that had so recently gone rock steady, waver, shake and fall away under his feet. ""I was going to change, but I decided not to w _ _ _ e the time when we could be celebrating."" [5 Letters W _ _ _ _ _ E]",waste,WASTE,Waste
"I j _ _ _ _ d out of bed and ran to take a look. I was witnessing something I had heard about all of my life, but had never expected to see. [6 Letters J _ _ _ _ _ D]",jumped,JUMPED,Jumped
