QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"He started away, ignoring the shouted questions, and things might still have been all right-different, at least-if I'd t _ _ _ _ d off the tv or changed the channel right then. But I didn't. [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
"HE WAS ON the phone himself. In fact, Jack had s _ _ _ t most of the trans-Atlantic flight on the phone, or on his laptop. For herself, Rebecca watched two movies. Actually, one and a half, as she'd fallen asleep during the second. [5 Letters S _ _ _ _ _ T]",spent,SPENT,Spent
"The black-eyed vampire moved in front of Colin, closer to the cross. But he stopped, unable to come closer. Then, over the glow of the cross, I watched Barnaby's face b _ _ _ n to rot. [5 Letters B _ _ _ _ _ N]",begin,BEGIN,Begin
"Isana took a deep breath, trying to still herself against the r _ _ _ _ g panic inside her, to steel herself against the pain. [6 Letters R _ _ _ _ _ G]",rising,RISING,Rising
"How the hell did you manage to lose a leg?"" Since Alvin had been so uncompanionable when I g _ _  home from school, responding with a grunt of disgust to whatever I offered to cheer him up, I hardly expected our least lovable relative to elicit any response at all. [3 Letters G _ _ _ ]",got,GOT,Got
"She froze and the image of Jesus Christ, joker, split down the middle as the doors s _ _ _ g open. A figure stood there, vaguely illuminated by the banks of candles that were burning within the nave. [5 Letters S _ _ _ _ _ G]",swung,SWUNG,Swung
"""Stop it."" She didn't trust him when his voice d _ _ _ _ _ d to that tone. She didn't trust him at al , she reminded herself and gave him a level look. ""What's the purpose behind that ridiculous game you were playing tonight?"" [7 Letters D _ _ _ _ _ D]",dropped,DROPPED,Dropped
"She s _ _ _ k her head. ""I'm taking Sweeney."" She smiled, fully, easily. ""A big Irish cop, a bar called Clancy's. It just seems to fit."" [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
She stared at the floor more closely until her eyes had a _ _ _ _ _ _ d to the poor light. [8 Letters A _ _ _ _ _ D],adjusted,ADJUSTED,Adjusted
"And from the l _ _ _  on his face now, it was clear that Eloise Glynn's youth was no surprise to him either; [4 Letters L _ _ _ ]",look,LOOK,Look
"Semirhage smiled. ""It is good to t _ _ _  me the truth."" There were pain centers in the brain, and pleasure centers. She stimulated one of the latter, just for a few moments but hard, as she moved closer. [4 Letters T _ _ _ ]",tell,TELL,Tell
"He w _ _ _ _ d a moment for the water to drain away from the glass, then removed the rebreather and looked around. [6 Letters W _ _ _ _ _ D]",waited,WAITED,Waited
"When they got inside, however, chaos r _ _ _ _ _ d. Betsy and Robbie were standing on chairs in the kitchen, and the second DeAnne and Step got in the door they started screaming, ""Spiders! Daddy longlegs!"" [7 Letters R _ _ _ _ _ D]",reigned,REIGNED,Reigned
"The van was as difficult to h _ _ _ _ e as a stubborn cow. After half an hour of constant struggle, Leland got the wheels blocked and the jack pumped up enough to remove the punctured tire. [6 Letters H _ _ _ _ _ E]",handle,HANDLE,Handle
They stood at the meatcase. The woman came from the counter and w _ _ _ _ d behind the case and took down an apron and pulled a chain that turned on the overhead lightbulb. [6 Letters W _ _ _ _ _ D],walked,WALKED,Walked
"""For the most part it is. Herbs, flowers, a dash of this and that."" She s _ _  the bottle aside, capped it. ""It's what you might call a natural antiseptic. I'm an herbalist."" [3 Letters S _ _ _ ]",set,SET,Set
"I had seen this same image before in a dream, thus I knew what was about to c _ _ _ . The blow hit my image full in the chest and I tumbled off my steed. I fell, and as my image fell, it happened. [4 Letters C _ _ _ ]",come,COME,Come
"""You're not going to prison, if that's what you mean."" He t _ _ _ _ _ d her cheek with his hand. ""You don't look too happy."" [7 Letters T _ _ _ _ _ D]",touched,TOUCHED,Touched
"Roarke lifted a shoulder. ""Binding her hands and feet tightly enough to l _ _ _ e those bruises. That's anger, I'd think. The burns, bottoms of her feet. There's a meanness there. [5 Letters L _ _ _ _ _ E]",leave,LEAVE,Leave
"Eve skirted around Summerset. She l _ _ _ _ _ d her weapon, but kept it drawn. ""What are you doing here?"" [7 Letters L _ _ _ _ _ D]",lowered,LOWERED,Lowered
