QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"He m _ _ _ d to the counter opposite the sink, pulled himself up on it and took a drink of his beer, watching her staring at his truck. [5 Letters M _ _ _ _ _ D]",moved,MOVED,Moved
"And when she came again, he followed, his body straining from the pressure of it. She pulled him close, needing to f _ _ _  his heartbeat against her chest. He gave her the softest of kisses, and something inside her twisted ever so slightly. [4 Letters F _ _ _ ]",feel,FEEL,Feel
"Trim black slacks and a thin black sweater fit him as truly as his work clothes, yet they seemed to accent the wickedness of his dark looks. She felt an involuntary stir and m _ _  his eyes coolly. [3 Letters M _ _ _ ]",met,MET,Met
"Mike's hand at my ass stopped drifting. His fingers c _ _ _ _ d it firmly, possessively and he replied, ""No. I didn't take that call as a cop. [6 Letters C _ _ _ _ _ D]",cupped,CUPPED,Cupped
"""There are times, Web, when I have to make the decision not to allow the patient under hypnosis to remember what occurred. I don't t _ _ _  that step lightly, and I certainly didn't do it lightly with you."" [4 Letters T _ _ _ ]",take,TAKE,Take
"There was no point in g _ _ _ g to Jane's apartment. If she'd left her office in a fury, she wouldn't go someplace where Vivienne could easily find her. So where would she go? [5 Letters G _ _ _ _ _ G]",going,GOING,Going
"There were ways, and they'd been used before, but they weren't what you'd call ""routine."" Soviet border security wasn't exactly perfect, but it was pretty tight-tight enough to m _ _ _  you sweat playing with it, and though she had the sort of demeanor that often worked well while playing serious games, it didn't make you feel comfortable. [4 Letters M _ _ _ ]",make,MAKE,Make
"Monday nights at the inn were an old tradition. The lounge was the center of activity for the weekly event. As BJ. p _ _ _ _ d in the doorway, she ran a critical eye over the room. [6 Letters P _ _ _ _ _ D]",paused,PAUSED,Paused
"So now at least two of the people t _ _ _ _ g to find him would unwittingly provide him with advance information. As King had predicted, hehad been listening to the news. [6 Letters T _ _ _ _ _ G]",trying,TRYING,Trying
"Leaning over the seat he took hold of the man and tried to pull him off the girl. The body sprawled heavily, the head l _ _ _ _ d. Ballard got him pulled sideways but he was jammed against the back of the front seat. [6 Letters L _ _ _ _ _ D]",lolled,LOLLED,Lolled
"Slowly, Liam removed his hand, then picked up his glass. ""I won't butt heads with you today. Not the day my grandson's been l _ _ _  to rest."" [4 Letters L _ _ _ ]",laid,LAID,Laid
"I heard a vehicle c _ _ _ _ g through the woods. Alcide was right on time. I expected to see his Dodge Ram, but to my surprise he was in a dark blue Lincoln. [6 Letters C _ _ _ _ _ G]",coming,COMING,Coming
"Sighing quietly, Sawyer p _ _  his hand on Sidney's and gripped it in a gentle squeeze. The baby's shoe. The one he had held in his hand, and also shed tears over. [3 Letters P _ _ _ ]",put,PUT,Put
"So now, outside of the fresh wood needing painting on the windows, my house l _ _ _ _ d like that. A house. A beautiful one. [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"""Sir,"" Hagar said. ""Centurion Flavis sends his compliments, and advises you that his alae has encountered and dispatched fifty-four Canim raiders. Seventy-four refugees were given what assistance he could, and he directed them to s _ _ _  refuge in the town of Elinarch. [4 Letters S _ _ _ ]",seek,SEEK,Seek
"Very slowly, Brian t _ _ _ _ d his head. When his eyes, flat and cold with violence met hers, she trembled. [6 Letters T _ _ _ _ _ D]",turned,TURNED,Turned
"My mother c _ _ _ _ d home after she had put Aunt Evelyn to bed. Rabbi Bengelsdorf was in Washington, but he had talked with Evelyn on the phone and afterward spoke to my mother, assuring her that he knew better than her dunce of a husband what was and was not in the interest of the Jews. [6 Letters C _ _ _ _ _ D]",called,CALLED,Called
"Isobel's body j _ _ _ _ d to face her brother. ""Jule! Are you nuts?"" [6 Letters J _ _ _ _ _ D]",jerked,JERKED,Jerked
"He wondered if that bento place over on Wisconsin was open today, A couple plates full of g _ _ _ _ _ d chicken skewers and rice with hot and sweet sauce would sure taste good about now. He'd go check it out. [7 Letters G _ _ _ _ _ D]",grilled,GRILLED,Grilled
"that seemed to change at every blink. Perhaps it was her dark eyes, luminous and deep and pained, which had s _ _ _  so much. There was an air of tiredness about her, too. Her back was straight, but she still looked weary. [4 Letters S _ _ _ ]",seen,SEEN,Seen
