QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
Mike moved to Fin and started to lift a hand to lay it on his shoulder but Fin's head j _ _ _ _ d toward Rivera and Jerra who each had a kid in their laps. [6 Letters J _ _ _ _ _ D],jerked,JERKED,Jerked
"She glanced back toward the hallway behind her as the door c _ _ _ _ d, and I saw that the dress plunged low in the front. [6 Letters C _ _ _ _ _ D]",closed,CLOSED,Closed
"The whole family turned toward her, effectivelyâ€""perhaps purposelyâ€""cutting out the man who'd come to pay homage to the princess. But he was a persistent sort, and reaching her, l _ _ _  his hand on her shoulder. She glanced over, smiled, nodded. [4 Letters L _ _ _ ]",laid,LAID,Laid
"""The data I've been able to a _ _ _ _ s indicated Pearlman was-allegedly-embezzling funds from the studio."" [6 Letters A _ _ _ _ _ S]",access,ACCESS,Access
"He didn't turn on the light. He just chucked his boots and socks, undid his belt, unzipped his pants and let them d _ _ _  to the floor. [4 Letters D _ _ _ ]",drop,DROP,Drop
This was Apollo and my eyes s _ _ _ _ _ d drooping mostly because I didn't know what he was talking about. [7 Letters S _ _ _ _ _ D],stopped,STOPPED,Stopped
It was at this point I realized my heart was r _ _ _ _ g and I was finding it difficult to breathe. [6 Letters R _ _ _ _ _ G],racing,RACING,Racing
"She m _ _ _  a sound like steam escaping a funnel. ""No. Were you?"" [4 Letters M _ _ _ ]",made,MADE,Made
"""Half an hour,"" said Maj, putting her head in through the doorway. ""Muffin, no dinosaurs now. You've exceeded your Net time for today. And so have you,"" she said, w _ _ _ _ _ g a finger at Laurent, ""so behave."" [7 Letters W _ _ _ _ _ G]",wagging,WAGGING,Wagging
"Dennison shook his head. ""If you hoped that, then you never really knew him. He is a conqueror, Kern. It's like he feels some divine right to t _ _ _  the High Throne for himself."" [4 Letters T _ _ _ ]",take,TAKE,Take
"'No!' That would be intolerable. If she closed her eyes, she would be surrendering to the grave. She would never be able to o _ _ _  her eyes again. [4 Letters O _ _ _ ]",open,OPEN,Open
"There was plenty to think on of late, not least this meeting Harine had been summoned to, but she l _ _  her thoughts drift blindly. Composing herself. [3 Letters L _ _ _ ]",let,LET,Let
"Maggie tilted her head and arched her brows. It was a look that made anyone over forty r _ _ _ _ _ _ r her mother. ""He recommended a landscaper. Mr. Bog assures me that Cliff Delaney is the best man in the county. [8 Letters R _ _ _ _ _ R]",remember,REMEMBER,Remember
"What made Zilpah almost sure that this was the truth was the way her mother watched over her once she started turning into a woman, refusing to let her do anything that would leave her alone with any man or boy old enough to c _ _ _ e mischief. [5 Letters C _ _ _ _ _ E]",cause,CAUSE,Cause
"""Freedom,"" she said. ""If you've got a soul-and I know you do-then you were born with free will and the right to self-determination. The number in your ear is an insult, and we'll G _ _  rid of it."" [3 Letters G _ _ _ ]",get,GET,Get
"When his eyes f _ _ _ _ _ r open, Lisey can see she was wrong about his age, he's probably old enough to buy a drink in a bar, but surely no one's going to tell her he was the one who cut into her husband's chest. [7 Letters F _ _ _ _ _ R]",flutter,FLUTTER,Flutter
"As she l _ _ _ _ d against the rail, she could see lifeboats jutting out slightly from one of the decks below. [6 Letters L _ _ _ _ _ D]",leaned,LEANED,Leaned
"He was awake and alert when I came in to see him. ""How's Kate and the other women?"" he asked me. ""I'm about ready to l _ _ _ e this place myself."" [5 Letters L _ _ _ _ _ E]",leave,LEAVE,Leave
"He made a gesture toward the world beyond where all the land lay under darkness and all a great stained altarstone. He turned and poured his wine and p _ _ _ _ d again from the waterjar, temperate old man, and drank. [6 Letters P _ _ _ _ _ D]",poured,POURED,Poured
"She wondered if she sounded like as much of a fool to him as she did to herself. She w _ _ _ _ d for a response, but he just continued to stare blankly at her. ""Boyd?"" [6 Letters W _ _ _ _ _ D]",waited,WAITED,Waited
