QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""Yeah,"" I said. I w _ _ _ _ d to the closet and got out my gym bag. Edward carried guns in his; I carried my animator paraphernalia in it. Sometimes, I carried my vampire-slaying kit in it. [6 Letters W _ _ _ _ _ D]",walked,WALKED,Walked
"With the moon and the stars sequestered behind ominous clouds, Crosswoods for the most part lay in darkness, although a few small fires b _ _ _ _ d out there in the black remoteness. [6 Letters B _ _ _ _ _ D]",burned,BURNED,Burned
"""Tonight, the black mist took you, and I felt all that torture, months of it, condensed in an instant,"" he declared and her eyes g _ _ _  wide. ""It was the most excruciating moment of my life."" [4 Letters G _ _ _ ]",grew,GREW,Grew
"""Yar."" Slightman lowered his head again and began to r _ _  the back of his sunburned neck. The neck he must have thought would end this day packed in dirt. [3 Letters R _ _ _ ]",rub,RUB,Rub
"Tawnee s _ _ _ k her head. Fast, short, little shakes like she was trying to pry something loose to keep a hold on a daughter she'd never actually had. [5 Letters S _ _ _ _ _ K]",shook,SHOOK,Shook
"""Father didn't mention how amusing you were,"" Rillir said, l _ _ _ _ _ g back against the wall. He seemed a decade older than Kal, not a mere two years. ""So you find it shameful to fetch a man his meal? [7 Letters L _ _ _ _ _ G]",leaning,LEANING,Leaning
"I s _ _ _ d all day with criminals, and I don't want to spend the evening asking them to pass the fucking salt."" [5 Letters S _ _ _ _ _ D]",spend,SPEND,Spend
"""Can you identify him?"" she asked Roarke, and signaled for Peabody to r _ _ _ _ d the scene. [6 Letters R _ _ _ _ _ D]",record,RECORD,Record
"A cool night breeze wouldn't m _ _ _  much if they were dead. Besides, tomorrow was July 1, the Kalends of July. If their information was correct, it would be Nico di Angelo's last day of life, and the day Rome was destroyed. [4 Letters M _ _ _ ]",mean,MEAN,Mean
"For that matter, she seems to take every possible opportunity to c _ _ _  to my room; every time she comes she brings me something. I have again had all the details of the suicides told me, but have discovered nothing new. [4 Letters C _ _ _ ]",come,COME,Come
"Being Jewish, they fled Germany soon after Hitler took power in 1933 and eventually m _ _ _  their way to the United States. They settled in New York, where they again shared an apartment. [4 Letters M _ _ _ ]",made,MADE,Made
"The shots are deafening in that c _ _ _ _ _ _ d space, echoing off the ancient walls, echoes of echoes receding along passageways and shuddering in far caverns. [8 Letters C _ _ _ _ _ D]",confined,CONFINED,Confined
"Miles closed his eyes tight then opened them and l _ _ _ _ d at jack. ""Since I met her. Since I met Belle, I've lost time."" [6 Letters L _ _ _ _ _ D]",looked,LOOKED,Looked
"""Did you hear that?"" he said, looking south as if he had just heard. ""My sentries have spotted Masema."" That brought heads up, listening, and several men n _ _ _ _ d when the calls were repeated, closer still. ""He's coming this way."" [6 Letters N _ _ _ _ _ D]",nodded,NODDED,Nodded
"She herself sat at the table, writing in a ledger. Niko was next to her, w _ _ _ _ _ g letters. [7 Letters W _ _ _ _ _ G]",writing,WRITING,Writing
"I didn't know any of that for sure, but it seemed right; it f _ _ _  right as I crouched at the murder site. [4 Letters F _ _ _ ]",felt,FELT,Felt
"""I'll be going with you."" He h _ _ _  up a hand before she could speak. ""Anything that involves Ricker, his son, his second cousin, his bloody pet poodle, I'm in it, too."" [4 Letters H _ _ _ ]",held,HELD,Held
"As she approached, her tin let her h _ _ _  voices. One was Tindwyl, the other… [4 Letters H _ _ _ ]",hear,HEAR,Hear
"He drove his other hand in her hair, cupped her head, tilted it to one side, slanted his then he t _ _ _  her mouth. [4 Letters T _ _ _ ]",took,TOOK,Took
"We\'ve got a group of sidhe s _ _ _ _ _ _ g in the middle of the road. We can\'t go forward without running them over.\"" Rhys whispered, \""If we said run them over, would that be bad?\"" \""Until we know who it is, probably,\"" [8 Letters S _ _ _ _ _ G]",standing,STANDING,Standing
