QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"After giving his location he sat back on the bed, sweat pouring off him, his entire body crimson from his own b _ _ _ d. [5 Letters B _ _ _ _ _ D]",blood,BLOOD,Blood
The palm fronds looked brittle. The o _ _ _ e trees appeared more gray than green. [5 Letters O _ _ _ _ _ E],olive,OLIVE,Olive
"Sammael had no s _ _ _ e of humor at all, but that great hammer of an army waiting in Tear was the biggest joke the world had ever seen. With any luck, Sammael would be dead before he knew he should laugh. [5 Letters S _ _ _ _ _ E]",sense,SENSE,Sense
"Luke stood in the s _ _ _ _ _ s behind the building, under the grinning gargoyles and lofty pilasters. ""This better work, Mouse."" [7 Letters S _ _ _ _ _ S]",shadows,SHADOWS,Shadows
"""If one more person, just one more, tells me I should get some r _ _ _ , I'm punching them right in the mouth,"" Eve muttered to herself as she strode down the backstage corridor. [4 Letters R _ _ _ ]",rest,REST,Rest
"he had never told him how hard he'd struggled to build his businesses, how many risks he'd taken, never told him about how many sleepless n _ _ _ _ s he'd endured so that he could give the boy anything he dreamed of, anything. [6 Letters N _ _ _ _ _ S]",nights,NIGHTS,Nights
"""So did I. But I need my wrecking bar. I've got to start on another room. Tearing out a stud wall and stripping the old lath and p _ _ _ _ _ r."" [7 Letters P _ _ _ _ _ R]",plaster,PLASTER,Plaster
"""I'll see to it,"" he said in that same soft, gentle voice. It scared me. I sat down. He took the c _ _ _ d, walking softly, and vanished up a stairway. [5 Letters C _ _ _ _ _ D]",child,CHILD,Child
"Now, thinking about the impossible cellar beneath our new house, remembering the smells of the p _ _ _ _ n camp that had wafted out of the darkness at the bottom of those stairs, I began to wonder if I was still paying the price. [6 Letters P _ _ _ _ _ N]",prison,PRISON,Prison
"""Oh, you're very perceptive."" Lindsay leaned back against him a moment. There was comfort there. ""But I want her to be happy?really happy?again. I love her, not in the same uncomplicated way I loved my f _ _ _ _ r, but I do love her. [6 Letters F _ _ _ _ _ R]",father,FATHER,Father
"""Her feet began to slip along the floor and she looked down at them, bewildered. The wood might have turned to i _ _ . [3 Letters I _ _ _ ]",ice,ICE,Ice
"Suzanna stopped by a new minivan, unlocked the d _ _ _ s. ""Pile in,"" she told the kids, then slipped the baby out of Megan's arms. ""I hope you say that after you get a look at the ledgers."" [5 Letters D _ _ _ _ _ S]",doors,DOORS,Doors
Or am I crazy and cold dreams are nothing but the ugly nightmares of a wacked out b _ _ _ _ _ d boy whose mind was broken as he lay covered with ants in a grocery bag by a drainpipe at the bottom of Hahn Park? [7 Letters B _ _ _ _ _ D],bastard,BASTARD,Bastard
"A dozen pink roses especial y roses like this, perfect, so pale p _ _ _  they were blush, every bloom total perfection must have cost some serious cake. [4 Letters P _ _ _ ]",pink,PINK,Pink
"We were drinking our coffee when it occurred to me that he was still gone. I quietly left the t _ _ _ e and, while the others were talking, slipped into the house, certain that he was dead. [5 Letters T _ _ _ _ _ E]",table,TABLE,Table
"Today he wore a wine-colored tunic and high boots of bleached white l _ _ _ _ _ r inlaid with silver scrollwork. Pulling the stopper from a jar, he sniffed, sneezed, and said, ""A coarse grind, and of the second quality, my nose declares. [7 Letters L _ _ _ _ _ R]",leather,LEATHER,Leather
"""Unjam it,"" Eve snapped. ""Fast."" She reached for the 'link. ""block v _ _ _ o,"" she ordered. ""Homicide. Dallas."" [5 Letters V _ _ _ _ _ O]",video,VIDEO,Video
Two blood-red bindings stood out. Embossed on each spine was the title of the two-volume set: black m _ _ _ c IN AMERICA. [5 Letters M _ _ _ _ _ C],magic,MAGIC,Magic
"But she had to use that knowledge to find the k _ _ _ _ r, to find justice, or she was no good. If she let those memories come down too hard, blur her focus, she was no good. [6 Letters K _ _ _ _ _ R]",killer,KILLER,Killer
"Feel it? Would you feel it again? Would you risk that k _ _ _  of pain, for this? [4 Letters K _ _ _ ]",kind,KIND,Kind
