QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""We have more than business between us, Julia."" He took the g _ _ _ s out of her hand, set it aside next to his. ""Let me show you."" [5 Letters G _ _ _ _ _ S]",glass,GLASS,Glass
"I guess most cops don't get to see inside the Church of eternal l _ _ _  much, or see hundreds of vampires in one place at one time. Hell, even I didn't usually see that many at one time in one place. [4 Letters L _ _ _ ]",life,LIFE,Life
"""Actually, well, no, Fabiana,"" Charlie said. ""It's not that simple. This is extremely helpful, but you n _ _ _  to come to Tallahassee with us and bring this forward yourself. You'll have to give your testimony as well."" [4 Letters N _ _ _ ]",need,NEED,Need
"The aye-aye, inhabiting the r _ _ _  forests of Madagascar, appeared to have larger eyes than it really did. In the photos, they were such a bright orange that the stunning color contributed to an illusion of immensity. [4 Letters R _ _ _ ]",rain,RAIN,Rain
"Walter is eighty-five, give or take a year (with my experience I can usually get within three years of their age-Miss Ruby notwithstanding), and he's having far too much f _ _ . [3 Letters F _ _ _ ]",fun,FUN,Fun
"the same Sister Edward, ornamented with half a dozen rubber b _ _ _ s on each wrist, who held a marksmanship medal for knuckle accuracy at three yards with a twelve-inch ruler, and who, like Merlin, kept, among other trinkets, a handkerchief up her sleeve. [5 Letters B _ _ _ _ _ S]",bands,BANDS,Bands
Five years after the d _ _ _ _ r said Mom would never have a baby she got pregnant with Dennis. [6 Letters D _ _ _ _ _ R],doctor,DOCTOR,Doctor
"I whipped the guitar off, dropped it to the stage with a loud c _ _ _ h of the strings, ran to the edge and executed a stage dive, jumping off and aiming my body at the bad guy. [5 Letters C _ _ _ _ _ H]",crash,CRASH,Crash
"""Hey, Father,"" Leo said in a t _ _ _  that implied a change of subject. ""I wanted to ask you something. Something you said the other night. You said you knew Lizzie Wallace, the counter girl who died at the Rathole."" [4 Letters T _ _ _ ]",tone,TONE,Tone
But her final w _ _ _ s were drowned as a different voice echoed [5 Letters W _ _ _ _ _ S],words,WORDS,Words
"this is critical for the accurate delivery of all kinds of ordnance (guided and unguided) without visual references. For training, the targeting p _ _  laser has a special low-energy ""eye-safe"" [3 Letters P _ _ _ ]",pod,POD,Pod
"Hal had been pacing, rising up on the toes of the left foot, trying to gauge the exact level of physical d _ _ _ _ _ _ _ _ t he was feeling. That's when she'd come in. Hal and the Moms always greeted each other kind of extravagantly. [10 Letters D _ _ _ _ _ T]",discomfort,DISCOMFORT,Discomfort
"He walked to the w _ _ _ _ w, stared out at the busy world of New York. ""It's not me. It's nothing to do with me, really."" [6 Letters W _ _ _ _ _ W]",window,WINDOW,Window
"Then she paused in her tank top and workout shorts and gave him a long l _ _ _ , wiping perspiration off her forehead with her arm. [4 Letters L _ _ _ ]",look,LOOK,Look
brary. Harry pretended that his bad m _ _ _  had no other cause but the [4 Letters M _ _ _ ],mood,MOOD,Mood
"I loved the astonishing language, the matchless descriptive passages, the eccentric characters, baroque dialogue, the wit, style, inventiveness, and above all, the writer's deliciously evil s _ _ _ e of humor. Of course, I quickly discovered that ""The Overworld"" [5 Letters S _ _ _ _ _ E]",sense,SENSE,Sense
"Larry dropped the box back onto the f _ _ _ r and made what he would later think of as the most wildly erroneous statement of his entire life. ""It doesn't matter,"" he said. ""Let's go."" [5 Letters F _ _ _ _ _ R]",floor,FLOOR,Floor
"""What is your name?"" Elayne asked, as everyone crowded into the entry hall behind her. The c _ _ _ _ _ g door muted the noise from outside. [7 Letters C _ _ _ _ _ G]",closing,CLOSING,Closing
"Kohli was a detail freak. He never missed a word. You had him on surveillance, you got a r _ _ _ _ t that described everything he saw for four hours, down to the garbage in the gutter. He had good eyes."" [6 Letters R _ _ _ _ _ T]",report,REPORT,Report
This was Max's first firing of a non-test missile. His palms were damp and his mouth was dry. It was a matter of pride that Tomahawk's ninety-five-percent accuracy rate not catch up to the submarine's one-hundred-percent success r _ _ _  on his watch. [4 Letters R _ _ _ ],rate,RATE,Rate
