QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Oh, he really hated this, she mused as she watched him walk away. It hadn't shown, not in his face, not in his eyes, but he hated it. A man faced a firing s _ _ _ d with more enthusiasm. [5 Letters S _ _ _ _ _ D]",squad,SQUAD,Squad
"Having eaten their hotdogs by the light of six candles in small red-glass votives, they sit now in that warm f _ _ _ _ _ _ _ _ g glow, the captain nursing a second beer and Bibi pretending that her Coke with a lime slice is a grown-up drink that might give her a hangover. [10 Letters F _ _ _ _ _ G]",flickering,FLICKERING,Flickering
I kept up a comfy thirty miles per hour or so until the double-decker rounded the c _ _ _ _ r. Then I skidded to a stop. [6 Letters C _ _ _ _ _ R],corner,CORNER,Corner
"She approached the table but didn't get too close, either because she couldn't stand being in the same space as me or she thought I had the power to strike out and sink f _ _ _ s into her. [5 Letters F _ _ _ _ _ S]",fangs,FANGS,Fangs
"Sharing official hearses was not uncommon, though there was almost an international i _ _ _ _ _ _ t in 1982, when both the British and French ambassadors unexpectedly lost relatives on the same afternoon and both requested the official hearse at the same time. [8 Letters I _ _ _ _ _ T]",incident,INCIDENT,Incident
"""Could you track him on the c _ _ _ f road?"" Frostpine wanted to know. [5 Letters C _ _ _ _ _ F]",cliff,CLIFF,Cliff
"His gaze turned intent on his hand, his m _ _ _ h twisted and he nodded. [5 Letters M _ _ _ _ _ H]",mouth,MOUTH,Mouth
"""None that I'm aware of. I have the normal h _ _ _ n powers, I suppose, but nothing beyond that. I can eat and sleep. I can walk from one place to another. I can feel pain. Occasionally, I can even think."" [5 Letters H _ _ _ _ _ N]",human,HUMAN,Human
"She was holding a red plastic tray with a breakfast of poached eggs, hot cereal, orange juice, and a mug of steaming c _ _ _ _ e. She was smiling, obviously proud of herself. I smiled back at her. That's my girl. [6 Letters C _ _ _ _ _ E]",coffee,COFFEE,Coffee
"""Miss Della?"" Winnie sprinkled herbs into a pot on the s _ _ _ e. Her hands were small and dainty. She was a quiet women, given more to doing than to talking. But when she spoke, her voice was cool and smooth, like cream. [5 Letters S _ _ _ _ _ E]",stove,STOVE,Stove
"ALincolnwith a big hole in the trunk does stand out, the b _ _  called after us. [3 Letters B _ _ _ ]",boy,BOY,Boy
"A long, straight nose, the quick wink of a sly d _ _ _ _ e at the corner of a grinning mouth. And a body that, well, looked like it could ride the range just fine. ""Who the hell are you?"" [6 Letters D _ _ _ _ _ E]",dimple,DIMPLE,Dimple
"""He's at Sunnydown. He has a TBI. Severe issues with recall. Deficits in attention and concentration. Problems reading and w _ _ _ _ _ g. Lack of motivation. He has episodes. Sometimes they're seizures. Sometimes they're aggressive. [7 Letters W _ _ _ _ _ G]",writing,WRITING,Writing
"The amphibious equivalent of a d _ _ _ _ _ _ y truck is the landing craft. As noted earlier, the development of landing craft during World War II was one of the key technologies that made amphibious warfare possible. [8 Letters D _ _ _ _ _ Y]",delivery,DELIVERY,Delivery
"THE DRAGONSLAYER lives, but how many l _ _ _ s do I have left? [5 Letters L _ _ _ _ _ S]",lives,LIVES,Lives
We wait. His shoes come out. His freshly laundered shirts. His shiny new s _ _ _ _ _ g kit. [7 Letters S _ _ _ _ _ G],shaving,SHAVING,Shaving
I made quick w _ _ _  of the locks with the tensor and pulled the doors open as she joined me. Inside one was a tall column of green cylinders stacked on top of one another on their sides. [4 Letters W _ _ _ ],work,WORK,Work
"He also openly took a p _ _ _ e call from his woman which became a call where he also spoke to his woman's two daughters during which his face got soft, he smiled even more and he laughed often. [5 Letters P _ _ _ _ _ E]",phone,PHONE,Phone
"Yes, the North Koreans had a huge army, and much armor and all, but with the full f _ _ _ e of the United States military brought to bear all at once, there was no way anybody on this planet was going to stop it- [5 Letters F _ _ _ _ _ E]",force,FORCE,Force
"And it is there that (at last, but fortunately) he discovers his disability: in all those years he had never learned to sit in a room by himself and read for four hours and have those four hours followed by another four without any companionship but his own m _ _ _ . [4 Letters M _ _ _ ]",mind,MIND,Mind
