QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"The Italians stood in the street and stared in d _ _ _ _ _ _ _ f at the café. Their lunch was in there, half eaten and now being ruined. [9 Letters D _ _ _ _ _ F]",disbelief,DISBELIEF,Disbelief
I am sure you are familiar with the kind of placards they were waving before the t _ _ _ _ _ _ _ _ n cameras. I do not intend to repeat to you the wording of those posters. [10 Letters T _ _ _ _ _ N],television,TELEVISION,Television
"When she looked again, she saw a small, two-masted ship slowly moving through the harbor's entrance. It was not the Rittevon. When Aly sharpened her Sight, she saw that this craft had taken a battering. One mast was broken in h _ _ _ ; [4 Letters H _ _ _ ]",half,HALF,Half
"That's enough for now but that's where I am, what you n _ _ _  to think about. No decisions today, tomorrow, next week. We'll talk when you're ready but that's where I am."" [4 Letters N _ _ _ ]",need,NEED,Need
"This is a w _ _ _  of fiction. Names, characters, places and incidents are products of the author's imagination or are used fictitiously. Any resemblance to actual events or locales or persons, living or dead, is entirely coincidental. [4 Letters W _ _ _ ]",work,WORK,Work
"The h _ _ _  of the day increased steadily though it was not so great, Alaric knew, as it would be later in the year, and not so great for a man riding as it would be if he were walking on the sun-baked desert floor. [4 Letters H _ _ _ ]",heat,HEAT,Heat
"One of the demons, a little batwinged guy who reminded him strangely of his s _ _ _ _ _ e teacher from seventh grade-a round, small, jolly man-materialized up at the top of the highest of the cliffs around the lake. [7 Letters S _ _ _ _ _ E]",science,SCIENCE,Science
"""brain d _ _ _ _ e?"" Cody felt his blood dry up. ""Are you saying she has brain d _ _ _ _ e?"" [6 Letters D _ _ _ _ _ E]",damage,DAMAGE,Damage
"There hadn't been so many friends in her life that she could take Rose and Stan for granted. They had given her something just by b _ _ _ g there, by sharing David with her. The connection to family that she'd always done without. [5 Letters B _ _ _ _ _ G]",being,BEING,Being
"He opened the door and climbed the s _ _ _ _ s to the next level. This floor was mostly open, with a solid wall to his left and a half wall to his right through which he could see hanging drilling pipes and cables. [6 Letters S _ _ _ _ _ S]",stairs,STAIRS,Stairs
"Bent over as he was, Albert crashed headfirst into the wall opposite. The top of his skull hit first, driving his neck upward to an impossible degree and his head back so far that his n _ _ _  broke. [4 Letters N _ _ _ ]",neck,NECK,Neck
"Tavi devoured the loaf, a small wedge of cheese, and guzzled down almost a full skin of weak wine before Foss nodded, and said, ""That's good enough. Have you back on your f _ _ _  in no time."" [4 Letters F _ _ _ ]",feet,FEET,Feet
"I couldn't send you into the city to work with my team in a million years. You have ideas,"" she added, concerned when her m _ _ _ _ r said nothing. ""Just like today, about the disclaimer. [6 Letters M _ _ _ _ _ R]",mother,MOTHER,Mother
"A heavy black c _ _ _  was thrown over his shoulders. He looked as though he'd just stepped from a hansom cab in Victorian London, except for the cowl drawn up over his head that kept his face in shadow. [4 Letters C _ _ _ ]",cape,CAPE,Cape
They began to walk at a fast c _ _ _ . Then they ran. Across the promenade and into Dachau's formal gardens. Down a path surrounded by more ceremonial plaques. More waving Memorial Day flags. Dachau's only sign actually written in Hebrew: [4 Letters C _ _ _ ],clip,CLIP,Clip
"Isana folded her a _ _ _  in close to her body. ""Why did you come here?"" [4 Letters A _ _ _ ]",arms,ARMS,Arms
"Far out on the sun-dappled water, a large ship moved northward, toward distant San Francisco. Nearer shore stood an oil-drilling platform. On the deserted beach a f _ _ _ k of birds relentlessly worked the damp sand for their lunch. [5 Letters F _ _ _ _ _ K]",flock,FLOCK,Flock
"""About what I wanted in my life, what was important to me and why."" She watched Lindsay carefully remove the CD from the player. She could see the n _ _ _ _ s in the movements. [6 Letters N _ _ _ _ _ S]",nerves,NERVES,Nerves
"When he walked away, he wondered briefly what they believed the purpose of l _ _ _  to be. [4 Letters L _ _ _ ]",life,LIFE,Life
"""You were right. You were right about this. I didn't trust your i _ _ _ _ _ _ _ s, went with the percentages. Now that kid's . . ."" [9 Letters I _ _ _ _ _ S]",instincts,INSTINCTS,Instincts
