QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"However long ago the s _ _  had gone down, it had sunk on fighting, lengthening shadows gradually overwhelming the golden-red light, the men killing and dying. Now, vagrant winds still brought distant shouts and screams. [3 Letters S _ _ _ ]",sun,SUN,Sun
"That was not the truth that she rendered ashes in the motel sink, but it was somehow a funhouse-mirror reflection of that truth. She didn't understand how she could make Chubb Coy do anything. That made no s _ _ _ e. [5 Letters S _ _ _ _ _ E]",sense,SENSE,Sense
"Mom was at a bake fair in Columbia city, and d _ _  had gone over to our nearest neighbour's (and that was seven miles away) to help the man fix a hayrake. [3 Letters D _ _ _ ]",dad,DAD,Dad
"Junie bowed her head and tears spilled out of her eyes, dropped to the table. Conklin passed her the b _ _  of tissues, and we looked at each other in shock as we waited her out. [3 Letters B _ _ _ ]",box,BOX,Box
"As Knox and Stone sat in f _ _ _ t of the fireplace, Alex and Annabelle were engaged in animated conversation in one corner of the room. She held a glass of wine and he had a beer. [5 Letters F _ _ _ _ _ T]",front,FRONT,Front
"""Okay, look. He planned to leave tonight, but there was some k _ _ _  of a problem, a shoot-out, so he had to take off early."" [4 Letters K _ _ _ ]",kind,KIND,Kind
The prison was no more than a small walled village and within it occurred a constant seethe of barter and exchange in everything from radios and blankets down to matches and buttons and shoenails and within this bartering ran a constant s _ _ _ _ _ _ e for status and position. [8 Letters S _ _ _ _ _ E],struggle,STRUGGLE,Struggle
"Water shot from the chasms and crevices in the ice. As the wave hit, the back h _ _ _  of the camp crumbled. The entire edge of the glacier peeled away, cascading into the void-carrying buildings, ghosts, and Percy Jackson over the edge. [4 Letters H _ _ _ ]",half,HALF,Half
"""Your lord father commanded us to harry the coast, no more."" Eyes pale as sea f _ _ _  watched Theon from under those shaggy white eyebrows. Was it disapproval he saw there, or a spark of interest? The latter, he thought … hoped … [4 Letters F _ _ _ ]",foam,FOAM,Foam
"We had a mansion on a huge plot of land in Holmby Hills, with a guesthouse, a p _ _ _  house, and a smaller cottage near the gate for the caretaker-gardener. [4 Letters P _ _ _ ]",pool,POOL,Pool
"She could touch him and feel the shivering jolt of lightning. If he whispered her name as their l _ _ _  moved together, she could hear thunder. [4 Letters L _ _ _ ]",lips,LIPS,Lips
"Victor let himself be led out. Then the others moved back a little, as if we'd asked, though we hadn't. Sanchez and I stood in the middle of Minns's living room, with its dark brown carpet and nondescript living room s _ _ . [3 Letters S _ _ _ ]",set,SET,Set
"""I'm not sure. Last night it looked about as bad as it gets. But I'm going out now, meeting my insurance a _ _ _ t. Who knows, we may salvage something."" [5 Letters A _ _ _ _ _ T]",agent,AGENT,Agent
"When she climb _ _  out of b _ _ , the shirt hung halfway to her knees. Modest enough. At her first step, the dog came to the door. Her heart gave a little hitch, then settled. [3 Letters B _ _ _ ]",bed,BED,Bed
"She walked back out to the living room, settled down on the f _ _ _ r again. ""Okay,"" she said, raising her voice over the conversations. ""Break's over. [5 Letters F _ _ _ _ _ R]",floor,FLOOR,Floor
"""There's a man here to see you,"" Jeffers said. ""He came aboard in the m _ _ _ _ e of the night. He's very insistent."" [6 Letters M _ _ _ _ _ E]",middle,MIDDLE,Middle
"She set her empty cup on the wicker table and gazed into the darkness. The porch l _ _ _ t was off. They sat in the shadows, rocking slowly. ""Can I tell you somethin' private?"" she said. [5 Letters L _ _ _ _ _ T]",light,LIGHT,Light
"Is this how Vin feels all the time? he wondered. She got less sleep than he, and she was always moving about, running, fighting, spying. Yet, she always seemed fresh. Elend was beginning to droop after just a c _ _ _ _ e of days of hard study. [6 Letters C _ _ _ _ _ E]",couple,COUPLE,Couple
The Center's job was to make sure those lines of c _ _ _ _ _ _ _ _ _ _ _ n were not being monitored by outsiders. It could also be used as a centralized clearinghouse to disseminate information among other government agencies. [13 Letters C _ _ _ _ _ N],communication,COMMUNICATION,Communication
"Fuck yeah, he knew what he was doing and he liked it a fuckuva lot. He'd found this was a game he didn't m _ _ _  playing seeing as he had no intention of losing, and the way it was going, he'd be a winner repeatedly along the way. [4 Letters M _ _ _ ]",mind,MIND,Mind
