QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"If October fifth passed without murders to match Blackwood's second slaughter, if the pattern of the past changed, John would never n _ _ _  to tell the kids-though perhaps one day he would tell Nicky-that he had endured thirty-three days of gut-twisting dread. [4 Letters N _ _ _ ]",need,NEED,Need
The following day they crossed the river by a narrow iron bridge and entered an old m _ _ _  town. They went through the wooden houses but they found nothing. A man sat on a porch in his coveralls dead for years. [4 Letters M _ _ _ ],mill,MILL,Mill
"Had they sensed it? Wouldn't someone who'd lived a l _ _ _  on the grift catch the smell of a scam? That was his bet, in any case. Either Jack or Willy had sensed a double cross, or been spooked by Myers's disappearance. [4 Letters L _ _ _ ]",life,LIFE,Life
"In front of the cabin she had shared with Maris, S'Rella bid goodnight to Val. ""Go on,"" she told him. ""I'll s _ _ _  here tonight."" [4 Letters S _ _ _ ]",stay,STAY,Stay
"I'd never been able to lie successfully to either of them, not once, and I'd tried. It wasn't surprising Alec became a c _ _ . [3 Letters C _ _ _ ]",cop,COP,Cop
"At the crest of the h _ _ _  there was a heavy stone wall. It had to be ten feet tall, and effectively hid anything on the left-hand side of the road. It had to be the monastery. [4 Letters H _ _ _ ]",hill,HILL,Hill
"The second bodyguard stood at the h _ _ _  of the car. Fisher waited for the guard to look away, then pulled the SC from his waistband and tucked the barrel between his left thigh and the sidewalk, with the butt hidden by his leg. [4 Letters H _ _ _ ]",hood,HOOD,Hood
"When you owned bars, he'd learned, you were smart to stay sober. He might bend that rule of thumb a little on St. Patrick's Day or New Year's Eve. But he knew how to coast through a long night with a couple of b _ _ _ s. [5 Letters B _ _ _ _ _ S]",beers,BEERS,Beers
"The Cowpers' was a one-story brick house with a s _ _ _ _ _ n wagon in the driveway, with two kids climbing all over the top of it. DeAnne would never let her kids climb on the car. They could fall off. [7 Letters S _ _ _ _ _ N]",station,STATION,Station
"Tavi grinned at him for a second. ""This isn't that kind of mission,"" Tavi said. He flicked open the leather c _ _ _  on his sword belt and drew out a folded envelope. He offered it to Ehren. [4 Letters C _ _ _ ]",case,CASE,Case
"""And so do you."" She squeezed Sophia's hands. ""Don't let Rene have the s _ _ _ _ _ _ _ _ _ _ n of seeing this hurts you, on any level."" [12 Letters S _ _ _ _ _ N]",satisfaction,SATISFACTION,Satisfaction
"There was a moaning sound to their left. ""Daddy-"" Charlie was sitting up. The red p _ _ _ s and green blouse were smeared with dirt. Her face was pale, her eyes were terribly confused. ""Daddy, what's burning? I smell something burning. Am I doing it? What's burning?"" [5 Letters P _ _ _ _ _ S]",pants,PANTS,Pants
"""Kill you? The thought never crossed my mind."" She smiled, beautiful and evil at the same time. ""Chukov hired me to work with you. I'm Marta, your new best f _ _ _ _ d."" [6 Letters F _ _ _ _ _ D]",friend,FRIEND,Friend
"Zerbrowski dug a wrinkled notebook out of his suit p _ _ _ _ t. He flipped some pages, tried to smooth the page down, gave up, and quoted. ""Now that someone has destroyed that thing, the woman should abort that monster she's carrying. [6 Letters P _ _ _ _ _ T]",pocket,POCKET,Pocket
"She had offered to take Lord Robert with her, to foster him at Winterfell for a few years. The company of other b _ _ _  would do him good, she had dared to suggest. Lysa's rage had been frightening to behold. [4 Letters B _ _ _ ]",boys,BOYS,Boys
"Like father like son, he often thought. But it wasn't much of a comfort when he was in the middle of the combat z _ _ _ . [4 Letters Z _ _ _ ]",zone,ZONE,Zone
"When he got close, even though he hadn't spoken a word to her since they saw each other at Fortnum's over a year ago, she announced sharply, ""I know how to change a flat, but I can't get the lug n _ _ _  to move."" [4 Letters N _ _ _ ]",nuts,NUTS,Nuts
"A g _ _ _ p of men sat on the rug, clan chiefs every one. Her siblings were sitting there as well. [5 Letters G _ _ _ _ _ P]",group,GROUP,Group
"He let out a trembling breath. ""Sooner or later."" He took a s _ _ _  in retreat. ""That's a fine horse."" [4 Letters S _ _ _ ]",step,STEP,Step
"Hernandez looked up at me as if she were hoping I could make the bad dream go away, but I was already thinking over the puzzle, wondering if I'd actually taken on some k _ _ _  of English-style drawing-room whodunit. [4 Letters K _ _ _ ]",kind,KIND,Kind
