QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"From the mantel over the living room fireplace, he retrieved one of the smaller photographs of Lissa to take with him. He removed the picture from the frame and slipped it into a jacket p _ _ _ _ t without folding it. [6 Letters P _ _ _ _ _ T]",pocket,POCKET,Pocket
Tam's voice carried authority-the authority of a father. It was the same tone he had once used to get Rand out of b _ _  to go muck the milking shed. [3 Letters B _ _ _ ],bed,BED,Bed
"He instructed Aaron to step down and slowly open the l _ _ . He did so. There was no corpse, only bones, the skeletal remains of someone, Nicole they assumed. [3 Letters L _ _ _ ]",lid,LID,Lid
I felt him move but didn't look then I felt his h _ _ _  at my side. [4 Letters H _ _ _ ],heat,HEAT,Heat
"I was looking after my sister, who was ill, and her young c _ _ _ _ _ _ n and helping my elderly parents, who had been finding it hard to handle everything by themselves. [8 Letters C _ _ _ _ _ N]",children,CHILDREN,Children
"Well dressed in a mourning coat, with matching black trousers, vest and cravat, the only h _ _ _  of color on the figure was the incarnadine shirt that remained all but hidden by the outer clothes. [4 Letters H _ _ _ ]",hint,HINT,Hint
"She said no, but I should have. I didn't have the p _ _ _ _ _ _ e I got now, but I figured maybe somebody else didn't have much patience either-his own wife. [8 Letters P _ _ _ _ _ E]",patience,PATIENCE,Patience
"Consciously and unconsciously, the intelligent b _ _ _ g searches for meaning and seeks its purpose. This effort cannot be pointless, because Nature inspires it in us, and Nature is never wasteful. The universe is efficient: Matter becomes energy; energy becomes matter; [5 Letters B _ _ _ _ _ G]",being,BEING,Being
"Tapping her finger to her lips, she studied the r _ _ _  of the room. She'd had the tall windows draped in deep blue fabric that was shot with gold. [4 Letters R _ _ _ ]",rest,REST,Rest
"Lil walked her horse through the m _ _ _ _ _ g mists along the trail. They moved through high grass, crossed the sparkling waters of a narrow stream where tangled vines of poison ivy lurked before starting the upward climb. [7 Letters M _ _ _ _ _ G]",morning,MORNING,Morning
"Their lot in life is to push people, planes, and equipment forward to wherever the 366th is sent, but to stay home in the anxiety and emptiness that is a home b _ _ _  during a crisis. [4 Letters B _ _ _ ]",base,BASE,Base
"""DDT-the tattoo. It's your initials and your nickname, because you took out bad guys the way DDT took out mosquitoes. I read about you years ago. It took me a w _ _ _ e to remember."" [5 Letters W _ _ _ _ _ E]",while,WHILE,While
"Ahriman entered the waiting room behind her, smiling paternally, and maybe Dusty smiled a little more prettily when he saw the psychiatrist, because the man virtually radiated competence and compassion and confidence and all sorts of good s _ _ _ f. [5 Letters S _ _ _ _ _ F]",stuff,STUFF,Stuff
"Not until he had her through his personal sitting room and in his bedroom did he put her down or more to the point throw her down, right in the m _ _ _ _ e of the bed. He didn't utter a sound, not even a grunt of effort. [6 Letters M _ _ _ _ _ E]",middle,MIDDLE,Middle
"She said she'd been reading the Times for fifty years, front to back, everything including the obits and the want a _ _ , and after a moment or two offered the opinion that the paper was in much better hands now. Longer stories. [3 Letters A _ _ _ ]",ads,ADS,Ads
"He took my mother's money, ate her food, drank himself sick, cheated on her openly, beat the s _ _ _  outta her and slapped my brother and me around. He didn't work, not once that I knew but she did. [4 Letters S _ _ _ ]",shit,SHIT,Shit
"Since Kinswomen moved in and out of Barashta (and later Ebou Dar) in an e _ _ _ _ t to hide their existence and their numbers, never staying more than ten years lest someone notice that they did not age at a normal speed, the Tower believed they were few, and they certainly were keeping themselves low. [6 Letters E _ _ _ _ _ T]",effort,EFFORT,Effort
"He broke off with a small g _ _ _ , looking over Harry's shoulder. [4 Letters G _ _ _ ]",gasp,GASP,Gasp
"He fired once. I grabbed my right shoulder, stopped treading water, and dropped straight down. The last thing I saw before I let the river swallow me up was Kylie kneeling in a shooter's position on the hull of the Zodiac, both a _ _ _  outstretched, aiming straight at Benoit. [4 Letters A _ _ _ ]",arms,ARMS,Arms
"He was on a narrow, winding p _ _ _ . Each step he took down this trail only isolated him farther from whatever place he had begun his journey, for the tangled mass of vegetation flourishing on the forest bottom closed in behind him as swiftly as he advanced. [4 Letters P _ _ _ ]",path,PATH,Path
