QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Five of the boys were completely naked, carrying their flash suits as they ran through the corridors; few were fully dressed. They attracted a lot of a _ _ _ _ _ _ _ n as they passed open classroom doors. No one would be late again if he could help it. [9 Letters A _ _ _ _ _ N]",attention,ATTENTION,Attention
"Todd pulled a chair up to the table and began to go to work on his r _ _ _ _ t card, which he had picked up from the floor without a word. [6 Letters R _ _ _ _ _ T]",report,REPORT,Report
"The duke's manservant, howling in rage, attacked with no better weapon than an iron candelabrum. Bronau ran him through, then thrust the dead man off his blade with a booted f _ _ _ . His men spread out behind him. [4 Letters F _ _ _ ]",foot,FOOT,Foot
"And I had been right and Colt was right last night. We couldn't turn back the clock, go back and change things. We had l _ _ _  ahead of us; we needed to focus on that. [4 Letters L _ _ _ ]",life,LIFE,Life
"Their TAC was complete. Four M577s were parked parallel, with canvas extensions out the back, making a w _ _ _  area of about thirty by thirty feet, all lit by power from their ever-running portable generators. [4 Letters W _ _ _ ]",work,WORK,Work
"""Depending on the nanny,"" Vance spoke for the first time, his v _ _ _ e deep and rich, his eyes off the screens and on my legs, saying he wouldn't mind watching me get poked if I was the nanny. [5 Letters V _ _ _ _ _ E]",voice,VOICE,Voice
"The most I hoped for was that you'd keep an eye out and see my flare if I got in trouble, and that would at least keep the heat on that nest of s _ _ _ _ s down there awhile longer. [6 Letters S _ _ _ _ _ S]",snakes,SNAKES,Snakes
"""I got another verse,"" said Alvin. 'It's not really p _ _ _  of the song, on account of it isn't true yet, but do you want to hear it?"" [4 Letters P _ _ _ ]",part,PART,Part
"Men of the Palace Guard admitted them to the Hall with deep bows, and Buri waited silently as Alanna took in the s _ _ _ e before her. [5 Letters S _ _ _ _ _ E]",scene,SCENE,Scene
"""You didn't need a lover, Cindy, you needed a f _ _ _ _ d, and you've got one."" [6 Letters F _ _ _ _ _ D]",friend,FRIEND,Friend
"Lacy read the court order from South Carolina and, for the first time, doubted the wisdom of traveling to St. Augustine to meet this g _ _ . A state employee too frightened to come forward. [3 Letters G _ _ _ ]",guy,GUY,Guy
"Charlie was looking over his shoulder at the burning l _ _ _  of cars, the convulsed body in the garden, and the Manders house, which was crowned with fire. The porch was also wrapped in flames. [4 Letters L _ _ _ ]",line,LINE,Line
"It had been so easy. A young girl with her thumb out along the side of the r _ _ _ . A purple knapsack slung over her shoulders, tight jeans showing off her short legs. [4 Letters R _ _ _ ]",road,ROAD,Road
"Jackson emerged from the s _ _ _ _ _ s of the living room. Dressed as immaculately as when he had interviewed LuAnn, Jackson leaned against the doorway to the kitchen and looked Romanello up and down behind a pair of dark glasses. [7 Letters S _ _ _ _ _ S]",shadows,SHADOWS,Shadows
"""Okay, let's get the brigade commanders briefed in. We party just after m _ _ _ _ _ _ t,"" Diggs told his staff, not even regretting his choice of words. [8 Letters M _ _ _ _ _ T]",midnight,MIDNIGHT,Midnight
"""Why not?"" he said. ""Does it matter? What it means is that you keep your own set of r _ _ _ s. Jews so ancient that they don't think the Talmud deserves all the authority it gets. Jews who can make a sandwich of beef and cheese."" [5 Letters R _ _ _ _ _ S]",rules,RULES,Rules
"After what Hood hoped would be a brief meeting with Chrysler, his top p _ _ _ _ _ _ y would be to get in touch with Debenport and let him know that Op-Center was vigorously pursuing the investigation of the USF Party. [8 Letters P _ _ _ _ _ Y]",priority,PRIORITY,Priority
In a rare flash of honesty-how could one be dishonest before one of his gods?-Marvin admitted to himself that they were less than he. As his brother had been. Stupid to join their foolish quest for drug m _ _ _ y. And ineffective. [5 Letters M _ _ _ _ _ Y],money,MONEY,Money
"She didn't know anything about who lived in the house, but she wanted to kill them anyway, because that's the k _ _ _  of Bad Baby she was.' [4 Letters K _ _ _ ]",kind,KIND,Kind
"Not that it excused him trussing her up and tossing her in some cheap m _ _ _ l room, but if she was going to be fair-minded, she had to say he could have done considerable damage to her during their quick, sweaty bout if he'd wanted to. [5 Letters M _ _ _ _ _ L]",motel,MOTEL,Motel
