QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"At the end of the hallway was a door marked office s _ _ _ f ONLY. The room beyond was large, pleasant, and filled with morning sunshine. [5 Letters S _ _ _ _ _ F]",staff,STAFF,Staff
"He turned and opened the door. More g _ _ _ _ s had just arrived. Riktors killed them all, along with Talaso's receptionist and the official whore and the confused official who had led him here. [6 Letters G _ _ _ _ _ S]",guards,GUARDS,Guards
"He encouraged the other v _ _ _ _ _ _ _ _ s, had a kind word for everyone, and knew the names of most of the homeless he graciously served. [10 Letters V _ _ _ _ _ S]",volunteers,VOLUNTEERS,Volunteers
"She came in the back door, her eyes to him standing in the space between l _ _ _ _ g room and kitchen with his hands on his hips. [6 Letters L _ _ _ _ _ G]",living,LIVING,Living
"Both men supported the idea of being ready for a termination order from Hendley and Granger, so Chavez called Sam Granger and asked to have some equipment flown in so that he would be ready, in the event something during their surveillance led to the green l _ _ _ t to drop Rehan. [5 Letters L _ _ _ _ _ T]",light,LIGHT,Light
"HE COULDN'T GET HER ALONE, AT LEAST NOT ALONE ENOUGH. There were p _ _ _ _ _ _ s, and dinner, and crowds of people. Everybody wanted to talk to everybody. [8 Letters P _ _ _ _ _ S]",pictures,PICTURES,Pictures
He put the r _ _ _ e away in his bag and put it back in the car. But he slipped another device from the bag into his jacket pocket. [5 Letters R _ _ _ _ _ E],rifle,RIFLE,Rifle
"Good evening, my dears. Oh, that's good work. That's fine w _ _ _ . It'll be done in plenty of time, long before Sunday. [4 Letters W _ _ _ ]",work,WORK,Work
"He did not pause to go through the back-out security p _ _ _ _ _ _ _ _ s with Mama, didn't disconnect, didn't unplug, but stepped over the computer and hurried toward the pilot's cabin. [10 Letters P _ _ _ _ _ S]",procedures,PROCEDURES,Procedures
"He turned and stroked the dog's head and neck. ""Mr. Rocky Dog, more powerful than a locomotive, faster than a speeding bullet, able to leap tall b _ _ _ _ _ _ _ s in a single bound, terror of all cats and Dobermans. [9 Letters B _ _ _ _ _ S]",buildings,BUILDINGS,Buildings
"His hands were in fists, including the one with its f _ _ _ _ _ s curled around the butt of his gun. [7 Letters F _ _ _ _ _ S]",fingers,FINGERS,Fingers
"He stopped the car, but the sense of r _ _ _ _ f that his bones could now stop rattling couldn't compete against nerves. The couple on the lawn had turned to watch him. [6 Letters R _ _ _ _ _ F]",relief,RELIEF,Relief
"The desegregation of the military began as far back as the late 1940s, when President Harry S. Truman issued an executive o _ _ _ r to that effect. [5 Letters O _ _ _ _ _ R]",order,ORDER,Order
"""It makes a big d _ _ _ _ _ _ _ _ e to me because I don't want you-I can't stand thinking of you…"" He swore and tried again. ""You could have been honest with me, maybe not at first, but later, after we'd come to mean something to each other."" [10 Letters D _ _ _ _ _ E]",difference,DIFFERENCE,Difference
It was the kind of place where mothers on the high floors throw change wrapped in tinfoil down to their kids for i _ _  cream. [3 Letters I _ _ _ ],ice,ICE,Ice
"The contact via 'link, text only, or with video blocked? She'd have lured her target that way. A simple s _ _ _ _ _ _ _ t, a flat demand. Mr. Alexander needs to speak with you, right away. He'll meet you in the apartment of the new building. [9 Letters S _ _ _ _ _ T]",statement,STATEMENT,Statement
"""Yeah, here I am."" She gave him a cautious s _ _ _ e. He smelled of sawdust and sweat-which would have been appealing if he wasn't looking at her like he was prepared to gobble her up in one bite. ""Catarina Hale."" [5 Letters S _ _ _ _ _ E]",smile,SMILE,Smile
"It helped that the Sudanese g _ _ _ _ _ _ _ _ t had little to hide, most of the time, too poor to be of interest as much of anything. [10 Letters G _ _ _ _ _ T]",government,GOVERNMENT,Government
"Though focused ultrasound technology is in its infancy, there is great enthusiasm for its potential to improve the q _ _ _ _ _ y of life and decrease the cost of care. This potential, though, remains to be fully demonstrated through additional laboratory research and clinical trials. [7 Letters Q _ _ _ _ _ Y]",quality,QUALITY,Quality
Russet yapped gleefully and trotted into the reeds. He returned dragging something that looked like a big s _ _ _ k. [5 Letters S _ _ _ _ _ K],stick,STICK,Stick
