QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"That's where I drank my coffee in the morning, read the n _ _ _ _ _ _ _ r, and became addicted to pinball. [9 Letters N _ _ _ _ _ R]",newspaper,NEWSPAPER,Newspaper
"""Papa!"" She reached both her arms out with that smile k _ _ _  have when they awaken. It was something they lost long before adulthood, and something universally astonishing to parents while it lasted. [4 Letters K _ _ _ ]",kids,KIDS,Kids
"But since Galen and I were the only two of the exiled sidhe who had never been worshipped in the human world, maybe it wasn't second chances, but a first c _ _ _ _ e. The question was, a chance to do what? [6 Letters C _ _ _ _ _ E]",chance,CHANCE,Chance
"If the enemy situation is completely known, then you have no r _ _ _ _ n to keep a reserve for contingencies. In other words, reserves are insurance policies against unexpected enemy actions or to exploit enemy vulnerabilities by piling on at a decisive location. [6 Letters R _ _ _ _ _ N]",reason,REASON,Reason
"Uncalm spirits; lions. I thought about my sinking f _ _ _ _ _ g on the plane, the feeling of God's wrath in the air. Then I dismissed it. I wadded up my uneasiness and tossed it over my shoulder. [7 Letters F _ _ _ _ _ G]",feeling,FEELING,Feeling
She started to request her usual wel -diluted drink when a punch b _ _ _  fil ed with a sparkling rose pink liquid caught her eye. [4 Letters B _ _ _ ],bowl,BOWL,Bowl
"Joel drew a l _ _ _  of Forbiddance on the top of the block. Melody reached out with an anxious hand, but Joel knew what would happen. [4 Letters L _ _ _ ]",line,LINE,Line
"The children playing naked in the dirt and weeds. The men and women going about their b _ _ _ _ _ _ s. She spoke to them all in her heart, saying, How would you like to die? [8 Letters B _ _ _ _ _ S]",business,BUSINESS,Business
"Laurel gave Mac a cool s _ _ _ e, then rose and walked inside. ""What? What? I was kidding. Mostly."" [5 Letters S _ _ _ _ _ E]",stare,STARE,Stare
Several students owned planes and if you were friendly with one of them you could go up to L.A. for party weekends and on the return f _ _ _ _ t test your desire for an early poetic death. [6 Letters F _ _ _ _ _ T],flight,FLIGHT,Flight
"Swans gleaming white in the moonlight: There had to be more than twenty of them, and had I seen what I thought I saw on their necks and shoulders?Chains and collars of gold? It couldnï¿½t beï¿½this was the stuff of l _ _ _ _ _ s. [7 Letters L _ _ _ _ _ S]",legends,LEGENDS,Legends
"She picked up a small bouquet of paper flowers, coated now with the thin l _ _ _ r of dust the crime team sweepers had left behind. They'd have sucked up hair, fibers, fluids, the dead cells the body sloughs off routinely. [5 Letters L _ _ _ _ _ R]",layer,LAYER,Layer
"As the special session dragged on, the name of Adam Flores began to appear in the news. After twenty-seven years on death r _ _ , Flores was to be executed on July 1. [3 Letters R _ _ _ ]",row,ROW,Row
Agony bathed his legs as some sort of energy beam brushed them. For a s _ _ _ t second he expected to implode his skull on an intact strut. At this point he could give a fuck. [5 Letters S _ _ _ _ _ T],split,SPLIT,Split
"And you will notice that whereas I objected to our enacting upon our w _ _ _ _ _ g night in the coach of the Edinburgh Express, I am now agreeable to the whole idea, and you may commence with your planned ravishing of my manly self."" [7 Letters W _ _ _ _ _ G]",wedding,WEDDING,Wedding
"The master called over a tall lad about Robb's age, his a _ _ _  and chest corded with muscle. ""This is Lord Stark, the new Hand of the King,"" [4 Letters A _ _ _ ]",arms,ARMS,Arms
"""You don't have the p _ _ _ r to absolve anybody from anything."" [5 Letters P _ _ _ _ _ R]",power,POWER,Power
"It was absolutely horrifying, blood everywhere. A very expensive Persian rug was a total l _ _ _ , and blood even seeped into the wood. That cost a small fortune to have bleached out and then restained. [4 Letters L _ _ _ ]",loss,LOSS,Loss
"With the Glock machine pistol, he returned to Teresa's small d _ _ . He switched on her computer and went on-line. [3 Letters D _ _ _ ]",den,DEN,Den
"With the a _ _ _ _ t of money you're paying me, you should be grateful I understand the priorities. I'll have a tentative list of changes and new equipment you'll have to order on Monday."" [6 Letters A _ _ _ _ _ T]",amount,AMOUNT,Amount
