QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""Somebody's goddamned grandmother does, and you can bet your a _ _  on it."" [3 Letters A _ _ _ ]",ass,ASS,Ass
"Then he touched his lips to mine, rolled off and away. I turned to my side and got up on an elbow to watch his ass as he went to the dresser and pulled out a pair of gray drawstring pajama b _ _ _ _ _ s. [7 Letters B _ _ _ _ _ S]",bottoms,BOTTOMS,Bottoms
"Peter, the first Pope and ever his enemy, spread far and wide the tale of how Judas had sold Christ for thirty pieces of silver, until Judas dared not even use his true n _ _ _ . [4 Letters N _ _ _ ]",name,NAME,Name
"The clerk opened the register, turned the p _ _ _ s, and ran his finger down the column of names and numbers. ""Stillman,"" he said. ""Room 303. He's not here anymore."" [5 Letters P _ _ _ _ _ S]",pages,PAGES,Pages
"""Yes, yes,"" Vassago said, massaging the bridge of his nose. Each ritual m _ _ _ _ r was supposed to forestall the arrival of Kali by one millennium and blah blah blah. [6 Letters M _ _ _ _ _ R]",murder,MURDER,Murder
"It hit Pogo under the chin and there was a snapping sound, and Pogo, the weasel, seemed to lose his head for a moment. It stretched his neck like it was made of r _ _ _ _ r. [6 Letters R _ _ _ _ _ R]",rubber,RUBBER,Rubber
"Denuded trees raised their dark a _ _ _  up into a sky so blue and sharp and bright she regretted not grabbing sunglasses. The grass, hardened from the night's frost, crunched under her feet. [4 Letters A _ _ _ ]",arms,ARMS,Arms
"Pasco was following the musicians out when he rebelled. This wasn't right,He wanted to see his net work.They were treating him like a child, when they might have no c _ _ _ _ e to get these ratswithout him. He was going to stay,that wasall there wasto it. [6 Letters C _ _ _ _ _ E]",chance,CHANCE,Chance
"He ran the last few f _ _ _ , to the glowing violet circle of freedom, the magic portal that would restore his vision. He held the burrow walls with both hands as he looked through, and down. [4 Letters F _ _ _ ]",feet,FEET,Feet
"Five mornings a week, following a long walk, either she or Dusty spent half an hour grooming the dog on the back p _ _ _ h, combing and brushing. On Tuesdays and Thursdays, grooming followed the afternoon stroll. [5 Letters P _ _ _ _ _ H]",porch,PORCH,Porch
"She laughed and reached up to kiss me. ""Soon anyway. After Damon comes home from s _ _ _ _ l. What do you think?"" [6 Letters S _ _ _ _ _ L]",school,SCHOOL,School
"Though Yi Ti is a vast land, much of it covered by dense f _ _ _ _ t and sweltering jungles, travel from one end of the empire to the other is swift and safe, for the great web of stone roads built by the Eunuch Emperors of old have no equal in all the world, save for the dragonroads of the Valyrians. [6 Letters F _ _ _ _ _ T]",forest,FOREST,Forest
"Part of why she took so much pleasure in cleaning Michael and Kavitha's apartment, even knowing that Isai would make it a disaster a _ _ _  half an hour later. [4 Letters A _ _ _ ]",area,AREA,Area
"So happy that they shared their newfound plenty with all God's creatures, feeding birds in the winter, leaving bowls of milk for stray c _ _ _ , and putting dogs in the doghouses. [4 Letters C _ _ _ ]",cats,CATS,Cats
Where are they? There was a tone of c _ _ _ _ _ d in his voice that he had not known he possessed. [7 Letters C _ _ _ _ _ D],command,COMMAND,Command
"Sybill lectured herself on this simple fact even as she stripped off a white s _ _ _  blouse-white s _ _ _ , for Lord's sake, what had she been thinking of-and exchanged it for a teal turtleneck. [4 Letters S _ _ _ ]",silk,SILK,Silk
There was a small black h _ _ _  in the center of the chairback-that he could see just fine. Reed had been shot; the thing with the pens had been. done (David hoped) after he was already dead. [4 Letters H _ _ _ ],hole,HOLE,Hole
"But you'll see a lot of good stuff, and every so often someone's going to pay a _ _ _ _ _ _ _ n to you. Anyway, the position paper I want will be your entrance exam-if you're interested. [9 Letters A _ _ _ _ _ N]",attention,ATTENTION,Attention
"There were no guards yet, but lots of g _ _ _  in lab coats were peering out doors looking alarmed. Belew fired a burst into the ceiling and they looked a lot more alarmed and closed the doors. [4 Letters G _ _ _ ]",guys,GUYS,Guys
"This winter m _ _ _ _ _ g, when we crossed over the dune, we saw a man lying face down in a shallow tide pool half a dozen yards from us. A gull waddled about agitatedly near him and squawked now and then. [7 Letters M _ _ _ _ _ G]",morning,MORNING,Morning
