QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""Roggen, Colorado?"" the trucker asked. He flipped open his large b _ _ _  map and looked on 1-76 for the right place. ""Okay, I see it."" [4 Letters B _ _ _ ]",book,BOOK,Book
And she would never ask herself if she'd had time to do so. The killing p _ _ _ t of the scissors slid silently into his belly. The weight of him bore her to the ground. [5 Letters P _ _ _ _ _ T],point,POINT,Point
"Hunkered down in front of the f _ _ _ _ _ _ _ e, Rafe studied the stone hearth. He'd already gone to work on the chimney, and was covered with soot and grime. She'd draw, he thought with satisfaction. [9 Letters F _ _ _ _ _ E]",fireplace,FIREPLACE,Fireplace
"We were both on our stomachs, his leg crooked, my leg crooked with his, the inside of my thigh resting on top of the back of his other leg which was straight. I had my a _ _  curled around his back. [3 Letters A _ _ _ ]",arm,ARM,Arm
"First, however, she had to make a c _ _ _  to Chicago. [4 Letters C _ _ _ ]",call,CALL,Call
"Tonight, though, tonight had answered so many questions. For when this bat with its l _ _ _ _ _ _ y wings came down and landed on the roof of a nearby storage tent, Oykib had sensed a different kind of being entirely. [8 Letters L _ _ _ _ _ Y]",leathery,LEATHERY,Leathery
"Robie reached into his p _ _ _ _ t and showed the man his badge. ""That's my interest,"" he said. [6 Letters P _ _ _ _ _ T]",pocket,POCKET,Pocket
"""Which is why cons and legitimate b _ _ _ _ _ _ _ _ s are very much the same."" He smiled at her. ""I take it you're going, anyway."" [10 Letters B _ _ _ _ _ S]",businesses,BUSINESSES,Businesses
"Most of these people work in the e _ _ _ _ _ _ _ _ _ _ _ t industry. No actors, but agents and studio executives, publicists and producers. [13 Letters E _ _ _ _ _ T]",entertainment,ENTERTAINMENT,Entertainment
"She closed the door, jumped into the driver's seat and hit the gas. The van's tires turned the white s _ _ _  black and then it rocketed off. [4 Letters S _ _ _ ]",snow,SNOW,Snow
"There was a jarring thud as they struck something more solid than a cactus. The frame of the shuttlecraft rang like a bell, and the rear w _ _ _ _ w on Leo's side smashed into countless fragments of glittering plastiglass. [6 Letters W _ _ _ _ _ W]",window,WINDOW,Window
"But as he approached, he heard raised v _ _ _ _ s. Tavi stopped, heart pounding. Did someone already know what had happened? He slipped forward cautiously, until he could see the backs of the guards at the second duty station. [6 Letters V _ _ _ _ _ S]",voices,VOICES,Voices
"The gelding was no racer, but it outdistanced men afoot easily enough. People dodged out of his way along the curving streets, shaking fists after him and shouting as many curses as the o _ _ _ _ _ r had. [7 Letters O _ _ _ _ _ R]",officer,OFFICER,Officer
"I pulled in breath and in pulling it in, l _ _ _  as I'd come to know it re-established its place in my brain. [4 Letters L _ _ _ ]",life,LIFE,Life
"One of the girls looked ready to say something as Matt took a seat, but Sandy quickly spoke up. ""This is Matt Hunter from my history class. We're working on a p _ _ _ _ _ t together."" [7 Letters P _ _ _ _ _ T]",project,PROJECT,Project
"Stevie was in his room, lying on the top b _ _ _ , reading a book. [4 Letters B _ _ _ ]",bunk,BUNK,Bunk
"before he realized it. He turned them away from the door and walked down to the main hall, his feet whispering on the blue-black jungle carpet. He stopped halfway to the s _ _ _ _ s and looked at the fire extinguisher. [6 Letters S _ _ _ _ _ S]",stairs,STAIRS,Stairs
"Viola said his piece and then took some questions from Blue Man, whose real n _ _ _  was Roger Walton. He was very high up at the agency, though not as high up as Amanda Marks and Evan Tucker. [4 Letters N _ _ _ ]",name,NAME,Name
"A long pause while he watched the s _ _ _ e rise and stack and disappear, leaving only its trail of sweetish-bitter fragrance behind. At last, flat: Daddy cut deep. [5 Letters S _ _ _ _ _ E]",smoke,SMOKE,Smoke
"""Soon after that, no more sneaking. No more driving an hour and a half to have dinner. Just you and me, a big bed, a new p _ _ _ y then Kara and Brand and a big happy family."" [5 Letters P _ _ _ _ _ Y]",puppy,PUPPY,Puppy
