QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Lily was looking out the window of Alistair's c _ _ _ _ _ _ _ _ e room and ignoring this exchange between Alistair and his assistant, Jane. [10 Letters C _ _ _ _ _ E]",conference,CONFERENCE,Conference
"I spent sixteen straight hours slopping white paint on the dull green walls of my hotel room and then, using a much smaller brush, printing the two thousand words of the next part of the script in black p _ _ _ t over the white. [5 Letters P _ _ _ _ _ T]",paint,PAINT,Paint
"A charged S _ _ _ _ _ e settled into the room, made itself comfortable, and cringed away from Kat's soft, inflexible tone. [7 Letters S _ _ _ _ _ E]",silence,SILENCE,Silence
"It didn't take Phillip long to clue in. Catching the drift, he reached for his c _ _ _ _ e and nodded. ""Could make a nice statement. Clients who came in would see different boats we've done. [6 Letters C _ _ _ _ _ E]",coffee,COFFEE,Coffee
"""Maybe I keep a diary. Maybe I just have a good m _ _ _ _ y. Either way, I know the date this happened. [6 Letters M _ _ _ _ _ Y]",memory,MEMORY,Memory
"Benny listened to Sal for approximately three seconds before he put his foot to the floor, the SUV shot forward, he flipped his phone s _ _ _  and threw it on the dash. [4 Letters S _ _ _ ]",shut,SHUT,Shut
"Mom and Dad had to decide to let them cut me apart and kill my b _ _ _  so some good use could come from it."" [4 Letters B _ _ _ ]",body,BODY,Body
My eyes slewed left when Immanuel set his leather case on the kitchen table. He unzipped it and took out a comb. There were also several p _ _ _ s of scissors in special loops and an electric trimmer with its cord neatly coiled. [5 Letters P _ _ _ _ _ S],pairs,PAIRS,Pairs
"""But the summer before last, all of that changed,"" Parker said. ""Suddenly you throw away your teaching career. You take the p _ _ _ _ e and become a full-time writer. Almost overnight, you change from an accountant type to a risk-taker, a Bohemian. Why? [6 Letters P _ _ _ _ _ E]",plunge,PLUNGE,Plunge
"""You look tremendous,"" the p _ _ _ t said, still staring intently at the wall. ""But that won't do you any good. You aren't here; no one's here."" But he looked back at her jugs, now, as if they were here. [5 Letters P _ _ _ _ _ T]",pilot,PILOT,Pilot
"""No, it doesn't prove anything,"" Johnny agreed, rubbing his t _ _ _ _ _ s. ""But it doesn't exactly rule him out, either."" [7 Letters T _ _ _ _ _ S]",temples,TEMPLES,Temples
"H _ _ _  looked away and sniffed down still-fresh sorrow. ""At least your son is well,"" he said. ""That's helped to make this endurable. Perhaps all of it will have been for something."" [4 Letters H _ _ _ ]",hood,HOOD,Hood
"That seemed a perfectly reasonable e _ _ _ _ _ _ _ _ _ n for recent events, but knowledge was power. If you saw what was happening, you could stop it, right? [11 Letters E _ _ _ _ _ N]",explanation,EXPLANATION,Explanation
"When he yanked off her blindfold the lantern l _ _ _ t burned her eyes. ""She'll be along soon, don't you worry. I'm going to clean up a bit."" [5 Letters L _ _ _ _ _ T]",light,LIGHT,Light
"As always, Ms. Gibson walked slowly toward the desk, careful not to upset the piles of thick law b _ _ _ s and old files stacked along the route. She handed him the file and said, ""We did a will for Mr. Marino."" [5 Letters B _ _ _ _ _ S]",books,BOOKS,Books
"He looked significantly at the great s _ _ _ _ _ t ring on her hand resting on the carved arm of the chair. He knew of the split in the Tower, of course-maybe a crofter in Seleisin did not; [7 Letters S _ _ _ _ _ T]",serpent,SERPENT,Serpent
"Lily had unplaited her hair and let the wind blow through it. The rubber thong sandals that Portia had loaned her were still in the canvas b _ _  by her side, along with a notepad, a new copy of People, and the paperback of a favorite by Mary Stewart that she'd picked up on her way. [3 Letters B _ _ _ ]",bag,BAG,Bag
"""Welcome to Las Vegas, Ms. Wallace,"" he said, and turned toward a sweep of open stairs that led to the living a _ _ _ . [4 Letters A _ _ _ ]",area,AREA,Area
"I killed my m _ _ _ _ r, Simon told me, ripping my way out of her womb, doing such damage inside that even our recuperative powers were of no avail. So it is most often when my people enter this world. [6 Letters M _ _ _ _ _ R]",mother,MOTHER,Mother
"Another reason to study Gavin's book is that he handles the first-person p _ _ _ t of view so expertly. The narrator constantly sees everything from a camera's- eye view, as if he observes even his own life through a lens; [5 Letters P _ _ _ _ _ T]",point,POINT,Point
