QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"When Harry is discussing Snape's killing of Dumbledore with other m _ _ _ _ _ s of the Order of the Phoenix, he says, ""'Snape passed Voldemort the information that made Voldemort hunt down my mum and dad. [7 Letters M _ _ _ _ _ S]",members,MEMBERS,Members
"Romano had lost his MP-5 and his sniper r _ _ _ e was not going to be very efficient at such close quarters. He pulled out his .45s and, taking a page from Web's book, actually rubbed one of them for luck. [5 Letters R _ _ _ _ _ E]",rifle,RIFLE,Rifle
"""I've got ears."" he reminded her, then veered off to take the easiest route to his cabin. He approached it from the rear where it was tucked in the trees and sagebrush. She imagined he could see the r _ _ _  of mountains from any window. [4 Letters R _ _ _ ]",ring,RING,Ring
"He is a writer, with two successful series of m _ _ _ _ _ y novels and numerous nonfiction books to his credit. He is so productive that the day may come when one copy of each of his books, stacked on a scale, will surpass his body weight. [7 Letters M _ _ _ _ _ Y]",mystery,MYSTERY,Mystery
"He just didn't like to lose at much of anything, and certainly not something so much a p _ _ _  of his identity as shooting a handgun. [4 Letters P _ _ _ ]",part,PART,Part
"LuAnn laughed, pulled his coat on all the way, and hoisted herself up piggyback style, wrapping her arms around his neck. He locked his a _ _ _  around her bare thighs. ""Are you sure you're up to it? [4 Letters A _ _ _ ]",arms,ARMS,Arms
"Frank capped the flask and put it back into the glove c _ _ _ _ _ _ _ _ _ t as I braked for the turn into the bar's parking lot. When he took his hand back out, he was holding a blunt black gun. [11 Letters C _ _ _ _ _ T]",compartment,COMPARTMENT,Compartment
But what really got his a _ _ _ _ _ _ _ n was the existence of these secret stash compartments in his new jet. [9 Letters A _ _ _ _ _ N],attention,ATTENTION,Attention
"She heard the r _ _ _ _ e of the key and set it down again, stared at the door. [6 Letters R _ _ _ _ _ E]",rattle,RATTLE,Rattle
"""I suppose there were, yes, but the whole p _ _ _ _ _ e was a little fuzzy from a trial perspective."" [7 Letters P _ _ _ _ _ E]",picture,PICTURE,Picture
"Renoux frowned, but said no more, for a s _ _ _ _ _ t approached and drew his attention. ""My lord,"" the servant said to Renoux. ""A carriage just arrived from Luthadel."" [7 Letters S _ _ _ _ _ T]",servant,SERVANT,Servant
The point was that p _ _ _  and suffering did not deter them for half an hour from their intention of living. [4 Letters P _ _ _ ],pain,PAIN,Pain
"""Well, yeah. But why couldn't Bogart find it when he did his search? I have to believe the FBI has a few more r _ _ _ _ _ _ _ s than a Catholic high scho-Wait a minute."" [9 Letters R _ _ _ _ _ S]",resources,RESOURCES,Resources
"Dianne's stomach ached, and she hit the power button. The room was even darker. She had not taken a single b _ _ _  of food in ten hours. Ricky twitched and grunted, and this irritated her. [4 Letters B _ _ _ ]",bite,BITE,Bite
"She had changed her dress, too. The new one was cut in the same fashion, with a high n _ _ _  and narrow divided skirts, but it was a dark green brocaded silk, and somehow it seemed to emphasize her bosom. [4 Letters N _ _ _ ]",neck,NECK,Neck
"From the famous façade, to the flat-screen TVs at every turn, to the low bowl-like design that made it seem like you were watching the g _ _ _  from the batting circle, even a die-hard Sawx fan like him couldn't deny the billion-dollar ballpark was baseball's version of paradise on earth. [4 Letters G _ _ _ ]",game,GAME,Game
"He's definitely a little reckless today, especially with the kids in the car. A c _ _ _ _ e of times I almost lose them, first by the George Washington Bridge and then later on I-95 through Stamford, where one of the lanes is closed for construction. [6 Letters C _ _ _ _ _ E]",couple,COUPLE,Couple
"She wasn't going to put up with it anymore. Crying hadn't worked, and she'd cried buckets. Keeping the house nice and putting a hot m _ _ _  on the table every night hadn't done much good either. [4 Letters M _ _ _ ]",meal,MEAL,Meal
"The innkeeper was a round-faced, balding man in a long, deep blue coat and those loose breeches, who bowed over hands clasped across his stout belly. His face had that look, a weary r _ _ _ _ _ _ _ _ _ n. [11 Letters R _ _ _ _ _ N]",resignation,RESIGNATION,Resignation
I was drunk and I was being interrogated by my friend the prosecutor. I had no d _ _ _ _ _ e. [7 Letters D _ _ _ _ _ E],defense,DEFENSE,Defense
