QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Murphy's radio chirped, and Eyes started to say something. His voice drowned an i _ _ _ _ _ t later in a burst of static. [7 Letters I _ _ _ _ _ T]",instant,INSTANT,Instant
"The rattling n _ _ _ e came from the other side of the house. It was a window, though it took Ray minutes to wake up, clear his head, realize where he was and what he was hearing. [5 Letters N _ _ _ _ _ E]",noise,NOISE,Noise
"If no one was there, she might find something that would set her mind at r _ _ _  ... or ... but she wouldn't let herself think about that. [4 Letters R _ _ _ ]",rest,REST,Rest
") ... and now Buddy had broken his l _ _ . If Mom wasn't so worried and scared, George would have been almost happy. [3 Letters L _ _ _ ]",leg,LEG,Leg
"Umbo, though, was so little that when he offered to help they only laughed at him. ""Besides,"" murmured Loaf to him, ""you have other w _ _ _  to do. Inside your head."" [4 Letters W _ _ _ ]",work,WORK,Work
The feel of his b _ _ _  on top of mine. His bones and muscle sliding on top of me like a bag of snakes. [4 Letters B _ _ _ ],body,BODY,Body
"""A form of practice? Are you saying you saw a c _ _ _ _ e to use the real event in order to rehearse the simulation?"" [6 Letters C _ _ _ _ _ E]",chance,CHANCE,Chance
"But it was a good conversation between men who were in general a _ _ _ _ _ _ _ t with each other, enhanced somewhat by a gentle dose of Charles Alden's ass-kissing of his presumed future employer. [9 Letters A _ _ _ _ _ T]",agreement,AGREEMENT,Agreement
Katie jumped up and dashed back to The phoenix group b _ _ _ _ _ _ g. There was one man who could help her verify the man's story. And that was Shaw. [8 Letters B _ _ _ _ _ G],building,BUILDING,Building
"Jason whistled. Piper knew what he was doing, but he'd succeeded in summoning Tempest only three t _ _ _ s since they'd met the storm spirit at the Wolf House last winter. Today, the sky was so blue, Piper didn't see how it could work. [5 Letters T _ _ _ _ _ S]",times,TIMES,Times
"And that's when f _ _ _ _ _ _ _ _ _ n and anger started skipping in circles through my mind. Goddammit, I was so close to making things right here. Why did the Virtus have to show up and screw up everything? Dammit. Dammit, dammit, dammit! [11 Letters F _ _ _ _ _ N]",frustration,FRUSTRATION,Frustration
"""I had to see if you've really become some k _ _ _  of altar boy. And if so, why?"" [4 Letters K _ _ _ ]",kind,KIND,Kind
It was Bill's turn to open his m _ _ _ h and then shut it again. [5 Letters M _ _ _ _ _ H],mouth,MOUTH,Mouth
Then I did as told and went back to s _ _ _ p. [5 Letters S _ _ _ _ _ P],sleep,SLEEP,Sleep
"On the ship they had been preparing for a new life, learning in advance what they would n _ _ _  to know for subsistence in a new world. [4 Letters N _ _ _ ]",need,NEED,Need
"Bess poked a f _ _ _ _ r at his shoulder. ""I didn't pick a fight with anyone, and if I had, it would be my business."" [6 Letters F _ _ _ _ _ R]",finger,FINGER,Finger
"He glanced at his partner, then back to me. It was a quick g _ _ _ _ e, really no more than a flick, but in my line of work I'd seen it more than once, and it's the kind of look you file away. [6 Letters G _ _ _ _ _ E]",glance,GLANCE,Glance
"one last salute to each other, and then they ducked inside and the door closed and the choppers rose into the a _ _ . [3 Letters A _ _ _ ]",air,AIR,Air
"Small serving droids scooted here and there, carrying refreshments, r _ _ _ _ _ g material, VR goggles, and whatever else clients ordered for their amusement while they were beautified. [7 Letters R _ _ _ _ _ G]",reading,READING,Reading
"Then, just two days ago, he had seen Todd's picture in the paper-he had made the Southern Cal All-Stars in baseball. No mean f _ _ _  when you consider that about five hundred boys were nominated each spring. [4 Letters F _ _ _ ]",feat,FEAT,Feat
