QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"I've seen a few of these marks before, he said, stepping closer to the door and motioning for her to supply him light. Enough so that I have a general i _ _ _  of the purpose. [4 Letters I _ _ _ ]",idea,IDEA,Idea
"In 1923, six hundred and five people-every man, woman, and child who lived there-vanished from Joya Verde in a single afternoon, sometime between the m _ _ _ _ _ g and evening visits of regularly scheduled riverboats. [7 Letters M _ _ _ _ _ G]",morning,MORNING,Morning
Then she was going to use this foolish fancy of a design to launch her own c _ _ _ _ r while he went back to his humidity and his orange groves. [6 Letters C _ _ _ _ _ R],career,CAREER,Career
"The moon was up now, and nearly full. Taking the deep, long b _ _ _ _ _ s Sister Madeleine had always claimed would calm an unhealthy temper, she studied it. Surely the moon had been just as big and white in the East. [7 Letters B _ _ _ _ _ S]",breaths,BREATHS,Breaths
"The conversation she has with Denth, where he discusses every man seeing himself as a hero in his own story, is a k _ _ _  of subtheme for this book. In this novel, everyone does think they're doing what's best. [4 Letters K _ _ _ ]",kind,KIND,Kind
"Maybe if I hurt him enough, Roane wouldn't l _ _ _  back on it as something wonderful. Maybe he wouldn't crave it like some golden dream. Maybe he'd fear it like a nightmare. [4 Letters L _ _ _ ]",look,LOOK,Look
"The net result was a formation that let two men effectively rest while the third did the lion's share of the work, cycling through with each of the three taking t _ _ _ s in the lead. [5 Letters T _ _ _ _ _ S]",turns,TURNS,Turns
"""That will be all for this evening, Parkins."" As if he had all the time in the w _ _ _ d, Brigham crossed to the table by the bedroom fire and poured wine into two glasses. [5 Letters W _ _ _ _ _ D]",world,WORLD,World
"""I don't know what he expected to find out, questioning us that way."" Liz took a quick, jerky puff, making her w _ _ _ _ _ g ring flash with cold, dazzling light. [7 Letters W _ _ _ _ _ G]",wedding,WEDDING,Wedding
"""Yes. Yes, I am."" Eve took a deep g _ _ _  of hideous air, and smiled. ""I feel good about that."" [4 Letters G _ _ _ ]",gulp,GULP,Gulp
"And also the overenhanced blue of the wallpaper's sky, which the wallpaper scheme was fluffy cumuli arrayed patternlessly against an overenhancedly blue s _ _ , incredibly disorienting wallpaper that was by an unpleasant coincidence also the wallpaper in the Enfield offices of a Dr. [3 Letters S _ _ _ ]",sky,SKY,Sky
"""Listen,"" said Kyle, ""I'm not going to stress about who gets credit for what on this one. I mean, the U.S. attorney's going to s _ _ _  in and get all front and center no matter who brings it home, am I right?"" [4 Letters S _ _ _ ]",step,STEP,Step
"Almost straight ahead was the Secretariat Building, set back behind a circular courtyard and a fountain. A seven-foot-high iron f _ _ _ e fronted the complex for its four-block length. There were three guard booths spaced along the gates, behind them. [5 Letters F _ _ _ _ _ E]",fence,FENCE,Fence
"They jerked around the last curve below the pine thicket and shuddered to a stop in front of the Olive Branch Negro Baptist Church. Sylder switched off the i _ _ _ _ _ _ n. I guess that's all she wrote, he said. [8 Letters I _ _ _ _ _ N]",ignition,IGNITION,Ignition
"Junior was known to drink, and after making his deliveries he returned to the warehouse in Moreville, got in his t _ _ _ k, and stopped by a bar. [5 Letters T _ _ _ _ _ K]",truck,TRUCK,Truck
"Eventually, after a good long while, and some rather spectacular shenanigans, which I won't go into in a story that will be heard by old and young, we fell asleep on the blankets in f _ _ _ t of the fire. [5 Letters F _ _ _ _ _ T]",front,FRONT,Front
"Those were virtually the same w _ _ _ s she had used, standing in the house, to explain the curious situation to herself. ""But you left all their personal belongings there, too."" [5 Letters W _ _ _ _ _ S]",words,WORDS,Words
"When he was done, the eunuch made a little clucking sound. ""I will do as my lord commands, of course … but I must warn you, the kitchens are full of eyes and e _ _ _ . [4 Letters E _ _ _ ]",ears,EARS,Ears
"The flush returned, more temper than embarrassment this time, Eve thought. ""This was, and is, a very personal tragedy. If he took a hard line, as you say, it was his grief, his great d _ _ _ _ _ _ _ _ _ _ _ _ t. My father's faith is absolute."" [14 Letters D _ _ _ _ _ T]",disappointment,DISAPPOINTMENT,Disappointment
"Then her eyes got serious. ""I play poker. I'l sit a game, no one'l say b _ _  to me. You and Indy come with and I'l ask the questions. Those boys know me and they'l talk, thinkin' [3 Letters B _ _ _ ]",boo,BOO,Boo
