QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"The minute his l _ _ _  closed around her nipple, drawing it in gently, she made an appealing sound deep in her throat and he smiled as desire strummed through him. [4 Letters L _ _ _ ]",lips,LIPS,Lips
"chinese t _ _ _ _ _ t cartons stood on the windowsill in a row, as if planters intended to grow next year's crop of General Tso's. Books lay in piles everywhere, and the walls were hung with photographs. [7 Letters T _ _ _ _ _ T]",takeout,TAKEOUT,Takeout
"That night, as Ferguson and his parents and his grandmother lay asleep in their beds on the second floor of the house, 3 Brothers h _ _ _  world burned to the ground. [4 Letters H _ _ _ ]",home,HOME,Home
"She'd left her hair loose and curling lavishly. Around her neck was a silver chain that dangled with several crystals in wand shapes. She wore a d _ _ _ s today, a long straight column in severe black that stopped inches above her ankles. [5 Letters D _ _ _ _ _ S]",dress,DRESS,Dress
"""Where'd everybody-"" Her sentence broke off in a big gasp when she saw her mother on the floor. Schoolbooks tumbled from Megan's hands and crashed on the f _ _ _ r tiles. She rushed in and dropped to her knees. [5 Letters F _ _ _ _ _ R]",floor,FLOOR,Floor
"""Are you doin' your new o _ _ _ _ e manager?"" she repeated, her voice, unfortunately, getting louder. [6 Letters O _ _ _ _ _ E]",office,OFFICE,Office
"""Goddamn it."" He'd think about the pain later, and how to pay her back for it. But for now he caught his b _ _ _ _ h as the others in the dressing area cheered and whistled. ""They've already been to your place. [6 Letters B _ _ _ _ _ H]",breath,BREATH,Breath
"High on adrenaline, Harry briefly felt like a b _ _  again, flushed with excitement, pumped up by the danger, exhilarated by the very fact of having survived. [3 Letters B _ _ _ ]",boy,BOY,Boy
"""I'm not at l _ _ _ _ _ y to discuss that,"" Michael said. ""My work is covered by attorney-client privilege and is absolutely confidential."" [7 Letters L _ _ _ _ _ Y]",liberty,LIBERTY,Liberty
"So, until you get an idea of where you wanna go, you gotta do the w _ _ _  to cover your bases."" [4 Letters W _ _ _ ]",work,WORK,Work
"Peabody cleared her t _ _ _ _ t, righted a chair. It was the first time in her memory her lieutenant had started a morning briefing without a cup of coffee in her hand. But Peabody sat, took out her memo book. [6 Letters T _ _ _ _ _ T]",throat,THROAT,Throat
"'Yes, my good old s _ _  - dimensions. Science fiction writers are always on about Dimensions, aren't they? Ever read science fiction, Farnham?' [3 Letters S _ _ _ ]",son,SON,Son
nightflyers who clung to the w _ _ _  behind us like a living tapestry from some nightmare you\'d rather forget. [4 Letters W _ _ _ ],wall,WALL,Wall
One of the walls was taken up with slots where a woman in a dark c _ _ _ _ n dress deftly sorted mail. [6 Letters C _ _ _ _ _ N],cotton,COTTON,Cotton
"She nodded in u _ _ _ _ _ _ _ _ _ _ _ g. If he did not return from that ""errand,"" she would see to Olver. She turned to leave. Mat waited until she was gone before taking a slurp of the cider straight from the pitcher. [13 Letters U _ _ _ _ _ G]",understanding,UNDERSTANDING,Understanding
"""I'm on it,"" he said. Giving cans to Kate and Keira, he headed to the door, hand to his back pocket probably to get out his w _ _ _ _ t to pay the pizza guy. [6 Letters W _ _ _ _ _ T]",wallet,WALLET,Wallet
"The place was what she'd expected: a little bit of everything-coolers for produce and meat, shelves of dry goods, a section for hardware, for housewares, f _ _ _ _ _ g gear, ammo. [7 Letters F _ _ _ _ _ G]",fishing,FISHING,Fishing
"Then he went into his communications center and had lunch. He was still eating it when a lieutenant c _ _ _ _ _ _ _ r supervised a couple of the natives in bringing in a fine mess of fresh fruits and vegetables, just as Wiggin had predicted. [9 Letters C _ _ _ _ _ R]",commander,COMMANDER,Commander
"That's always been a matter of p _ _ _ e for me, and I wanted to tell that story. Now I have, and two people I know are dead."" [5 Letters P _ _ _ _ _ E]",pride,PRIDE,Pride
"Meanwhile, Sultan watched his moving m _ _  display, which showed them where they were located at any given time. He watched with fascination as the Saudi border with Iraq began to approach. [3 Letters M _ _ _ ]",map,MAP,Map
