QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"I'd be able to get a job at Gates Falls Mills and Weaving; my f _ _ _ _ r had been there for twenty years, right up until the accident that cost him his sight, and he'd get me in. [6 Letters F _ _ _ _ _ R]",father,FATHER,Father
"Sure you will. You're not going to become a nun, for God's sake. You n _ _ _  to get some of that old salami once in a while, kid. You need it the same way I need it. [4 Letters N _ _ _ ]",need,NEED,Need
"Charlie still was waiting stupidly at the front door. ""Dinah was going to have a b _ _ _ ?"" [4 Letters B _ _ _ ]",baby,BABY,Baby
"""I could have stopped you last night,"" she said bluntly. The tears slid down her c _ _ _ _ s and she made no attempt to wipe them away. [6 Letters C _ _ _ _ _ S]",cheeks,CHEEKS,Cheeks
"There was silence for a moment while he tried to digest this. ""I beg your p _ _ _ _ n?"" [6 Letters P _ _ _ _ _ N]",pardon,PARDON,Pardon
"Croyd slowly reached his far hand back, as if to comfort the blonde. He moved with caution, like Leo was pointing a g _ _  at him-even though he wasn't. [3 Letters G _ _ _ ]",gun,GUN,Gun
"""Sit down,"" she ordered, then as Tibble had done, she took the position of command behind her desk. ""New data has come to l _ _ _ t that may have a direct bearing on this investigation. [5 Letters L _ _ _ _ _ T]",light,LIGHT,Light
"But even as she stood by the window and studied the rainy night with a new respect for things mysterious and uncanny, her mind sought more rational explanations, tangible villains of flesh and b _ _ _ d. [5 Letters B _ _ _ _ _ D]",blood,BLOOD,Blood
"The next morning, Marcus Brown woke me from a sound s _ _ _ p. There was trouble out in the old poppy field where the Army engineers had proposed to drill the next well. [5 Letters S _ _ _ _ _ P]",sleep,SLEEP,Sleep
"""No one dumps me, champ."" Then her lips pouted. ""There was Joey Columbo in sixth grade. Little son of a bitch led me on, then two-timed me with my best f _ _ _ _ d."" [6 Letters F _ _ _ _ _ D]",friend,FRIEND,Friend
"Coleman looked up and down the corridor. It was late on a Friday evening, and they had it entirely to themselves. ""Guess I can tell you. Our Russian friends have some s _ _ _  of major exercise laid on. [4 Letters S _ _ _ ]",sort,SORT,Sort
"Not as good as my mother's rolling pin, since it had only one handle, but it would have to do. I rolled as best I could, breaking into a sweat even though the air c _ _ _ _ _ _ _ _ _ r was going. [11 Letters C _ _ _ _ _ R]",conditioner,CONDITIONER,Conditioner
"Hell, the woman used to run p _ _ _ r games in Denver and she was the worst player he'd known. [5 Letters P _ _ _ _ _ R]",poker,POKER,Poker
After scoring the winning touchdown in the s _ _ _ e championship. Cindy Purket had looked at him just like that. An allgiving iook on her face. [5 Letters S _ _ _ _ _ E],state,STATE,State
"""Why, Cat, what are you doing here?"" The unexpected words were spoken so easily, she merely stared. ""Ah, it's Wednesday, isn't it?"" There was a slight annoyance in his tone, as though he had forgotten a dentist a _ _ _ _ _ _ _ _ _ t. ""I completely forgot. [11 Letters A _ _ _ _ _ T]",appointment,APPOINTMENT,Appointment
A group commander or general at Fort Bragg could give orders in real time to sf s _ _ _ _ _ _ s on the other side of the world. Commanders will have to fight hard the temptations that capability offers. [8 Letters S _ _ _ _ _ S],soldiers,SOLDIERS,Soldiers
"Ivan grimaced. ""Not much of a king. I'm a poor c _ _ _ _ e for that."" [6 Letters C _ _ _ _ _ E]",choice,CHOICE,Choice
"The phone rang at 1 A.M., and Mitch was not asleep. He was in bank r _ _ _ _ _ s up to his waist. Fascinating bank r _ _ _ _ _ s. Highly incriminating. [7 Letters R _ _ _ _ _ S]",records,RECORDS,Records
Layne kept his g _ _ _  steady on his son and stayed silent. [4 Letters G _ _ _ ],gaze,GAZE,Gaze
"But Claude hissed, You cant leave. He covered my m _ _ _ h and picked me up bodily to move me to the back of the crowd. [5 Letters M _ _ _ _ _ H]",mouth,MOUTH,Mouth
