QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"All of them together, millions of people, they are finally able to match what you can do with one f _ _ _ h of anger. [5 Letters F _ _ _ _ _ H]",flash,FLASH,Flash
"The sound of Mirri Maz Duur's v _ _ _ e grew louder, until it filled the world. The shapes! she screamed. The dancers! [5 Letters V _ _ _ _ _ E]",voice,VOICE,Voice
"So he grabbed the edge of the b _ _  and pulled himself up as fast as he could, trying not to feel the bad hurt in his back and in his kicked leg, because feeling it would make him stiff and slow. [3 Letters B _ _ _ ]",bed,BED,Bed
"""An electric planer couldn't take the e _ _ _  off."" But he reached for the coffee. [4 Letters E _ _ _ ]",edge,EDGE,Edge
"He drove aimlessly, stopping where he chose-a small beach deserted but for a small boy and a huge d _ _ , a field where goats cropped and the wind whispered through tall grass, a small village where a woman counted out his change for his candy bar purchase with curled, arthritic fingers, then offered him a smile as sweet as sunlight. [3 Letters D _ _ _ ]",dog,DOG,Dog
"As she slipped into the shadows of the Mystic Forest, Tressalara stopped for one final l _ _ _  at the turrets of the castle. ""I will return, Father,"" she said, the words both vow and prayer. ""I swear it on my life. [4 Letters L _ _ _ ]",look,LOOK,Look
"All of our mail goes through the hospital's mailroom before being delivered, all of it, whether to patients, medical s _ _ _ f, or administrative offices. From there, a couple of volunteers deliver it to the addressees. [5 Letters S _ _ _ _ _ F]",staff,STAFF,Staff
"Mrs. Santa Claus called Dylan 'dear,' delivered his order in two white p _ _ _ r bags, and reached across the counter to pin a promotional button to his shirt. [5 Letters P _ _ _ _ _ R]",paper,PAPER,Paper
"""Miranda, darlin'."" He kept trying to get his mouth to work right, to have that normal smooth tone to it. ""This ain't your fault, honey. I know that. But you understand what your f _ _ _ _ d here did? At your Daddy's party? [6 Letters F _ _ _ _ _ D]",friend,FRIEND,Friend
"A few seconds later a red laser dot appeared on the w _ _ _  three feet to Chavez's right. Having already mapped out the surveillance camera's blind spots, Alistair was using his MK23's LAM to show Ding the way. [4 Letters W _ _ _ ]",wall,WALL,Wall
"""Lindsay!"" Monica grabbed Ruth's hand, and the two ran after the departing figure. Along the way, Monica scooped up a fistful of snow and laughingly tossed it at Lindsay's ski c _ _ . Her aim was flawless. [3 Letters C _ _ _ ]",cap,CAP,Cap
Didn't matter. What mattered was that they believed the first half of it when they were a quartet and all of it when they were five and then the second h _ _ _  of it when they were a quartet again. [4 Letters H _ _ _ ],half,HALF,Half
"I was quickly surrounded by other family m _ _ _ _ _ s, including my father, whom I had not seen in ten years. His hair was pure white and as fine as rabbit's fur. [7 Letters M _ _ _ _ _ S]",members,MEMBERS,Members
The men's gazes locked for a brief instant and then the t _ _ _ k and the giant were gone. [5 Letters T _ _ _ _ _ K],truck,TRUCK,Truck
There was another sound that didn't seem to make much sense. Dust rose around him with a sudden wind and there was another long burst of machine-gun f _ _ _  as a huge green-black shape appeared overhead. [4 Letters F _ _ _ ],fire,FIRE,Fire
"Relief settled uneasily through the plane. Just before it touched down, Lake saw the flashing lights of a hundred emergency vehicles. They bounced a little, a typical landing, and when they stopped at the e _ _  of the runway the emergency doors flew open. [3 Letters E _ _ _ ]",end,END,End
"""How'd you find the bodies, son?"" Randolph asked, rocking back in the swivel chair behind the d _ _ _ . He had removed all of Perkins's personal items and put them in a file cabinet on the other side of the room. [4 Letters D _ _ _ ]",desk,DESK,Desk
"he had been accumulating and studying them all his life, but now he couldn't sit in his reading chair and turn the p _ _ _ s of a single one of them without feeling ridiculous. [5 Letters P _ _ _ _ _ S]",pages,PAGES,Pages
"""Miss Rothschild said the dailies were great. I checked."" ""Thanks."" She caught sight of Quinn's r _ _ _ _ _ _ _ _ n in the mirror and decided that moment was as good a time as any. ""Larry, this is Quinn Doran, a friend of mine."" [10 Letters R _ _ _ _ _ N]",reflection,REFLECTION,Reflection
"I heard what might have been a segmented steel door rolling up on the back of the truck, and, peering through the many t _ _ _ s, I glimpsed men spilling out of the cargo box. [5 Letters T _ _ _ _ _ S]",trees,TREES,Trees
