QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"A married c _ _ _ _ e from Fort Wayne, Indiana, who engaged the duo's services for a private performance in their home, went so far as to undress during the act and begin making love themselves. Meers had been right, Hector discovered. [6 Letters C _ _ _ _ _ E]",couple,COUPLE,Couple
She took in a ragged breath and realised she was having t _ _ _ _ _ e breathing. She pulled in all her courage and forged ahead. [7 Letters T _ _ _ _ _ E],trouble,TROUBLE,Trouble
"I closed my eyes, arched my n _ _ _  and breathed, ""Yes."" [4 Letters N _ _ _ ]",neck,NECK,Neck
"Wax raised his eyebrow. Chapaou had paid for a private session. Where had he found that k _ _ _  of money? The coach driver stopped in place, looking toward Wax. His eyes flicked toward the guns at Wax's hips, then he fell to his knees, weeping. [4 Letters K _ _ _ ]",kind,KIND,Kind
"""There's got to be other c _ _ _ _ _ y singers around. Why would a guy like Tilden Sheckly get bent out of shape over one that broke out of the stable?"" [7 Letters C _ _ _ _ _ Y]",country,COUNTRY,Country
"Del's mother lived in a private guard-gated community on a hill overlooking Newport Beach. The guardhouse was finished in mottled-pastel stucco with cast-stone wainscot and cast-stone quoins at the corners, and it stood under several enormous, theatrically lighted phoenix p _ _ _ s. [5 Letters P _ _ _ _ _ S]",palms,PALMS,Palms
"Cooper's deep, rough-like-velvet v _ _ _ e came to me and my eyes shot to him when he asked, ""Do you speak Italian?"" [5 Letters V _ _ _ _ _ E]",voice,VOICE,Voice
"In Dorian's car on the way to her apartment, she got a second w _ _ _ . [4 Letters W _ _ _ ]",wind,WIND,Wind
"Reece could all but see the snow melting along the lower ridges, while in her little v _ _ _ _ y the cot-tonwoods and willows began to haze with green. [6 Letters V _ _ _ _ _ Y]",valley,VALLEY,Valley
"""Aye,"" he said, mocking her. ""It's not the minuet I have in m _ _ _ ."" [4 Letters M _ _ _ ]",mind,MIND,Mind
"""Can we get to w _ _ _  or are you two going to continue your domestic through cuddling?"" Lachlan asked and Jack looked over Belle's head to pierce him with a scowl. [4 Letters W _ _ _ ]",work,WORK,Work
"I went to my knees, free hand sliding up Damian's pants leg. I slid my hand up his thigh and shook my head. I grabbed a handful of his green s _ _ _  shirt and pulled him down to me. [4 Letters S _ _ _ ]",silk,SILK,Silk
"Ding fired again and again, Ryan got his P-90 up to send some rounds downrange himself, but the t _ _ _  arrived at the wall of the main house before he even found a target in the night. [4 Letters T _ _ _ ]",team,TEAM,Team
"""Maybe I was a little too optimistic,"" Sarene admitted, standing outside the doors to Iadon's study. A pair of g _ _ _ _ s stood a short distance away, watching her suspiciously. [6 Letters G _ _ _ _ _ S]",guards,GUARDS,Guards
"He could do that, but he didn't want to scare the guy off. If there were a d _ _ _ n local cops tromping around this quiet little burg in the middle of the night, Ventura would have to be blind to miss them. [5 Letters D _ _ _ _ _ N]",dozen,DOZEN,Dozen
"My h _ _ _ t did one of those funny gyrations that only Stormy can make it do. ""Wow. That's almost enough to give me the nerve to travel."" [5 Letters H _ _ _ _ _ T]",heart,HEART,Heart
"The yacht was traveling with its cabin and running lights off, but there was a c _ _ _ _ e it had been picked up by the radar or thermal-imaging sweeps of a fast patrol boat. Only a very small and random chance, though. [6 Letters C _ _ _ _ _ E]",chance,CHANCE,Chance
Remember I told you that a c _ _ _ _ _ y had bought the place? [7 Letters C _ _ _ _ _ Y],company,COMPANY,Company
"No, forget that - they're probably stuck shut, and you don't have much time. You're not the maid here, anyway. let the p _ _ _ _ e clean it up, after you call them. But not yet. You've got a wallet to look for. [6 Letters P _ _ _ _ _ E]",police,POLICE,Police
"Patty gave Runt a half s _ _ _ e. The girl seemed startled; then slowly, behind Blackhead, she smiled back, almost shyly. [5 Letters S _ _ _ _ _ E]",smile,SMILE,Smile
