QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
He remembered then how little t _ _ _ _ _ _ _ e these people had to changes of temperature. Two hours exposed like this could do great damage to one of their frail systems. [9 Letters T _ _ _ _ _ E],tolerance,TOLERANCE,Tolerance
"As directed, Deputy Utley goes to the northeast corner of the house, from which he can see two sides of the residence, and Deputy Parkwood goes to the southwest corner to maintain s _ _ _ _ _ _ _ _ _ _ e of the other two sides. [12 Letters S _ _ _ _ _ E]",surveillance,SURVEILLANCE,Surveillance
There was only one p _ _ _  of eyes I had ever seen that looked like those. [4 Letters P _ _ _ ],pair,PAIR,Pair
"""If you call for h _ _ _  in any way, I will have the vampires that I control start killing the harlots."" [4 Letters H _ _ _ ]",help,HELP,Help
"sometimes it seemed that it was the whole tree that was alight, throbbing with it as if it contained a volcano of life ready to erupt. The glowing reached out along the b _ _ _ _ _ _ s of the tree into the thinnest twigs; [8 Letters B _ _ _ _ _ S]",branches,BRANCHES,Branches
"Edwards looked around and, pulling the cloth off the dining room t _ _ _ e, draped it over her. [5 Letters T _ _ _ _ _ E]",table,TABLE,Table
"""I have a c _ _ _ _ e minutes to spare."" Calmly, she leaned back against the counter and smiled at Finn. There was blood in her eye that had nothing to do with tears. ""Would you mind leaving us alone?"" [6 Letters C _ _ _ _ _ E]",couple,COUPLE,Couple
"I went back inside and made a few p _ _ _ e calls to places Nana and the kids might be. But Nana almost always left a note when she went out with the kids, even for an hour or so, and they'd been expecting me. [5 Letters P _ _ _ _ _ E]",phone,PHONE,Phone
"I caught a flash of a new pair of silk undies, pale b _ _ _  to match the shirt he wasn't wearing anymore. [4 Letters B _ _ _ ]",blue,BLUE,Blue
"You sit there and wonder if this k _ _ _  of crime became more possible when the means of taping an event and playing it immediately, without a neutral interval, a balancing space and time, became widely available. [4 Letters K _ _ _ ]",kind,KIND,Kind
"""Now that my room's done, what do I care?"" she said. And then, because he no d _ _ _ t looked outraged, she reached out and touched him lightly on the arm. ""A joke, Don. That was a joke."" [5 Letters D _ _ _ _ _ T]",doubt,DOUBT,Doubt
"The return address was gold-embossed: Chancellor Reuben V. Atlee, 25th Chancery District, Ford county c _ _ _ _ _ _ _ _ e, Clanton, Mississippi. Ray slid the envelope into the magazine and began walking. Judge Atlee no longer held the office of chancellor. [10 Letters C _ _ _ _ _ E]",courthouse,COURTHOUSE,Courthouse
"""I'd say he's improved on it on a couple of levels."" Feeney gestured toward the stack of discs. ""That's a lot of brain wave p _ _ _ _ _ _ s. Shouldn't be too difficult to compare them with the victims' and identify."" [8 Letters P _ _ _ _ _ S]",patterns,PATTERNS,Patterns
His eyes were glittering angry and I had the feeling he was barely keeping his temper in c _ _ _ k. [5 Letters C _ _ _ _ _ K],check,CHECK,Check
"No, wait . . . hold back my name."" With so many l _ _ _ s on hand, one of them might recall Ser Duncan the Tall from Ashford Meadow. ""Enter me as the Gallows Knight."" [5 Letters L _ _ _ _ _ S]",lords,LORDS,Lords
"She was probably five foot eight, with inky b _ _ _ k curls that hugged her head, and she was holding a helmet under her arm. It matched her armor. [5 Letters B _ _ _ _ _ K]",black,BLACK,Black
"""Someday, when you were ready to be married, when you were properly engaged, I was going to tell you why you must never have a c _ _ _ d. But you couldn't wait for the proper time, could you? Oh, no. Not you. [5 Letters C _ _ _ _ _ D]",child,CHILD,Child
"She said nothing as she slipped the k _ _  into the slot, pushed the door open. [3 Letters K _ _ _ ]",key,KEY,Key
'Or Cronus is simply saying that it's fruitless to track this particular war c _ _ _ _ _ _ l. She made a mistake. And now she's dead.' [8 Letters C _ _ _ _ _ L],criminal,CRIMINAL,Criminal
"I met Ty, Zach, and Adam at one of our favorite hangouts-the white h _ _ _ e Tavern. It's on Hudson Street at 11th Street, a few blocks from the Fortress, but its reputation has spread across continents. [5 Letters H _ _ _ _ _ E]",horse,HORSE,Horse
