QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"""The other h _ _ _ _ _ _ _ _ _ s think you are self-righteous. Surely you can see why."" [11 Letters H _ _ _ _ _ S]",highprinces,HIGHPRINCES,Highprinces
"He glanced down at the pool of b _ _ _ d, the river of it running from pool to stairway. [5 Letters B _ _ _ _ _ D]",blood,BLOOD,Blood
"A short time later, after they'd gone, Felicity stepped from her place of concealment. The man in the bed lay in a stupor, his eyes blank, his b _ _ _  limp. [4 Letters B _ _ _ ]",body,BODY,Body
"A set of double glass d _ _ _ s separated the reception area from the entryway to the elevators. He rode to the fourth floor, and found an identical set of doors, but no receptionist. The doors were locked. [5 Letters D _ _ _ _ _ S]",doors,DOORS,Doors
"He just smiled, putting his arm around her. They made their way to the f _ _ _ t of the cavern. Breeze sat at a table-of course, he would have furniture, while pretty much everyone else sat on the rock floor. [5 Letters F _ _ _ _ _ T]",front,FRONT,Front
"The wolf did as he was told. Bran scratched him behind the ears, then turned away, jumped, grabbed a low b _ _ _ _ h, and pulled himself up. [6 Letters B _ _ _ _ _ H]",branch,BRANCH,Branch
"He jumped and fixed his gaze on the steeple of the church. It was a brilliant w _ _ _ e spear set against the background of that bright blue, almost cloudless sky. Crappy church, divine, soaring steeple. [5 Letters W _ _ _ _ _ E]",white,WHITE,White
"The white w _ _ _ s were hung with enormous unframed canvases: all abstract art full of motion and color, each piece illuminated precisely to the edges of the canvas by projector lamps in the ceiling, so it seemed as if the art glowed from within. [5 Letters W _ _ _ _ _ S]",walls,WALLS,Walls
"Aboard Cobra Belle, ten minutes later, the mission c _ _ _ _ _ _ _ r acknowledged the message and cut off the radio channel. He checked his watch and sighed. He didn't feel like heading back to Shemya yet. [9 Letters C _ _ _ _ _ R]",commander,COMMANDER,Commander
"Elaine looked at Jonathan. She riffled his mind like the pages of a b _ _ _ . Distrust, hatred, fear, prejudice. He loved Elaine, but his loathing of all things magic was deeply ingrained. How could he just abandon a lifetime of habit? [4 Letters B _ _ _ ]",book,BOOK,Book
"""No."" Zack cupped a hand near the faucet, catching enough w _ _ _ r to ease his dry throat. ""Go back to bed."" [5 Letters W _ _ _ _ _ R]",water,WATER,Water
"""Betting. I was careful-I didn't want to raise any suspicions, and I sure didn't want some bookie's leg-breakers coming after me-but when you've studied up on who won every big s _ _ _ _ _ _ g event between the summer of 1958 and the fall of 1963, you can afford to be careful. [8 Letters S _ _ _ _ _ G]",sporting,SPORTING,Sporting
"""Arnie, I do like the g _ _ , but a former President can't trash his successor. ..."" [3 Letters G _ _ _ ]",guy,GUY,Guy
"But standing alone and watching those families had made him restless, had made the h _ _ _ e he'd come home to seem too big and much too empty. [5 Letters H _ _ _ _ _ E]",house,HOUSE,House
"""Don't thank me, Princess, I'm just doing my d _ _ _ ."" He turned as if to go. [4 Letters D _ _ _ ]",duty,DUTY,Duty
"Without his brassmind to provide heat, he could never have performed his grisly job. Even so, he had found himself some warmer clothing-a simple brown r _ _ _  and a set of boots. [4 Letters R _ _ _ ]",robe,ROBE,Robe
"""On the other side of the border there, the Russian towns Zavitaya, Belogorsk, Svobodnyy, and Shimanovsk lie in a straight l _ _ _ , each within striking distance of the other. Zavitaya contains a missile complex trained on several Chinese population centers. [4 Letters L _ _ _ ]",line,LINE,Line
She handed over both her ticket and Carlo's so the check-in could get underway while she paid off the driver. It made her t _ _ _ k of her budget. She'd managed to justify limo service in L.A. [5 Letters T _ _ _ _ _ K],think,THINK,Think
"All I could think about was what she said, my blood f _ _ _ _ y. ""My mama and [6 Letters F _ _ _ _ _ Y]",family,FAMILY,Family
They sat on a low concrete watertrough and with her shoes in her lap and her naked feet crossed in the dust she drew patterns in the dark water with her finger. She'd been away at s _ _ _ _ l for three years. [6 Letters S _ _ _ _ _ L],school,SCHOOL,School
