QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
A few steps in the room jogged slightly to the right where a table served as a demarcation between l _ _ _ _ g area and kitchen. [6 Letters L _ _ _ _ _ G],living,LIVING,Living
DINNERTIME CAME. Derek woke up. He was groggy but hungry too. He leaned on Thomas when they walked to the d _ _ _ _ g room. Food got eaten. Spaghetti. Meat-balls. Salad. Good bread. Chocolate cake. Cold milk. [6 Letters D _ _ _ _ _ G],dining,DINING,Dining
"But he's hungry again, shaky and weak in the knees, starting to crave the candy b _ _ _  on the front seat, sugar, carbohydrates, more energy for the repairs he's still undergoing. [4 Letters B _ _ _ ]",bars,BARS,Bars
"The reporter paused in front of the camera. ""You saw what this car bomb did to his w _ _ _  and children."" [4 Letters W _ _ _ ]",wife,WIFE,Wife
"In the h _ _ _ _ _ y of the world according to Slaney, the methods used to vent off the steam gathering among the diverse people threatening the traditional systems- national pride, imperialism-that's what brought on World War I. [7 Letters H _ _ _ _ _ Y]",history,HISTORY,History
"""Maybe the police wanted the station to be attacked,"" Aideen said. ""It's the same way with g _ _ _  wars. The authorities stand back and let the bad guys kill each other."" [4 Letters G _ _ _ ]",gang,GANG,Gang
"Suroth's stomach clenched. She feared she might vomit. ""Great Mistress,"" she said dully, ""the penalty for that is to be taken before the true Empress, may she live forever, and have your entire skin removed, great c _ _ _  being taken to keep you alive. After that-"" [4 Letters C _ _ _ ]",care,CARE,Care
"He ignored the fact that the other man had a g _ _  while he still didn't, and chanced turning his back on him to head to the rear of the vault and hunker down. [3 Letters G _ _ _ ]",gun,GUN,Gun
"Baldwin slouched in his elevated chair, chin in hand, and beckoned the man forward. ""The vaunted Adhémar . . . killed in his own h _ _ _ ?"" [4 Letters H _ _ _ ]",home,HOME,Home
"The waiter delivered heaping plates of pappardelle and rabbit, with a rich m _ _ _  sauce that looked and smelled divine. They talked about Italian food and wine, about Italians in general, about the places she had already visited and the ones on her wish list. [4 Letters M _ _ _ ]",meat,MEAT,Meat
"Jack grabbed the hunchback's leather collar and jerked back with all his strength. The b _ _  went insubstantial before his feet quite left the floor, but Jack had managed to impart a certain momentum and the boy sailed upward and back. [3 Letters B _ _ _ ]",boy,BOY,Boy
"He paused and turned to the g _ _ _ d. ""Stay here. I don't want to disturb your rest any further."" [5 Letters G _ _ _ _ _ D]",guard,GUARD,Guard
I didn't go to b _ _  until way late and I did this only after spending a good deal of time wondering if I was going to do it at all. [3 Letters B _ _ _ ],bed,BED,Bed
"She didn't shout, but neither did she trouble to keep her v _ _ _ e low. A few heads turned-and, she knew, more than a few cops' ears tuned in. [5 Letters V _ _ _ _ _ E]",voice,VOICE,Voice
"Grant led, and Julie was happy to let him do so. At every e _ _ _  door, he stopped, held before it a device that looked like an old-fashioned pocket watch, with a brass casing and a lumpy knob and ring protruding. [4 Letters E _ _ _ ]",exit,EXIT,Exit
"When it was over, her father would probably switch over to a baseball game, or the fights, and then go to sleep in his easy c _ _ _ r. [5 Letters C _ _ _ _ _ R]",chair,CHAIR,Chair
"Sunday: A feastday and festival in midsummer, widely celebrated in many p _ _ _ s of the world. [5 Letters P _ _ _ _ _ S]",parts,PARTS,Parts
"""How much do you know about me? How did you find out?"" ""I have my w _ _ _ ."" He chuckled again. ""Will you reconsider?"" I hesitated. [4 Letters W _ _ _ ]",ways,WAYS,Ways
"""We should have talked before,"" he told me, his t _ _ _ b sweeping the apple of my cheek. ""I knew that. We didn't because I was enjoying you and I didn't want that to interfere."" [5 Letters T _ _ _ _ _ B]",thumb,THUMB,Thumb
"Eve sent Del a sidelong look, got an easy s _ _ _ g. ""I wanted Daphne to know there's no way this bastard's getting through you, and me, the cop on the door, the kick-ass nurses on the floor. No way he can get to her."" [5 Letters S _ _ _ _ _ G]",shrug,SHRUG,Shrug
