QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
He turned to the b _ _  again. How do you aim to get your horse back? [3 Letters B _ _ _ ],boy,BOY,Boy
The s _ _ _ _ _ _ y system in the deep basement was so highly elaborate that even the Reserve Bank's president had to be accompanied when he ventured into the gold storage area. [8 Letters S _ _ _ _ _ Y],security,SECURITY,Security
He sat in the back of the rowboat trailing his hand in the cold wake while his uncle bent to the oars. The old man's f _ _ _  in their black kid shoes braced against the uprights. His straw hat. [4 Letters F _ _ _ ],feet,FEET,Feet
"He might even be a little uneasy with it, wanting to make his own way and his own n _ _ _ , as a lot of young men did. The smart ones, anyway. [4 Letters N _ _ _ ]",name,NAME,Name
"""Yes, really. I want to see you in it with your hair up. Show off your n _ _ _  and shoulders."" [4 Letters N _ _ _ ]",neck,NECK,Neck
"Waiting for the p _ _ _ _ _ g lot attendant to fetch the rental car, Howard said, ""Well, that was helpful in a major way, you know?"" [7 Letters P _ _ _ _ _ G]",parking,PARKING,Parking
"On Wednesday, they would spend a full day in computer and technology training. On Thursday, they would break down into smaller g _ _ _ _ s and begin brief orientations in specialized fields. The tedium was rapidly approaching. [6 Letters G _ _ _ _ _ S]",groups,GROUPS,Groups
"""Remember that, Merry. You have to earn the right to keep being the boss. get off the p _ _ _ e, enjoy a few more hours with your boyfriend, but be ready to go earn the title Princess. [5 Letters P _ _ _ _ _ E]",phone,PHONE,Phone
"she had pushed open the door of the garage, climbed into the back s _ _ _  of the car-and still the letter addressed to her mother was clutched in her glove. [4 Letters S _ _ _ ]",seat,SEAT,Seat
"'Pearly, it's going to be all right,' Kurtz said. 'We're going for a r _ _ _ , that's all. There's someone we need to find, someone you know-' [4 Letters R _ _ _ ]",ride,RIDE,Ride
"She referred to a northern constellation named after a figure of classic mythology, but Cassiopeia was also the name of Stormy's mother, who had died when Stormy was seven years old. Her f _ _ _ _ r had perished in the same plane crash. [6 Letters F _ _ _ _ _ R]",father,FATHER,Father
"""I trust you, Petra. I've trusted you with my l _ _ _  before. And I will trust you with my life again."" [4 Letters L _ _ _ ]",life,LIFE,Life
"We gotta stick by each other, okay? And meals-as long as you live under the same r _ _ _ , you have at least one meal a day together. [4 Letters R _ _ _ ]",roof,ROOF,Roof
"""Yes, well, the i _ _ _  seemed quite popular,"" said Hermione happily. [4 Letters I _ _ _ ]",idea,IDEA,Idea
"When the sun rose on the morning of September 17, Tom Cullen made his camp a little north of Gunlock, Utah. It was cold enough for him to be able to see his b _ _ _ _ h puffing out in front of him. [6 Letters B _ _ _ _ _ H]",breath,BREATH,Breath
"The knife hung up there for an eternity as terror distorted Hilary's s _ _ _ e of time. The wicked point of the weapon drew her gaze, nearly hypnotizing her. [5 Letters S _ _ _ _ _ E]",sense,SENSE,Sense
"But it all washed over Sarai like a gentle b _ _ _ _ e with no sting in it. Qira had no power to cause her pain, now that she knew what pain was. [6 Letters B _ _ _ _ _ E]",breeze,BREEZE,Breeze
"Her v _ _ _ e dropped a notch. ""If I tell you, will you make love to me?"" [5 Letters V _ _ _ _ _ E]",voice,VOICE,Voice
"Behind him I caught a glimpse of an abandoned warehouse, half burned to the ground. It had that look to it, anyway. Desolate and isolated. The k _ _ _  of place where no one can hear you scream. [4 Letters K _ _ _ ]",kind,KIND,Kind
"I also followed him out, stopping on my welcome mat, something I bought and one of the few things I didn't encourage Greg to take, in order to give Ham my p _ _ _ _ _ g shot. [7 Letters P _ _ _ _ _ G]",parting,PARTING,Parting
