QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"In September, the days were quick to grow sweltering, and air-conditioners were useless and unused in motor vehicles. He could feel s _ _ _ t pouring down his face under the canvas hood, feel the tire rubber wedged against his side getting warm. [5 Letters S _ _ _ _ _ T]",sweat,SWEAT,Sweat
"Not Akmaro, though. He loved his c _ _ _ _ _ _ n more and more; in the night he whispered to her how proud he was of their strength, their courage, their understanding. [8 Letters C _ _ _ _ _ N]",children,CHILDREN,Children
"Since Mozart understood the concept of written symbols representing ideas, once he got over his astonishment at the interaction between a computer k _ _ _ _ _ _ d and monitor, we were able to teach him to use his tentacles to type. [8 Letters K _ _ _ _ _ D]",keyboard,KEYBOARD,Keyboard
"""Douglas,"" she finally said, her tone now beyond weary, ""I didn't get enough s _ _ _ p last night. I'm exhausted, you need to recuperate, let's talk later, okay?"" [5 Letters S _ _ _ _ _ P]",sleep,SLEEP,Sleep
"It was as though she were a cauldron issuing spinning gold. Like the miller's daughter-the one who sat at night in a straw-filled room, thrilled with the secret power Rumpelstiltskin had given her: to see golden t _ _ _ _ d stream from her very own shuttle. [6 Letters T _ _ _ _ _ D]",thread,THREAD,Thread
"To die in here, beneath the dusty, indifferent gaze of the woman pinned to the bulletin board . . . that didn't seem fair. Never mind the r _ _ _  of the world; [4 Letters R _ _ _ ]",rest,REST,Rest
Trask's cabin had come up empty. But Pierce now knew that the d _ _ _ _ r had the sample hidden on him. He'd also listened as Malone reported everything else Trask had said. [6 Letters D _ _ _ _ _ R],doctor,DOCTOR,Doctor
"the one that asks if anyone knows where the love of God goes when the waves turn the minutes to hours? The waves rolling over Momo were waves of p _ _ _ , and she was foundering, and they just kept coming. [4 Letters P _ _ _ ]",pain,PAIN,Pain
"Right now, she thought as she wiggled out of her jeans, the cowboys they'd come to shoot were probably sitting down to an enormous meal-red m _ _ _  and potatoes, she mused. Hot biscuits with plenty of butter. [4 Letters M _ _ _ ]",meat,MEAT,Meat
"This was his first undercover job, though he'd been laying the groundwork before he slid into that w _ _ _ d so he'd had his taste of it. Now he'd been living it for three months. [5 Letters W _ _ _ _ _ D]",world,WORLD,World
"""I was angry. You should never do anything when you're angry."" To give herself something to do, Pilar picked up her gardening t _ _ _ s, began to replace them. ""Baby, Helen is handling the divorce for me. I should've-"" [5 Letters T _ _ _ _ _ S]",tools,TOOLS,Tools
"The first couple of times they'd shot him up, a ferocious rash had spread from his elbows to his shoulders and n _ _ _ , but his system had adjusted, and the redness and terrible itch were slowly fading. [4 Letters N _ _ _ ]",neck,NECK,Neck
"He shook his head, and he looked so sad. ï¿½She wants her bloodline to rule the courts more than she wants the courts to thrive. If that were not true she would have made different c _ _ _ _ _ s centuries ago.ï¿½ [7 Letters C _ _ _ _ _ S]",choices,CHOICES,Choices
"The living room was small and contained a flowered couch, a low c _ _ _ _ e table, and an armchair. The next room was the kitchen, which was tiny, of course. But it had a stove, a refrigerator, and a microwave. [6 Letters C _ _ _ _ _ E]",coffee,COFFEE,Coffee
"He found a p _ _ _ h of jungle and slept for a few hours, burying himself among the fallen leaves and staying out of site. When he woke, he got moving again. By now he was dying of thirst. [5 Letters P _ _ _ _ _ H]",patch,PATCH,Patch
"We lived in bed as old couples rock on porches, without hurry or need, content to blend into benevolent materials, to become, for instance, wood. Even the weather seemed distant, that hard w _ _ _ _ r pressing less insistently on the window. [6 Letters W _ _ _ _ _ R]",winter,WINTER,Winter
"""Damn it. Well, from our perspective,"" Beckett said when Clare sent him a d _ _ _ _ _ _ _ _ _ _ g look. ""We know Karen, and she and Mom and Owen were working out all the details. Hell, she'd picked out the paint colors for the innkeeper's apartment on the third floor."" [12 Letters D _ _ _ _ _ G]",disapproving,DISAPPROVING,Disapproving
"When you do, make sure you get a good g _ _ _ , because he's going to fight like hell. And make sure you don't let go."" [4 Letters G _ _ _ ]",grip,GRIP,Grip
He was walking over to the case so he could examine it more closely when he heard a s _ _ _ _ m echoing through the marble halls of the museum. [6 Letters S _ _ _ _ _ M],scream,SCREAM,Scream
"""I'm sorry. You have the wrong n _ _ _ _ r."" He hung up. [6 Letters N _ _ _ _ _ R]",number,NUMBER,Number
