QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"Kenton snorted. ""And tell me, Drile, what criteria are you using to judge who gets to live on the top f _ _ _ r and who doesn't?"" [5 Letters F _ _ _ _ _ R]",floor,FLOOR,Floor
"And at least as ancient as that spiritual fear was the material fear of being eaten alive, which had its r _ _ _ s in the days of the earliest men, when they were prey in a world full of predators. [5 Letters R _ _ _ _ _ S]",roots,ROOTS,Roots
"""Neither did I."" What change was this? Maggie wondered. Gone was the shadowed sadness, the fragile reserve. It only took a moment, seeing the way Patricia's eyes lighted on Joseph's, to give her the answer. Aha, she thought. So there's where the w _ _ _  blows. [4 Letters W _ _ _ ]",wind,WIND,Wind
"""Well, these were a big hit."" He tipped back in his chair to meet her furious eyes, as she'd leaped to her f _ _ _  as she'd shouted at him. ""So, they'd be okay with you if they were glass? [4 Letters F _ _ _ ]",feet,FEET,Feet
"She made a soft clucking noise, then, chuckling, rubbed her lips over his. ""Let's pretend,"" she whispered, pressing her b _ _ _  to his, sliding it against his. ""We're on a dark, deserted road and you've told me the car's broken down."" [4 Letters B _ _ _ ]",body,BODY,Body
"""An old friend of m _ _ _  had it. Howard Temple. Never mind. Did he hurt you, Sadie?"" [4 Letters M _ _ _ ]",mine,MINE,Mine
He drove straight to a h _ _ _ _ _ _ e store in West Hollywood. [8 Letters H _ _ _ _ _ E],hardware,HARDWARE,Hardware
"They bore right. The car went up, paused, turned right again, then left. They settled into idle, then the car dropped with a soft bump as the e _ _ _ _ e died. Journey's end. [6 Letters E _ _ _ _ _ E]",engine,ENGINE,Engine
"""You certainly will."" He flashed her one last devastating grin before the elevator d _ _ _ s closed him in. [5 Letters D _ _ _ _ _ S]",doors,DOORS,Doors
"Back on my first v _ _ _ t to the Princess Andromeda, my old enemy Luke had kept some dazed tourists on board for show, shrouded in Mist so they didn't realize they were on a monster-infested ship. [5 Letters V _ _ _ _ _ T]",visit,VISIT,Visit
"Not five minutes later, Star's angry voice made Fang look up. She was standing over Ratchet, who was sprawled across one of the double b _ _ _ . ""I was watching that! You can't just change the channel!"" [4 Letters B _ _ _ ]",beds,BEDS,Beds
"Then he looked me right in the e _ _  and said, ""Nixon's policy of Vietnamization won't work. My squadrons can't fight their way out of a wet paper bag. [3 Letters E _ _ _ ]",eye,EYE,Eye
"He was now on the kitchen c _ _ _ _ _ r, ecstatically purring and mewing for the woman who was pointing Erainya's gun at me. [7 Letters C _ _ _ _ _ R]",counter,COUNTER,Counter
"Yes, phone calls had been made to several newspapers. A group that called itself the Autonomous People's Initiative had claimed r _ _ _ _ _ _ _ _ _ _ _ _ y. No one knew who they were. [14 Letters R _ _ _ _ _ Y]",responsibility,RESPONSIBILITY,Responsibility
"If I wasn't at the garden center, at the grocery store, doing laundry, ironing, cooking, cleaning house, buying expensive d _ _  food and water bowls, sleeping with Joe or just plain sleeping, I was in my yard. [3 Letters D _ _ _ ]",dog,DOG,Dog
"He closed his eyes and began to take deep b _ _ _ _ _ s, trying to picture a different item of food with each one: a tomato, a potato, an ice-cream sandwich, a Brussels sprout. [7 Letters B _ _ _ _ _ S]",breaths,BREATHS,Breaths
"I kept pace, and by the time Mouse was twenty y _ _ _ s down the alley, he had begun growling low in his throat. [5 Letters Y _ _ _ _ _ S]",yards,YARDS,Yards
"We're losing people. Kids. Old folks. Hell, there was this thing killing people's pets for a while."" He turned back to his washing. ""It's enough to make a g _ _  a little bit cynical. [3 Letters G _ _ _ ]",guy,GUY,Guy
"HYACINTHS. GRACE SAT ON the s _ _ _ s in front of her sister's house and stared at the pink and white hyacinths that had opened, thankful their scent was too light to carry. She'd had enough of the fragrance of flowers that day. [5 Letters S _ _ _ _ _ S]",steps,STEPS,Steps
"The shot did earn me a dirty look. ""I have no q _ _ _ _ _ l with you,"" the fairie said. ""Do not make one."" [7 Letters Q _ _ _ _ _ L]",quarrel,QUARREL,Quarrel
